TIMESTAMP,BSTC_OPEN_PRICE_USD,BSTC_HIGH_PRICE_USD,BSTC_LOW_PRICE_USD,BSTC_CLOSE_PRICE_USD,BSTC_VOLUME_USD,BSTC_DIVIDENDS_USD,BSTC_STOCK_SPLITS_USD
2024-03-07 00:00:00+00:00,0.560371994972229,0.5604659914970398,0.5506449937820435,0.5568550229072571,0,0.0,0.0
2024-03-08 00:00:00+00:00,0.5568550229072571,0.6111819744110107,0.5564060211181641,0.6103529930114746,0,0.0,0.0
2024-03-09 00:00:00+00:00,0.6103529930114746,0.6716009974479675,0.601082980632782,0.6694170236587524,0,0.0,0.0
2024-03-10 00:00:00+00:00,0.6694170236587524,0.7214750051498413,0.6609510183334351,0.7206889986991882,0,0.0,0.0
2024-03-11 00:00:00+00:00,0.7206889986991882,0.8001499772071838,0.7105720043182373,0.7731530070304871,0,0.0,0.0
2024-03-12 00:00:00+00:00,0.7731530070304871,0.7926920056343079,0.7617980241775513,0.7920129895210266,0,0.0,0.0
2024-03-13 00:00:00+00:00,0.7920129895210266,0.8709930181503296,0.782131016254425,0.8704100251197815,0,0.0,0.0
2024-03-14 00:00:00+00:00,0.8704100251197815,0.8804519772529602,0.8638709783554077,0.8796899914741516,0,0.0,0.0
2024-03-15 00:00:00+00:00,0.8796899914741516,0.9093279838562012,0.8392260074615479,0.9091749787330627,0,0.0,0.0
2024-03-16 00:00:00+00:00,0.9091749787330627,0.9103410243988037,0.86906498670578,0.8695080280303955,0,0.0,0.0
2024-03-17 00:00:00+00:00,0.8695080280303955,0.9296669960021973,0.8391339778900146,0.8795769810676575,0,0.0,0.0
2024-03-18 00:00:00+00:00,0.8793839812278748,0.9478870034217834,0.8791069984436035,0.9340280294418335,0,0.0,0.0
2024-03-19 00:00:00+00:00,0.9339359998703003,0.9498010277748108,0.9294949769973755,0.9457020163536072,0,0.0,0.0
2024-03-20 00:00:00+00:00,0.9457020163536072,0.9759619832038879,0.9302930235862732,0.9754850268363953,0,0.0,0.0
2024-03-21 00:00:00+00:00,0.9754850268363953,0.9795029759407043,0.9629870057106018,0.9791100025177002,0,0.0,0.0
2024-03-22 00:00:00+00:00,0.9791100025177002,0.9803130030632019,0.9604600071907043,0.9802470207214355,0,0.0,0.0
2024-03-23 00:00:00+00:00,0.9802470207214355,0.9805139899253845,0.9618589878082275,0.962257981300354,0,0.0,0.0
2024-03-24 00:00:00+00:00,0.962257981300354,0.975130021572113,0.9600020051002502,0.96001797914505,0,0.0,0.0
2024-03-25 00:00:00+00:00,0.96001797914505,0.9803829789161682,0.9205250144004822,0.930188000202179,0,0.0,0.0
2024-03-26 00:00:00+00:00,0.930188000202179,0.9794750213623047,0.9296069741249084,0.9599429965019226,0,0.0,0.0
2024-03-27 00:00:00+00:00,0.9599429965019226,0.9797769784927368,0.9597820043563843,0.9781100153923035,0,0.0,0.0
