TIMESTAMP,SPS_OPEN_PRICE_USD,SPS_HIGH_PRICE_USD,SPS_LOW_PRICE_USD,SPS_CLOSE_PRICE_USD,SPS_VOLUME_USD,SPS_DIVIDENDS_USD,SPS_STOCK_SPLITS_USD
2021-07-26 00:00:00+00:00,0.2265550047159195,0.2712419927120209,0.13198600709438324,0.24642300605773926,13370639,0.0,0.0
2021-07-27 00:00:00+00:00,0.2463189959526062,0.6394709944725037,0.194022998213768,0.5501559972763062,54710483,0.0,0.0
2021-07-28 00:00:00+00:00,0.5476089715957642,1.2745039463043213,0.5476089715957642,0.8790850043296814,99422702,0.0,0.0
2021-07-29 00:00:00+00:00,0.8819490075111389,0.967752993106842,0.5019980072975159,0.5259640216827393,73901143,0.0,0.0
2021-07-30 00:00:00+00:00,0.525924026966095,0.546343982219696,0.34074100852012634,0.4510599970817566,34011736,0.0,0.0
2021-07-31 00:00:00+00:00,0.45227599143981934,0.5446550250053406,0.3868269920349121,0.4370039999485016,22387422,0.0,0.0
2021-08-01 00:00:00+00:00,0.4406209886074066,0.441897988319397,0.3427729904651642,0.3478510081768036,11345788,0.0,0.0
2021-08-02 00:00:00+00:00,0.3446039855480194,0.35430899262428284,0.24734899401664734,0.2703169882297516,10374336,0.0,0.0
2021-08-03 00:00:00+00:00,0.27045199275016785,0.3007889986038208,0.2239149957895279,0.248990997672081,10519681,0.0,0.0
2021-08-04 00:00:00+00:00,0.24877500534057617,0.42999500036239624,0.23575200140476227,0.3833009898662567,10565581,0.0,0.0
2021-08-05 00:00:00+00:00,0.3836610019207001,0.42344099283218384,0.31019699573516846,0.35291600227355957,10183535,0.0,0.0
2021-08-06 00:00:00+00:00,0.3527820110321045,0.3530380129814148,0.2883070111274719,0.2902829945087433,6276516,0.0,0.0
2021-08-07 00:00:00+00:00,0.29024699330329895,0.30329498648643494,0.2702319920063019,0.2702319920063019,3641098,0.0,0.0
2021-08-08 00:00:00+00:00,0.270018994808197,0.2883319854736328,0.26181700825691223,0.2622990012168884,2695822,0.0,0.0
2021-08-09 00:00:00+00:00,0.26442399621009827,0.3057740032672882,0.2432059943675995,0.27601099014282227,3099209,0.0,0.0
2021-08-10 00:00:00+00:00,0.2761090099811554,0.3295910060405731,0.26975399255752563,0.2891870141029358,3542819,0.0,0.0
2021-08-11 00:00:00+00:00,0.28923898935317993,0.34841999411582947,0.28840601444244385,0.3253589868545532,4428263,0.0,0.0
2021-08-12 00:00:00+00:00,0.32659798860549927,0.3502109944820404,0.30129098892211914,0.3074989914894104,3939499,0.0,0.0
2021-08-13 00:00:00+00:00,0.3074530065059662,0.3332670032978058,0.2996140122413635,0.31835800409317017,3270170,0.0,0.0
2021-08-14 00:00:00+00:00,0.31942299008369446,0.45311498641967773,0.31700599193573,0.41058701276779175,6178335,0.0,0.0
2021-08-15 00:00:00+00:00,0.40912699699401855,0.5090759992599487,0.3723529875278473,0.4563930034637451,7766361,0.0,0.0
2021-08-16 00:00:00+00:00,0.45629099011421204,0.5051100254058838,0.3986639976501465,0.4351229965686798,7354767,0.0,0.0
2021-08-17 00:00:00+00:00,0.4350999891757965,0.4355660080909729,0.3474990129470825,0.34998801350593567,6586373,0.0,0.0
2021-08-18 00:00:00+00:00,0.35036998987197876,0.3506230115890503,0.302278995513916,0.31823399662971497,4629567,0.0,0.0
2021-08-19 00:00:00+00:00,0.3176429867744446,0.3737959861755371,0.2993279993534088,0.3546310067176819,3678981,0.0,0.0
2021-08-20 00:00:00+00:00,0.35617899894714355,0.4258280098438263,0.3543660044670105,0.3882899880409241,4405748,0.0,0.0
2021-08-21 00:00:00+00:00,0.3883419930934906,0.4907200038433075,0.34537699818611145,0.42504701018333435,6880487,0.0,0.0
2021-08-22 00:00:00+00:00,0.42126399278640747,0.4443869888782501,0.3729439973831177,0.39637699723243713,6579280,0.0,0.0
2021-08-23 00:00:00+00:00,0.3963949978351593,0.408951997756958,0.375324010848999,0.38104501366615295,4847306,0.0,0.0
2021-08-24 00:00:00+00:00,0.3810569941997528,0.3826810121536255,0.33290499448776245,0.33553099632263184,4309341,0.0,0.0
2021-08-25 00:00:00+00:00,0.33548399806022644,0.46281200647354126,0.3307519853115082,0.4168049991130829,7558543,0.0,0.0
2021-08-26 00:00:00+00:00,0.4167979955673218,0.5294319987297058,0.3827179968357086,0.38708600401878357,13655476,0.0,0.0
2021-08-27 00:00:00+00:00,0.38532400131225586,0.42829498648643494,0.36267799139022827,0.37725600600242615,11361194,0.0,0.0
2021-08-28 00:00:00+00:00,0.37744399905204773,0.39313000440597534,0.36520901322364807,0.38748300075531006,5735248,0.0,0.0
2021-08-29 00:00:00+00:00,0.38765498995780945,0.4288170039653778,0.3853360116481781,0.39051300287246704,6482919,0.0,0.0
2021-08-30 00:00:00+00:00,0.3901599943637848,0.4060010015964508,0.36873000860214233,0.37957900762557983,6021802,0.0,0.0
2021-08-31 00:00:00+00:00,0.3793410062789917,0.3975580036640167,0.35986799001693726,0.37206000089645386,4799498,0.0,0.0
2021-09-01 00:00:00+00:00,0.3720029890537262,0.3789620101451874,0.346792995929718,0.3603630065917969,4519611,0.0,0.0
2021-09-02 00:00:00+00:00,0.36044299602508545,0.3632749915122986,0.3361530005931854,0.3407059907913208,3320514,0.0,0.0
2021-09-03 00:00:00+00:00,0.34061399102211,0.38114699721336365,0.3368479907512665,0.34727999567985535,4010174,0.0,0.0
2021-09-04 00:00:00+00:00,0.34703800082206726,0.39385199546813965,0.3443030118942261,0.3534879982471466,5521275,0.0,0.0
2021-09-05 00:00:00+00:00,0.3535659909248352,0.42156800627708435,0.3485510051250458,0.3722350001335144,5582335,0.0,0.0
2021-09-06 00:00:00+00:00,0.3723219931125641,0.37644699215888977,0.32222801446914673,0.3442220091819763,4892046,0.0,0.0
2021-09-07 00:00:00+00:00,0.34435999393463135,0.34595000743865967,0.2661699950695038,0.2765269875526428,3855381,0.0,0.0
