TIMESTAMP,XRP_OPEN_PRICE_USDT,XRP_HIGH_PRICE_USDT,XRP_LOW_PRICE_USDT,XRP_CLOSE_PRICE_USDT
2018-05-04 08:00:00,0.5,1.5,0.5,0.89199
2018-05-04 20:00:00,0.89199,0.90699,0.88907,0.8899
2018-05-05 00:00:00,0.8899,0.90985,0.888,0.90176
2018-05-05 12:00:00,0.90176,0.935,0.89601,0.9028
2018-05-06 00:00:00,0.9028,0.918,0.85,0.8555
2018-05-06 12:00:00,0.8555,0.8715,0.83774,0.86483
2018-05-07 00:00:00,0.86483,0.86886,0.8,0.82
2018-05-07 12:00:00,0.82,0.8422,0.8,0.8249
2018-05-08 00:00:00,0.8249,0.84802,0.80284,0.80284
2018-05-08 12:00:00,0.80284,0.8158,0.792,0.80667
2018-05-09 00:00:00,0.80667,0.80813,0.7569,0.79683
2018-05-09 12:00:00,0.79683,0.81894,0.7871,0.79481
2018-05-10 00:00:00,0.79481,0.80572,0.78497,0.79552
2018-05-10 12:00:00,0.79552,0.805,0.74085,0.74558
2018-05-11 00:00:00,0.74558,0.75602,0.6511,0.66197
2018-05-11 12:00:00,0.66197,0.70759,0.64758,0.6761
2018-05-12 00:00:00,0.6761,0.705,0.62519,0.69098
2018-05-12 12:00:00,0.69098,0.71,0.654,0.68522
2018-05-13 00:00:00,0.68522,0.69499,0.66456,0.69042
2018-05-13 12:00:00,0.69042,0.7501,0.687,0.72999
2018-05-14 00:00:00,0.72999,0.73247,0.68585,0.718
2018-05-14 12:00:00,0.718,0.7499,0.6905,0.72694
2018-05-15 00:00:00,0.72694,0.74892,0.72367,0.7379
2018-05-15 12:00:00,0.7379,0.74134,0.6801,0.689
2018-05-16 00:00:00,0.689,0.70023,0.65756,0.69128
2018-05-16 12:00:00,0.69128,0.712,0.66861,0.70585
2018-05-17 00:00:00,0.70585,0.712,0.6851,0.69059
2018-05-17 12:00:00,0.69059,0.69854,0.6482,0.65849
2018-05-18 00:00:00,0.65849,0.67479,0.646,0.66875
2018-05-18 12:00:00,0.66875,0.68255,0.65005,0.67766
2018-05-19 00:00:00,0.67766,0.67998,0.6611,0.67996
2018-05-19 12:00:00,0.67996,0.69139,0.6656,0.67339
2018-05-20 00:00:00,0.67339,0.692,0.668,0.68408
2018-05-20 12:00:00,0.68408,0.70659,0.6789,0.6994
2018-05-21 00:00:00,0.6994,0.705,0.68203,0.688
2018-05-21 12:00:00,0.688,0.69115,0.66666,0.67612
2018-05-22 00:00:00,0.67612,0.67817,0.66283,0.664
2018-05-22 12:00:00,0.664,0.67217,0.635,0.63782
2018-05-23 00:00:00,0.63782,0.64488,0.601,0.61708
2018-05-23 12:00:00,0.61708,0.628,0.5731,0.59198
2018-05-24 00:00:00,0.59198,0.6189,0.57617,0.60205
2018-05-24 12:00:00,0.60205,0.64,0.592,0.62814
2018-05-25 00:00:00,0.62814,0.63391,0.60002,0.6155
2018-05-25 12:00:00,0.6155,0.62,0.59336,0.60459
2018-05-26 00:00:00,0.60459,0.625,0.59771,0.61628
2018-05-26 12:00:00,0.61628,0.62618,0.60234,0.60852
2018-05-27 00:00:00,0.60852,0.648,0.59705,0.60729
2018-05-27 12:00:00,0.60729,0.60944,0.59842,0.60416
2018-05-28 00:00:00,0.60416,0.6091,0.56645,0.56827
2018-05-28 12:00:00,0.56827,0.589,0.5434,0.54689
2018-05-29 00:00:00,0.54689,0.59878,0.54303,0.58999
2018-05-29 12:00:00,0.58999,0.60921,0.5815,0.59998
2018-05-30 00:00:00,0.59998,0.626,0.59681,0.6128
2018-05-30 12:00:00,0.6128,0.6165,0.58101,0.60149
2018-05-31 00:00:00,0.60149,0.617,0.58829,0.61012
2018-05-31 12:00:00,0.61012,0.62255,0.602,0.6114
2018-06-01 00:00:00,0.6114,0.6192,0.606,0.6066
2018-06-01 12:00:00,0.6066,0.62428,0.6024,0.62151
2018-06-02 00:00:00,0.62151,0.65,0.61513,0.646
2018-06-02 12:00:00,0.646,0.65204,0.636,0.64269
2018-06-03 00:00:00,0.64269,0.67,0.63862,0.66204
2018-06-03 12:00:00,0.66204,0.69101,0.65,0.6901
2018-06-04 00:00:00,0.6901,0.707,0.64019,0.64308
2018-06-04 12:00:00,0.64308,0.67814,0.6351,0.65507
2018-06-05 00:00:00,0.65507,0.665,0.6328,0.662
2018-06-05 12:00:00,0.662,0.686,0.65135,0.67464
2018-06-06 00:00:00,0.67464,0.6833,0.66439,0.67
2018-06-06 12:00:00,0.67,0.68221,0.653,0.6741
2018-06-07 00:00:00,0.6741,0.69,0.67252,0.68081
2018-06-07 12:00:00,0.68081,0.6852,0.67089,0.67756
2018-06-08 00:00:00,0.67756,0.68,0.65832,0.6624
2018-06-08 12:00:00,0.6624,0.678,0.65914,0.6721
2018-06-09 00:00:00,0.6721,0.68,0.6698,0.67189
2018-06-09 12:00:00,0.67189,0.6728,0.65514,0.6574
2018-06-10 00:00:00,0.6574,0.6585,0.61117,0.62167
2018-06-10 12:00:00,0.62167,0.6275,0.55,0.58201
2018-06-11 00:00:00,0.58201,0.5921,0.56,0.57841
2018-06-11 12:00:00,0.57841,0.6,0.56,0.59989
2018-06-12 00:00:00,0.59989,0.59989,0.58072,0.5895
2018-06-12 12:00:00,0.5895,0.5895,0.5415,0.5556
2018-06-13 00:00:00,0.5556,0.56124,0.52,0.53598
2018-06-13 12:00:00,0.53598,0.54898,0.50401,0.52862
2018-06-14 00:00:00,0.52862,0.55699,0.51934,0.55322
