TIMESTAMP,HIFI23037_OPEN_PRICE_USD,HIFI23037_HIGH_PRICE_USD,HIFI23037_LOW_PRICE_USD,HIFI23037_CLOSE_PRICE_USD,HIFI23037_VOLUME_USD,HIFI23037_DIVIDENDS_USD,HIFI23037_STOCK_SPLITS_USD
2023-01-30 00:00:00+00:00,0.47997498512268066,0.48437801003456116,0.4793109893798828,0.4812160134315491,9442810,0.0,0.0
2023-01-31 00:00:00+00:00,0.48140600323677063,0.5028929710388184,0.48140600323677063,0.49931201338768005,25441846,0.0,0.0
2023-02-01 00:00:00+00:00,0.4993399977684021,0.5014730095863342,0.4726420044898987,0.5013589859008789,10555549,0.0,0.0
2023-02-02 00:00:00+00:00,0.5013520121574402,0.5082370042800903,0.49514898657798767,0.5081850290298462,10682629,0.0,0.0
2023-02-03 00:00:00+00:00,0.5081830024719238,0.5105190277099609,0.49832800030708313,0.5105190277099609,10720465,0.0,0.0
2023-02-04 00:00:00+00:00,0.5106310248374939,0.5509960055351257,0.5106310248374939,0.5314450263977051,27793416,0.0,0.0
2023-02-05 00:00:00+00:00,0.5314379930496216,0.552478015422821,0.501043975353241,0.5107370018959045,23939211,0.0,0.0
2023-02-06 00:00:00+00:00,0.5107669830322266,0.5449360013008118,0.49132299423217773,0.5257120132446289,27604956,0.0,0.0
2023-02-07 00:00:00+00:00,0.5259349942207336,0.5442910194396973,0.508450984954834,0.5441910028457642,20937842,0.0,0.0
2023-02-08 00:00:00+00:00,0.5439320206642151,0.6037880182266235,0.5312569737434387,0.5721120238304138,59624531,0.0,0.0
2023-02-09 00:00:00+00:00,0.5726100206375122,0.5733429789543152,0.5027160048484802,0.5132009983062744,33278274,0.0,0.0
2023-02-10 00:00:00+00:00,0.5130950212478638,0.5130950212478638,0.48479199409484863,0.49779701232910156,14393326,0.0,0.0
2023-02-11 00:00:00+00:00,0.49752700328826904,0.5017070174217224,0.4900040030479431,0.5008519887924194,6220160,0.0,0.0
2023-02-12 00:00:00+00:00,0.5008710026741028,0.5009499788284302,0.4899519979953766,0.49062299728393555,7004527,0.0,0.0
2023-02-13 00:00:00+00:00,0.49069398641586304,0.4910140037536621,0.45112600922584534,0.4691309928894043,9400762,0.0,0.0
2023-02-14 00:00:00+00:00,0.46907201409339905,0.4767729938030243,0.45731300115585327,0.4765560030937195,6944955,0.0,0.0
