TIMESTAMP,SWIM_OPEN_PRICE_USD,SWIM_HIGH_PRICE_USD,SWIM_LOW_PRICE_USD,SWIM_CLOSE_PRICE_USD,SWIM_VOLUME_USD,SWIM_DIVIDENDS_USD,SWIM_STOCK_SPLITS_USD
2023-07-12 00:00:00+00:00,0.01344200037419796,0.01497500017285347,0.01343000028282404,0.014115000143647194,868197,0.0,0.0
2023-07-13 00:00:00+00:00,0.014115000143647194,0.015015999786555767,0.01269499957561493,0.0131029998883605,665858,0.0,0.0
2023-07-14 00:00:00+00:00,0.0131029998883605,0.013159999623894691,0.012377000413835049,0.013000000268220901,936945,0.0,0.0
2023-07-15 00:00:00+00:00,0.013000000268220901,0.013288999907672405,0.012889999896287918,0.01305299997329712,1280365,0.0,0.0
2023-07-16 00:00:00+00:00,0.013051999732851982,0.013213999569416046,0.011803999543190002,0.012233000248670578,560233,0.0,0.0
2023-07-17 00:00:00+00:00,0.012233000248670578,0.012372000142931938,0.010023999959230423,0.010077999904751778,573746,0.0,0.0
2023-07-18 00:00:00+00:00,0.01007699966430664,0.010861000046133995,0.010015999898314476,0.01039700023829937,455548,0.0,0.0
2023-07-19 00:00:00+00:00,0.01039700023829937,0.010966000147163868,0.00992599967867136,0.010870999656617641,544427,0.0,0.0
2023-07-20 00:00:00+00:00,0.010870999656617641,0.010897999629378319,0.009159999899566174,0.0100509999319911,754004,0.0,0.0
2023-07-21 00:00:00+00:00,0.0100509999319911,0.01054100040346384,0.00994499959051609,0.010111999697983265,743887,0.0,0.0
2023-07-22 00:00:00+00:00,0.010112999938428402,0.015002000145614147,0.00957299955189228,0.010323000140488148,1078811,0.0,0.0
2023-07-23 00:00:00+00:00,0.010323000140488148,0.01293299999088049,0.007969999685883522,0.008737999945878983,734452,0.0,0.0
2023-07-24 00:00:00+00:00,0.008736999705433846,0.009944000281393528,0.008384999819099903,0.009025000035762787,952899,0.0,0.0
2023-07-25 00:00:00+00:00,0.009025000035762787,0.011343000456690788,0.009008999913930893,0.010261000134050846,1250439,0.0,0.0
2023-07-26 00:00:00+00:00,0.010261000134050846,0.010452999733388424,0.008716999553143978,0.008743000216782093,967682,0.0,0.0
2023-07-27 00:00:00+00:00,0.008743000216782093,0.009202999994158745,0.00865700002759695,0.00874600000679493,1147764,0.0,0.0
2023-07-28 00:00:00+00:00,0.00874600000679493,0.008930999785661697,0.008595000021159649,0.008906999602913857,1192654,0.0,0.0
2023-07-29 00:00:00+00:00,0.008906999602913857,0.008922000415623188,0.008589999750256538,0.008659999817609787,875683,0.0,0.0
2023-07-30 00:00:00+00:00,0.008661000058054924,0.00894199963659048,0.008471000008285046,0.008673000149428844,527585,0.0,0.0
2023-07-31 00:00:00+00:00,0.008673000149428844,0.008880999870598316,0.006883999798446894,0.007155000232160091,1009509,0.0,0.0
2023-08-01 00:00:00+00:00,0.007155000232160091,0.007658999878913164,0.006881999783217907,0.007573999930173159,684913,0.0,0.0
2023-08-02 00:00:00+00:00,0.007573999930173159,0.007826999761164188,0.006922000087797642,0.007563999854028225,638411,0.0,0.0
2023-08-03 00:00:00+00:00,0.007563999854028225,0.007602999918162823,0.00738399988040328,0.007542999926954508,1064785,0.0,0.0
2023-08-04 00:00:00+00:00,0.007542999926954508,0.007590000052005053,0.007085000164806843,0.007505000103265047,908729,0.0,0.0
2023-08-05 00:00:00+00:00,0.007505000103265047,0.00761000020429492,0.0059910002164542675,0.0075079998932778835,675518,0.0,0.0
2023-08-06 00:00:00+00:00,0.0075079998932778835,0.007581000216305256,0.007455999962985516,0.007476999890059233,1154554,0.0,0.0
2023-08-07 00:00:00+00:00,0.007476999890059233,0.007534999866038561,0.007282999809831381,0.007313000038266182,979208,0.0,0.0
2023-08-08 00:00:00+00:00,0.007313000038266182,0.007563999854028225,0.007284000050276518,0.0074189999140799046,1231365,0.0,0.0
2023-08-09 00:00:00+00:00,0.007420000154525042,0.007656999863684177,0.007201000116765499,0.007410000078380108,1041477,0.0,0.0
2023-08-10 00:00:00+00:00,0.007410000078380108,0.007445000112056732,0.006808999925851822,0.007172999903559685,716960,0.0,0.0
2023-08-11 00:00:00+00:00,0.007172999903559685,0.007230000104755163,0.007040000054985285,0.007180999964475632,678207,0.0,0.0
2023-08-12 00:00:00+00:00,0.007180999964475632,0.007259000092744827,0.007046000100672245,0.007209000177681446,867493,0.0,0.0
2023-08-13 00:00:00+00:00,0.007209000177681446,0.007255000062286854,0.007011000066995621,0.007153999991714954,974938,0.0,0.0
2023-08-14 00:00:00+00:00,0.007153999991714954,0.007236000150442123,0.006901999935507774,0.007162999827414751,1032585,0.0,0.0
2023-08-15 00:00:00+00:00,0.007164000067859888,0.010518999770283699,0.006062000058591366,0.006138000171631575,912101,0.0,0.0
2023-08-16 00:00:00+00:00,0.006138000171631575,0.007234000135213137,0.004916999954730272,0.004920000210404396,450275,0.0,0.0
2023-08-17 00:00:00+00:00,0.004920000210404396,0.008580000139772892,0.004904999863356352,0.006157999858260155,374146,0.0,0.0
2023-08-18 00:00:00+00:00,0.006157000083476305,0.006159000098705292,0.005869000218808651,0.005927000194787979,143929,0.0,0.0
2023-08-19 00:00:00+00:00,0.005927999969571829,0.006738000083714724,0.005535999778658152,0.005863000173121691,256128,0.0,0.0
2023-08-20 00:00:00+00:00,0.005863000173121691,0.005944000091403723,0.00583899999037385,0.005886999890208244,367660,0.0,0.0
2023-08-21 00:00:00+00:00,0.005886999890208244,0.005940000060945749,0.005830000154674053,0.005882000084966421,416769,0.0,0.0
2023-08-22 00:00:00+00:00,0.005882000084966421,0.005931000225245953,0.005822999868541956,0.005892000161111355,403826,0.0,0.0
2023-08-23 00:00:00+00:00,0.0058929999358952045,0.005954999942332506,0.0058479998260736465,0.005886999890208244,689059,0.0,0.0
2023-08-24 00:00:00+00:00,0.005886999890208244,0.005915999878197908,0.005849999841302633,0.005888999905437231,757483,0.0,0.0
2023-08-25 00:00:00+00:00,0.005888999905437231,0.005940000060945749,0.0058559998869895935,0.005903999786823988,1171393,0.0,0.0
2023-08-26 00:00:00+00:00,0.005903999786823988,0.0059529999271035194,0.005874999798834324,0.005880999844521284,1013921,0.0,0.0
2023-08-27 00:00:00+00:00,0.005880999844521284,0.005919000133872032,0.005876000039279461,0.005911000072956085,1502426,0.0,0.0
2023-08-28 00:00:00+00:00,0.005911000072956085,0.005942000076174736,0.005878000054508448,0.005923999939113855,1010060,0.0,0.0
2023-08-29 00:00:00+00:00,0.005923000164330006,0.005956999957561493,0.005878999829292297,0.005907000042498112,1211206,0.0,0.0
2023-08-30 00:00:00+00:00,0.005907000042498112,0.005925999954342842,0.005630000028759241,0.005667999852448702,1209864,0.0,0.0
2023-08-31 00:00:00+00:00,0.005667000077664852,0.0056929998099803925,0.0055680000223219395,0.005609000101685524,1241275,0.0,0.0
2023-09-01 00:00:00+00:00,0.005609000101685524,0.005671999882906675,0.005535999778658152,0.005640000104904175,1232852,0.0,0.0
2023-09-02 00:00:00+00:00,0.005640000104904175,0.005667000077664852,0.005597999785095453,0.005642999894917011,1236000,0.0,0.0
2023-09-03 00:00:00+00:00,0.005642999894917011,0.005657999776303768,0.0055959997698664665,0.005623999983072281,1227960,0.0,0.0
