TIMESTAMP,QKNTL_OPEN_PRICE_USD,QKNTL_HIGH_PRICE_USD,QKNTL_LOW_PRICE_USD,QKNTL_CLOSE_PRICE_USD,QKNTL_VOLUME_USD,QKNTL_DIVIDENDS_USD,QKNTL_STOCK_SPLITS_USD
2023-12-01 00:00:00+00:00,0.01626400090754032,0.016721000894904137,0.012149999849498272,0.012915000319480896,24141,0.0,0.0
2023-12-02 00:00:00+00:00,0.012915000319480896,0.012977000325918198,0.012059999629855156,0.01232299953699112,3764,0.0,0.0
2023-12-03 00:00:00+00:00,0.012323999777436256,0.012771000154316425,0.012052999809384346,0.01256099995225668,4987,0.0,0.0
2023-12-04 00:00:00+00:00,0.012570999562740326,0.01387799996882677,0.012570999562740326,0.013748000375926495,3896,0.0,0.0
2023-12-05 00:00:00+00:00,0.013749999925494194,0.01500600017607212,0.012306000106036663,0.012672999873757362,16618,0.0,0.0
2023-12-06 00:00:00+00:00,0.012670000083744526,0.012906000018119812,0.012198000214993954,0.012602999806404114,4957,0.0,0.0
2023-12-07 00:00:00+00:00,0.012601999565958977,0.01344900019466877,0.012493000365793705,0.01344200037419796,2638,0.0,0.0
2023-12-08 00:00:00+00:00,0.01344200037419796,0.01629599928855896,0.013435999862849712,0.01624399982392788,7130,0.0,0.0
2023-12-09 00:00:00+00:00,0.016242999583482742,0.032579001039266586,0.01590600050985813,0.029782000929117203,98679,0.0,0.0
2023-12-10 00:00:00+00:00,0.029782000929117203,0.029836999252438545,0.02159300073981285,0.023361999541521072,57490,0.0,0.0
2023-12-11 00:00:00+00:00,0.02336299978196621,0.02428700029850006,0.020886000245809555,0.021328000351786613,24072,0.0,0.0
2023-12-12 00:00:00+00:00,0.02132599987089634,0.021449999883770943,0.019328000023961067,0.01956300064921379,12300,0.0,0.0
2023-12-13 00:00:00+00:00,0.01955999992787838,0.02259800024330616,0.018495000898838043,0.02259100042283535,24411,0.0,0.0
2023-12-14 00:00:00+00:00,0.022590000182390213,0.025536999106407166,0.02251500077545643,0.02331800013780594,14937,0.0,0.0
2023-12-15 00:00:00+00:00,0.023320000618696213,0.023632999509572983,0.022484999150037766,0.02348800003528595,4933,0.0,0.0
2023-12-16 00:00:00+00:00,0.023489000275731087,0.025736000388860703,0.0225249994546175,0.025366000831127167,20225,0.0,0.0
2023-12-17 00:00:00+00:00,0.02537900023162365,0.025421999394893646,0.024413999170064926,0.025064999237656593,3883,0.0,0.0
2023-12-18 00:00:00+00:00,0.02506300061941147,0.025095000863075256,0.020997000858187675,0.022890999913215637,12449,0.0,0.0
2023-12-19 00:00:00+00:00,0.022887999191880226,0.02504800073802471,0.02283800020813942,0.023649999871850014,9069,0.0,0.0
2023-12-20 00:00:00+00:00,0.023649999871850014,0.024522000923752785,0.022432999685406685,0.022783000022172928,12092,0.0,0.0
2023-12-21 00:00:00+00:00,0.022802000865340233,0.022864999249577522,0.020586000755429268,0.021310999989509583,7476,0.0,0.0
2023-12-22 00:00:00+00:00,0.021310999989509583,0.022439999505877495,0.020143000409007072,0.02037299983203411,9885,0.0,0.0
2023-12-23 00:00:00+00:00,0.020370999351143837,0.02589000016450882,0.019788000732660294,0.019905000925064087,52434,0.0,0.0
2023-12-24 00:00:00+00:00,0.01990099996328354,0.019902000203728676,0.01821799948811531,0.018339000642299652,18360,0.0,0.0
2023-12-25 00:00:00+00:00,0.018332000821828842,0.018415000289678574,0.016990000382065773,0.017556000500917435,5100,0.0,0.0
2023-12-26 00:00:00+00:00,0.01755799911916256,0.017976000905036926,0.01629900000989437,0.017208000645041466,9409,0.0,0.0
2023-12-27 00:00:00+00:00,0.017209000885486603,0.021195000037550926,0.016555000096559525,0.021195000037550926,20445,0.0,0.0
