TIMESTAMP,KEYCAT_OPEN_PRICE_USD,KEYCAT_HIGH_PRICE_USD,KEYCAT_LOW_PRICE_USD,KEYCAT_CLOSE_PRICE_USD,KEYCAT_VOLUME_USD,KEYCAT_DIVIDENDS_USD,KEYCAT_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.0056039998307824135,0.006519000045955181,0.0036279999185353518,0.004083999898284674,2471302,0.0,0.0
2024-04-16 00:00:00+00:00,0.0040420000441372395,0.004637000150978565,0.0031610000878572464,0.003920999821275473,1922177,0.0,0.0
2024-04-17 00:00:00+00:00,0.003918000031262636,0.00408599991351366,0.0025369999930262566,0.0029690000228583813,1630509,0.0,0.0
2024-04-18 00:00:00+00:00,0.002939000027254224,0.003837999887764454,0.0024250000715255737,0.003335000015795231,1583148,0.0,0.0
2024-04-19 00:00:00+00:00,0.003361999988555908,0.0036720000207424164,0.002492000116035342,0.0031649998854845762,1872090,0.0,0.0
2024-04-20 00:00:00+00:00,0.0031649998854845762,0.0032220000866800547,0.0022690000478178263,0.0030879999976605177,1027701,0.0,0.0
2024-04-21 00:00:00+00:00,0.0031479999888688326,0.003152000019326806,0.0018579999450594187,0.0022869999520480633,2687950,0.0,0.0
2024-04-22 00:00:00+00:00,0.002220999915152788,0.00419399980455637,0.002116000046953559,0.0038840000052005053,3117323,0.0,0.0
2024-04-23 00:00:00+00:00,0.0038759999442845583,0.005607000086456537,0.0036359999794512987,0.004689000081270933,3778739,0.0,0.0
2024-04-24 00:00:00+00:00,0.0043830000795423985,0.005206999834626913,0.0036140000447630882,0.0037960000336170197,2446276,0.0,0.0
2024-04-25 00:00:00+00:00,0.0036780000664293766,0.004170000087469816,0.0029899999499320984,0.003745999885722995,1539963,0.0,0.0
2024-04-26 00:00:00+00:00,0.003745999885722995,0.004377999808639288,0.003186000045388937,0.003295999951660633,1539300,0.0,0.0
2024-04-27 00:00:00+00:00,0.0031950001139193773,0.0034119999036192894,0.002271000063046813,0.0033009999897331,1676452,0.0,0.0
2024-04-28 00:00:00+00:00,0.0033009999897331,0.004734000191092491,0.0029460000805556774,0.0036849998869001865,2089054,0.0,0.0
2024-04-29 00:00:00+00:00,0.0036849998869001865,0.004253999795764685,0.0028059999458491802,0.0030819999519735575,1518299,0.0,0.0
2024-04-30 00:00:00+00:00,0.0030819999519735575,0.00343300006352365,0.002460000105202198,0.0028389999642968178,1265088,0.0,0.0
2024-05-01 00:00:00+00:00,0.0028389999642968178,0.002859999891370535,0.0021989999804645777,0.0025339999701827765,1147544,0.0,0.0
2024-05-02 00:00:00+00:00,0.0025339999701827765,0.003914000000804663,0.002489000093191862,0.0031220000237226486,1736367,0.0,0.0
2024-05-03 00:00:00+00:00,0.003708000062033534,0.004277000203728676,0.0028329999186098576,0.0031500000040978193,2537545,0.0,0.0
2024-05-04 00:00:00+00:00,0.0028890001121908426,0.0033279999624937773,0.0026179999113082886,0.0029349999967962503,1485570,0.0,0.0
2024-05-05 00:00:00+00:00,0.0028099999763071537,0.003292999928817153,0.0026489999145269394,0.0027920000720769167,1143405,0.0,0.0
2024-05-06 00:00:00+00:00,0.002773999935016036,0.0041069998405873775,0.002592999953776598,0.003585000056773424,2271653,0.0,0.0
2024-05-07 00:00:00+00:00,0.0036100000143051147,0.004910000134259462,0.0036090000066906214,0.004753999877721071,2227101,0.0,0.0
2024-05-08 00:00:00+00:00,0.0038999998942017555,0.004253999795764685,0.0033660000190138817,0.003593999892473221,1769312,0.0,0.0
2024-05-09 00:00:00+00:00,0.0035929998848587275,0.004987999796867371,0.003544999985024333,0.004732000175863504,1297930,0.0,0.0
2024-05-10 00:00:00+00:00,0.004732000175863504,0.004885000176727772,0.003114999970421195,0.0033760000951588154,1900600,0.0,0.0
2024-05-11 00:00:00+00:00,0.0033680000342428684,0.003756999969482422,0.0029249999206513166,0.0032730000093579292,775464,0.0,0.0
2024-05-12 00:00:00+00:00,0.0033229999244213104,0.003323999932035804,0.0028359999414533377,0.0028359999414533377,635046,0.0,0.0
2024-05-13 00:00:00+00:00,0.0028250000905245543,0.0039160000160336494,0.0026259999722242355,0.0039160000160336494,1771478,0.0,0.0
2024-05-14 00:00:00+00:00,0.0039160000160336494,0.0040420000441372395,0.002580000087618828,0.002841999987140298,1610524,0.0,0.0
2024-05-15 00:00:00+00:00,0.002841999987140298,0.003360999980941415,0.0025309999473392963,0.0030930000357329845,1662111,0.0,0.0
2024-05-16 00:00:00+00:00,0.0030930000357329845,0.0031010000966489315,0.0024659999180585146,0.002696000039577484,1015584,0.0,0.0
2024-05-17 00:00:00+00:00,0.002696000039577484,0.0036810000892728567,0.002512000035494566,0.0031870000530034304,1446293,0.0,0.0
2024-05-18 00:00:00+00:00,0.0031870000530034304,0.003203999949619174,0.002655999967828393,0.0027169999666512012,833756,0.0,0.0
2024-05-19 00:00:00+00:00,0.002715999959036708,0.002744999947026372,0.002449000021442771,0.0024820000398904085,565371,0.0,0.0
2024-05-20 00:00:00+00:00,0.0024840000551193953,0.0035149999894201756,0.0023980000987648964,0.0032659999560564756,1277405,0.0,0.0
2024-05-21 00:00:00+00:00,0.0032659999560564756,0.004813999868929386,0.002879000036045909,0.004492000211030245,2857902,0.0,0.0
2024-05-22 00:00:00+00:00,0.004492000211030245,0.004513999912887812,0.003790999995544553,0.004000999964773655,1024856,0.0,0.0
