TIMESTAMP,UZX_OPEN_PRICE_USD,UZX_HIGH_PRICE_USD,UZX_LOW_PRICE_USD,UZX_CLOSE_PRICE_USD,UZX_VOLUME_USD,UZX_DIVIDENDS_USD,UZX_STOCK_SPLITS_USD
2024-01-30 00:00:00+00:00,4.012001037597656,253.0609588623047,0.13330699503421783,3.0137460231781006,64262731,0.0,0.0
2024-01-31 00:00:00+00:00,3.0137460231781006,3.5313329696655273,0.22554199397563934,1.2896840572357178,35603975,0.0,0.0
2024-02-01 00:00:00+00:00,1.2896840572357178,1.997120976448059,0.9996399879455566,1.9346890449523926,34334051,0.0,0.0
2024-02-02 00:00:00+00:00,1.9346890449523926,2.0575599670410156,1.1654629707336426,1.8136080503463745,21316572,0.0,0.0
2024-02-03 00:00:00+00:00,1.8136080503463745,1.8469899892807007,1.0344539880752563,1.7547630071640015,13323000,0.0,0.0
2024-02-04 00:00:00+00:00,1.7547630071640015,1.9937150478363037,1.1703970432281494,1.9324400424957275,19901860,0.0,0.0
2024-02-05 00:00:00+00:00,1.9324400424957275,2.234950065612793,1.4929670095443726,2.0424129962921143,23894169,0.0,0.0
2024-02-06 00:00:00+00:00,2.0424129962921143,2.0424129962921143,1.4922629594802856,1.7770559787750244,25984382,0.0,0.0
2024-02-07 00:00:00+00:00,1.7770559787750244,1.9204169511795044,1.42112398147583,1.9204169511795044,38768612,0.0,0.0
2024-02-08 00:00:00+00:00,1.9204169511795044,1.9348779916763306,1.4753769636154175,1.7869080305099487,38476799,0.0,0.0
2024-02-09 00:00:00+00:00,1.7869080305099487,1.7973129749298096,1.4738819599151611,1.4738819599151611,43554929,0.0,0.0
2024-02-10 00:00:00+00:00,1.4738819599151611,1.867959976196289,1.232211947441101,1.8369489908218384,35162243,0.0,0.0
2024-02-11 00:00:00+00:00,1.8369489908218384,2.1555659770965576,0.9441379904747009,2.049154043197632,21940992,0.0,0.0
2024-02-12 00:00:00+00:00,2.049154043197632,2.049154043197632,0.9307820200920105,0.9307820200920105,13042954,0.0,0.0
2024-02-13 00:00:00+00:00,0.9307820200920105,0.9659559726715088,0.9307820200920105,0.9659559726715088,14371292,0.0,0.0
2024-02-14 00:00:00+00:00,0.9659559726715088,1.016692042350769,0.9411659836769104,0.9922900199890137,14528242,0.0,0.0
2024-02-15 00:00:00+00:00,0.9922900199890137,1.0441449880599976,0.961821973323822,1.0441449880599976,15575759,0.0,0.0
