TIMESTAMP,BITB_OPEN_PRICE_USD,BITB_HIGH_PRICE_USD,BITB_LOW_PRICE_USD,BITB_CLOSE_PRICE_USD,BITB_VOLUME_USD,BITB_DIVIDENDS_USD,BITB_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.0027630000840872526,0.002964999992400408,0.0026259999722242355,0.002845000009983778,116720,0.0,0.0
2017-11-10 00:00:00+00:00,0.0028540000785142183,0.0029319999739527702,0.0023250000085681677,0.0025080000050365925,59502,0.0,0.0
2017-11-11 00:00:00+00:00,0.002498999936506152,0.0026569999754428864,0.0023759999312460423,0.0025450000539422035,80296,0.0,0.0
2017-11-12 00:00:00+00:00,0.0025430000387132168,0.0025430000387132168,0.0019839999731630087,0.002111000008881092,92462,0.0,0.0
2017-11-13 00:00:00+00:00,0.002114000031724572,0.002678999910131097,0.002051000017672777,0.0026710000820457935,171014,0.0,0.0
2017-11-14 00:00:00+00:00,0.00267699989490211,0.004002999980002642,0.002520000096410513,0.0033050000201910734,3269440,0.0,0.0
2017-11-15 00:00:00+00:00,0.0033730000723153353,0.003464000066742301,0.002919000107795,0.003272000001743436,639736,0.0,0.0
2017-11-16 00:00:00+00:00,0.003289999905973673,0.00483600003644824,0.002891999902203679,0.0034580000210553408,1722290,0.0,0.0
2017-11-17 00:00:00+00:00,0.0034519999753683805,0.003703000023961067,0.0030900000128895044,0.0031679999083280563,351544,0.0,0.0
2017-11-18 00:00:00+00:00,0.0031560000497847795,0.00330700003542006,0.0030219999607652426,0.003123000031337142,150688,0.0,0.0
2017-11-19 00:00:00+00:00,0.003117999993264675,0.0032770000398159027,0.0030070000793784857,0.003066000062972307,133677,0.0,0.0
2017-11-20 00:00:00+00:00,0.003065000055357814,0.003851999994367361,0.003065000055357814,0.0036269999109208584,705519,0.0,0.0
2017-11-21 00:00:00+00:00,0.0036279999185353518,0.003783999942243099,0.0032949999440461397,0.003481999970972538,315600,0.0,0.0
2017-11-22 00:00:00+00:00,0.003490000031888485,0.0037620000075548887,0.003409000113606453,0.003628999926149845,200680,0.0,0.0
2017-11-23 00:00:00+00:00,0.003622000105679035,0.0038350000977516174,0.0032730000093579292,0.0033839999232441187,413288,0.0,0.0
2017-11-24 00:00:00+00:00,0.0034580000210553408,0.0035749999806284904,0.0032709999941289425,0.0034549999982118607,198479,0.0,0.0
2017-11-25 00:00:00+00:00,0.0033730000723153353,0.003575999988242984,0.0032029999420046806,0.0034169999416917562,159953,0.0,0.0
2017-11-26 00:00:00+00:00,0.003587000072002411,0.004147000145167112,0.0034759999252855778,0.003911000210791826,485547,0.0,0.0
2017-11-27 00:00:00+00:00,0.0038219999987632036,0.00419300002977252,0.003745000110939145,0.00418600020930171,215782,0.0,0.0
2017-11-28 00:00:00+00:00,0.0041959998197853565,0.004267999902367592,0.003951000049710274,0.003973999992012978,177582,0.0,0.0
2017-11-29 00:00:00+00:00,0.003969999961555004,0.004348999820649624,0.0033050000201910734,0.003488000016659498,230021,0.0,0.0
2017-11-30 00:00:00+00:00,0.003541999962180853,0.0038960000965744257,0.0031999999191612005,0.0035230000503361225,107501,0.0,0.0
