TIMESTAMP,FRM_OPEN_PRICE_USD,FRM_HIGH_PRICE_USD,FRM_LOW_PRICE_USD,FRM_CLOSE_PRICE_USD,FRM_VOLUME_USD,FRM_DIVIDENDS_USD,FRM_STOCK_SPLITS_USD
2019-08-29 00:00:00+00:00,0.008944000117480755,0.009345999918878078,0.007296999916434288,0.008546999655663967,934908,0.0,0.0
2019-08-30 00:00:00+00:00,0.008546999655663967,0.00863999966531992,0.007277000229805708,0.007915000431239605,1191428,0.0,0.0
2019-08-31 00:00:00+00:00,0.007915000431239605,0.010997000150382519,0.00711200013756752,0.008576000109314919,175454,0.0,0.0
2019-09-01 00:00:00+00:00,0.008364999666810036,0.009363999590277672,0.007317000068724155,0.007689999882131815,224330,0.0,0.0
2019-09-02 00:00:00+00:00,0.007689000107347965,0.009596000425517559,0.007269999943673611,0.007354999892413616,1231692,0.0,0.0
2019-09-03 00:00:00+00:00,0.00737100001424551,0.00775599991902709,0.007222999818623066,0.007468000054359436,1353239,0.0,0.0
2019-09-04 00:00:00+00:00,0.007470000069588423,0.00888499990105629,0.007002000231295824,0.0078940000385046,1152416,0.0,0.0
2019-09-05 00:00:00+00:00,0.0077309999614953995,0.009491999633610249,0.005938999820500612,0.006122000049799681,1194692,0.0,0.0
2019-09-06 00:00:00+00:00,0.006122000049799681,0.006682000122964382,0.005367999896407127,0.00548599986359477,1184983,0.0,0.0
2019-09-07 00:00:00+00:00,0.005489000119268894,0.007757000159472227,0.005272999871522188,0.006357000209391117,917482,0.0,0.0
2019-09-08 00:00:00+00:00,0.006353000178933144,0.00661400007084012,0.0062409997917711735,0.006484000012278557,484667,0.0,0.0
2019-09-09 00:00:00+00:00,0.006484000012278557,0.007009000051766634,0.006207999773323536,0.006432999856770039,727824,0.0,0.0
2019-09-10 00:00:00+00:00,0.006424000021070242,0.006953999865800142,0.00622300012037158,0.006709999870508909,828469,0.0,0.0
2019-09-11 00:00:00+00:00,0.006709999870508909,0.007036999799311161,0.006153999827802181,0.006384999956935644,1280535,0.0,0.0
2019-09-12 00:00:00+00:00,0.006384999956935644,0.006672999821603298,0.0061980001628398895,0.0065009999088943005,1667149,0.0,0.0
2019-09-13 00:00:00+00:00,0.006513999775052071,0.006548000033944845,0.00620400020852685,0.0063669998198747635,1470266,0.0,0.0
2019-09-14 00:00:00+00:00,0.006384999956935644,0.006407999899238348,0.005989000201225281,0.006041999906301498,1339795,0.0,0.0
2019-09-15 00:00:00+00:00,0.00609100004658103,0.007668000180274248,0.006020999979227781,0.007590999826788902,1551444,0.0,0.0
2019-09-16 00:00:00+00:00,0.007590999826788902,0.007708000019192696,0.007234000135213137,0.00737100001424551,1524791,0.0,0.0
2019-09-17 00:00:00+00:00,0.007373000029474497,0.00800899975001812,0.007156000006943941,0.007685000076889992,1534721,0.0,0.0
