,XMR,Lag
IOTA,4.208129654794005e-06,20
QTUM,1.88706546323048e-05,24
BAT,2.404273620248273e-05,4
DOGE,2.6167649717119544e-05,27
XLM,0.0029280799879413,25
DCR,0.0034428712159005,2
XRP,0.0039579557187735,6
USDT,0.0070909370252687,24
DASH,0.0105322540343454,30
ETC,0.0302409063463656,20
ZEC,0.0453512282482386,29
BTC,0.0565450843990096,1
LTC,0.0789597648237583,23
ETH,0.0871466493016676,3
GNO,0.2270783585780107,21
