TIMESTAMP,TIM_OPEN_PRICE_USD,TIM_HIGH_PRICE_USD,TIM_LOW_PRICE_USD,TIM_CLOSE_PRICE_USD,TIM_VOLUME_USD,TIM_DIVIDENDS_USD,TIM_STOCK_SPLITS_USD
2023-05-30 00:00:00+00:00,0.012897999957203865,0.013136000372469425,0.012550000101327896,0.01307899970561266,25556,0.0,0.0
2023-05-31 00:00:00+00:00,0.01307899970561266,0.013473999686539173,0.012811999768018723,0.012821000069379807,11433,0.0,0.0
2023-06-01 00:00:00+00:00,0.012821000069379807,0.012834000401198864,0.011591999791562557,0.011750999838113785,11086,0.0,0.0
2023-06-02 00:00:00+00:00,0.011750999838113785,0.01368900015950203,0.011741000227630138,0.013371000066399574,2538,0.0,0.0
2023-06-03 00:00:00+00:00,0.013371000066399574,0.014542000368237495,0.013371000066399574,0.013813000172376633,6575,0.0,0.0
2023-06-04 00:00:00+00:00,0.013813000172376633,0.0138330003246665,0.01348000019788742,0.013596000149846077,2097,0.0,0.0
2023-06-05 00:00:00+00:00,0.013596000149846077,0.013701999559998512,0.012721999548375607,0.012881999835371971,3872,0.0,0.0
2023-06-06 00:00:00+00:00,0.012881999835371971,0.013030000030994415,0.012492000125348568,0.012605000287294388,2862,0.0,0.0
2023-06-07 00:00:00+00:00,0.012605000287294388,0.01334299985319376,0.012360000051558018,0.01310800015926361,9157,0.0,0.0
2023-06-08 00:00:00+00:00,0.01310800015926361,0.013267000205814838,0.013019000180065632,0.013113000430166721,2443,0.0,0.0
2023-06-09 00:00:00+00:00,0.013113000430166721,0.013439999893307686,0.012124000117182732,0.01221999991685152,1867,0.0,0.0
2023-06-10 00:00:00+00:00,0.012221000157296658,0.012222000397741795,0.011060000397264957,0.011865999549627304,1862,0.0,0.0
2023-06-11 00:00:00+00:00,0.011865999549627304,0.01202400028705597,0.011698000133037567,0.011970999650657177,193,0.0,0.0
2023-06-12 00:00:00+00:00,0.011970999650657177,0.012051000259816647,0.011854000389575958,0.012027000077068806,778,0.0,0.0
2023-06-13 00:00:00+00:00,0.012028000317513943,0.01232099998742342,0.012028000317513943,0.012125000357627869,1045,0.0,0.0
2023-06-14 00:00:00+00:00,0.012125000357627869,0.012303999625146389,0.011843999847769737,0.011971999891102314,986,0.0,0.0
2023-06-15 00:00:00+00:00,0.011971999891102314,0.012141999788582325,0.01169699989259243,0.011862000450491905,1200,0.0,0.0
2023-06-16 00:00:00+00:00,0.011862000450491905,0.011882999911904335,0.011307000182569027,0.011307000182569027,2740,0.0,0.0
2023-06-17 00:00:00+00:00,0.011308000423014164,0.01143100019544363,0.01126100029796362,0.01133199967443943,1227,0.0,0.0
2023-06-18 00:00:00+00:00,0.01133199967443943,0.011392000131309032,0.010630999691784382,0.010645999573171139,1820,0.0,0.0
2023-06-19 00:00:00+00:00,0.010645999573171139,0.01075000036507845,0.010591000318527222,0.010722000151872635,853,0.0,0.0
2023-06-20 00:00:00+00:00,0.010722000151872635,0.01081900019198656,0.010371999815106392,0.010816999711096287,2471,0.0,0.0
2023-06-21 00:00:00+00:00,0.010816999711096287,0.011140000075101852,0.010511999949812889,0.010515999980270863,6296,0.0,0.0
2023-06-22 00:00:00+00:00,0.010514999739825726,0.010746000334620476,0.0102530000731349,0.010277999565005302,2310,0.0,0.0
2023-06-23 00:00:00+00:00,0.01027899980545044,0.010582000017166138,0.01027899980545044,0.010515999980270863,656,0.0,0.0
2023-06-24 00:00:00+00:00,0.010515999980270863,0.010544000193476677,0.010191000066697598,0.010254999622702599,742,0.0,0.0
2023-06-25 00:00:00+00:00,0.010254999622702599,0.010456999763846397,0.010246999561786652,0.010374000295996666,471,0.0,0.0
2023-06-26 00:00:00+00:00,0.010374000295996666,0.010549000464379787,0.010277999565005302,0.010397999547421932,189,0.0,0.0
2023-06-27 00:00:00+00:00,0.010397999547421932,0.010622000321745872,0.010397999547421932,0.010522999800741673,1501,0.0,0.0
2023-06-28 00:00:00+00:00,0.01052400004118681,0.010557999834418297,0.010147999972105026,0.010250999592244625,2194,0.0,0.0
2023-06-29 00:00:00+00:00,0.010250000283122063,0.010366999544203281,0.010236999951303005,0.010305999778211117,342,0.0,0.0
2023-06-30 00:00:00+00:00,0.01030499953776598,0.010533999651670456,0.010141000151634216,0.010464999824762344,1297,0.0,0.0
2023-07-01 00:00:00+00:00,0.010464999824762344,0.01068700011819601,0.010453999973833561,0.010513000190258026,579,0.0,0.0
2023-07-02 00:00:00+00:00,0.010513000190258026,0.010862000286579132,0.010234000161290169,0.01054800022393465,9272,0.0,0.0
2023-07-03 00:00:00+00:00,0.01054800022393465,0.0107810003682971,0.010432000271975994,0.010484999977052212,3193,0.0,0.0
2023-07-04 00:00:00+00:00,0.010484999977052212,0.011342000216245651,0.010480999946594238,0.011127999983727932,8597,0.0,0.0
2023-07-05 00:00:00+00:00,0.011129000224173069,0.011200999841094017,0.011057999916374683,0.011095000430941582,71,0.0,0.0
2023-07-06 00:00:00+00:00,0.011092999950051308,0.011226999573409557,0.010936000384390354,0.010940000414848328,1677,0.0,0.0
2023-07-07 00:00:00+00:00,0.010940000414848328,0.011052999645471573,0.010517000220716,0.010874000377953053,6290,0.0,0.0
2023-07-08 00:00:00+00:00,0.010874000377953053,0.01104000024497509,0.010869000107049942,0.01104000024497509,896,0.0,0.0
2023-07-09 00:00:00+00:00,0.011039000004529953,0.011117000132799149,0.010534999892115593,0.01054100040346384,5232,0.0,0.0
2023-07-10 00:00:00+00:00,0.010541999712586403,0.010544000193476677,0.010327000170946121,0.01039199996739626,1201,0.0,0.0
2023-07-11 00:00:00+00:00,0.01039199996739626,0.01039199996739626,0.010266000404953957,0.010332000441849232,230,0.0,0.0
2023-07-12 00:00:00+00:00,0.010332000441849232,0.010424000211060047,0.010205999948084354,0.010231000371277332,1388,0.0,0.0
2023-07-13 00:00:00+00:00,0.010231000371277332,0.010700000450015068,0.010125000029802322,0.010641000233590603,2247,0.0,0.0
2023-07-14 00:00:00+00:00,0.010641000233590603,0.010720999911427498,0.010350000113248825,0.010494999587535858,472,0.0,0.0
2023-07-15 00:00:00+00:00,0.010494999587535858,0.010691000148653984,0.010494999587535858,0.010641000233590603,1547,0.0,0.0
2023-07-16 00:00:00+00:00,0.010641000233590603,0.010699000209569931,0.010173999704420567,0.010200999677181244,2426,0.0,0.0
2023-07-17 00:00:00+00:00,0.010200000368058681,0.010281999595463276,0.010122999548912048,0.010243000462651253,267,0.0,0.0
2023-07-18 00:00:00+00:00,0.010243000462651253,0.010348999872803688,0.009878999553620815,0.010011999867856503,1070,0.0,0.0
2023-07-19 00:00:00+00:00,0.010011999867856503,0.010129000060260296,0.009939000010490417,0.010091000236570835,840,0.0,0.0
2023-07-20 00:00:00+00:00,0.010091000236570835,0.010475999675691128,0.010088999755680561,0.010421999730169773,1921,0.0,0.0
2023-07-21 00:00:00+00:00,0.01042299997061491,0.010489000007510185,0.009866000153124332,0.009866000153124332,3828,0.0,0.0
2023-07-22 00:00:00+00:00,0.009866000153124332,0.011411000043153763,0.009825999848544598,0.009841999970376492,3246,0.0,0.0
2023-07-23 00:00:00+00:00,0.009844000451266766,0.009996999986469746,0.009758000262081623,0.0097850002348423,609,0.0,0.0
2023-07-24 00:00:00+00:00,0.009783999994397163,0.0097850002348423,0.009517000056803226,0.009627999737858772,1623,0.0,0.0
2023-07-25 00:00:00+00:00,0.009627999737858772,0.009711000137031078,0.009513000026345253,0.00962899997830391,2981,0.0,0.0
2023-07-26 00:00:00+00:00,0.00962899997830391,0.00964299961924553,0.009405000135302544,0.009623000398278236,1083,0.0,0.0
2023-07-27 00:00:00+00:00,0.009623999707400799,0.009657000191509724,0.009066999889910221,0.009159999899566174,4767,0.0,0.0
2023-07-28 00:00:00+00:00,0.009159999899566174,0.009386000223457813,0.0091540003195405,0.00937500037252903,1219,0.0,0.0
2023-07-29 00:00:00+00:00,0.009372999891638756,0.009380999952554703,0.008937999606132507,0.008953000418841839,1162,0.0,0.0
2023-07-30 00:00:00+00:00,0.008953000418841839,0.009088999591767788,0.00865199975669384,0.008710999973118305,3622,0.0,0.0
