TIMESTAMP,DELTA_OPEN_PRICE_USD,DELTA_HIGH_PRICE_USD,DELTA_LOW_PRICE_USD,DELTA_CLOSE_PRICE_USD,DELTA_VOLUME_USD,DELTA_DIVIDENDS_USD,DELTA_STOCK_SPLITS_USD
2021-05-12 00:00:00+00:00,5.640254974365234,5.963077068328857,5.2446699142456055,5.291792869567871,53491,0.0,0.0
2021-05-13 00:00:00+00:00,5.244771957397461,5.467347145080566,4.695313930511475,4.85463285446167,152957,0.0,0.0
2021-05-14 00:00:00+00:00,4.862958908081055,5.458002090454102,4.84758186340332,5.37040376663208,13311,0.0,0.0
2021-05-15 00:00:00+00:00,5.359912872314453,5.4251580238342285,4.722569942474365,4.7263360023498535,45816,0.0,0.0
2021-05-16 00:00:00+00:00,4.721286773681641,5.044401168823242,4.3620147705078125,4.627662181854248,9901,0.0,0.0
2021-05-17 00:00:00+00:00,4.634099960327148,4.639601230621338,4.06010103225708,4.222452163696289,30334,0.0,0.0
2021-05-18 00:00:00+00:00,4.221322059631348,4.6006178855896,4.211134910583496,4.335055828094482,39364,0.0,0.0
2021-05-19 00:00:00+00:00,4.335140228271484,4.422268867492676,2.6280839443206787,3.1878130435943604,5557,0.0,0.0
2021-05-20 00:00:00+00:00,3.184753894805908,3.821969985961914,2.790074110031128,3.5631439685821533,23387,0.0,0.0
2021-05-21 00:00:00+00:00,3.5530760288238525,3.747204065322876,2.7271769046783447,3.0780599117279053,18772,0.0,0.0
2021-05-22 00:00:00+00:00,3.079474925994873,3.156090021133423,2.783971071243286,2.944262981414795,16822,0.0,0.0
2021-05-23 00:00:00+00:00,2.9409990310668945,3.031420946121216,2.236361026763916,2.661633014678955,43131,0.0,0.0
2021-05-24 00:00:00+00:00,2.6619420051574707,3.3375439643859863,2.6363580226898193,3.308881998062134,14142,0.0,0.0
2021-05-25 00:00:00+00:00,3.3121259212493896,3.4407849311828613,3.0280098915100098,3.3801629543304443,7968,0.0,0.0
2021-05-26 00:00:00+00:00,3.3796639442443848,3.635560989379883,3.34061598777771,3.587843894958496,24901,0.0,0.0
2021-05-27 00:00:00+00:00,3.587817907333374,3.5958750247955322,3.3106000423431396,3.407197952270508,15036,0.0,0.0
2021-05-28 00:00:00+00:00,3.414367914199829,3.433316946029663,2.927932024002075,3.015254020690918,19127,0.0,0.0
2021-05-29 00:00:00+00:00,3.0122969150543213,3.176413059234619,2.686516046524048,2.818341016769409,4624,0.0,0.0
2021-05-30 00:00:00+00:00,2.82861590385437,3.0681629180908203,2.689018964767456,2.951801061630249,17423,0.0,0.0
2021-05-31 00:00:00+00:00,2.9483530521392822,3.3310940265655518,2.8154759407043457,3.32909893989563,4145,0.0,0.0
2021-06-01 00:00:00+00:00,3.3299529552459717,3.3567090034484863,3.122459888458252,3.2333788871765137,19214,0.0,0.0
2021-06-02 00:00:00+00:00,3.2331318855285645,3.4442319869995117,3.1414310932159424,3.336374044418335,12067,0.0,0.0
2021-06-03 00:00:00+00:00,3.3370258808135986,3.5384039878845215,3.2895030975341797,3.4920639991760254,21628,0.0,0.0
2021-06-04 00:00:00+00:00,3.4925670623779297,3.5020151138305664,3.1054298877716064,3.276845932006836,43925,0.0,0.0
2021-06-05 00:00:00+00:00,3.2660470008850098,3.4213619232177734,3.102066993713379,3.180109977722168,19316,0.0,0.0
2021-06-06 00:00:00+00:00,3.169708013534546,3.305222988128662,3.169708013534546,3.263087034225464,11340,0.0,0.0
2021-06-07 00:00:00+00:00,3.264930009841919,3.4342548847198486,3.1068670749664307,3.1309409141540527,5239,0.0,0.0
2021-06-08 00:00:00+00:00,3.1261019706726074,3.162658929824829,2.800839900970459,3.025810956954956,14110,0.0,0.0
2021-06-09 00:00:00+00:00,3.025892972946167,3.142806053161621,2.913990020751953,3.1179161071777344,19131,0.0,0.0
2021-06-10 00:00:00+00:00,3.11171293258667,3.2036170959472656,2.8747239112854004,2.9660069942474365,2185,0.0,0.0
2021-06-11 00:00:00+00:00,2.9650399684906006,2.984450101852417,2.7602410316467285,2.789602041244507,23382,0.0,0.0
2021-06-12 00:00:00+00:00,2.790719985961914,2.9051549434661865,2.6964449882507324,2.8194990158081055,7999,0.0,0.0
2021-06-13 00:00:00+00:00,2.819385051727295,2.991919994354248,2.7501380443573,2.9581100940704346,10867,0.0,0.0
2021-06-14 00:00:00+00:00,2.9611270427703857,3.073122024536133,2.9149351119995117,3.0223870277404785,10286,0.0,0.0
2021-06-15 00:00:00+00:00,3.0837299823760986,3.1327450275421143,3.0009379386901855,3.108336925506592,33431,0.0,0.0
2021-06-16 00:00:00+00:00,3.0366549491882324,3.0366549491882324,2.799407958984375,2.8050429821014404,16209,0.0,0.0
2021-06-17 00:00:00+00:00,2.8049840927124023,2.9129951000213623,2.750581979751587,2.8206350803375244,20108,0.0,0.0
2021-06-18 00:00:00+00:00,2.8205740451812744,2.8263309001922607,2.558824062347412,2.642569065093994,6222,0.0,0.0
2021-06-19 00:00:00+00:00,2.644706964492798,2.7139580249786377,2.571187973022461,2.578619956970215,22011,0.0,0.0
2021-06-20 00:00:00+00:00,2.5802719593048096,2.6733710765838623,2.435046911239624,2.645437002182007,19223,0.0,0.0
2021-06-21 00:00:00+00:00,2.6464779376983643,2.655893087387085,2.211230993270874,2.2331910133361816,16565,0.0,0.0
2021-06-22 00:00:00+00:00,2.2329399585723877,2.341075897216797,2.025686025619507,2.201785087585449,7159,0.0,0.0
2021-06-23 00:00:00+00:00,2.202099084854126,2.3968889713287354,2.1641900539398193,2.332895040512085,4877,0.0,0.0
2021-06-24 00:00:00+00:00,2.3111989498138428,2.3791110515594482,2.2222468852996826,2.3236520290374756,2591,0.0,0.0
2021-06-25 00:00:00+00:00,2.333549976348877,2.363955020904541,2.1144471168518066,2.1387391090393066,2684,0.0,0.0
2021-06-26 00:00:00+00:00,2.137511968612671,2.1642940044403076,2.023205041885376,2.1271860599517822,3322,0.0,0.0
2021-06-27 00:00:00+00:00,2.1284070014953613,2.3210439682006836,2.1284070014953613,2.3210439682006836,11047,0.0,0.0
2021-06-28 00:00:00+00:00,2.316804885864258,2.5027248859405518,2.309554100036621,2.4324140548706055,14995,0.0,0.0
2021-06-29 00:00:00+00:00,2.4314820766448975,2.620260000228882,2.4308409690856934,2.536972999572754,2485,0.0,0.0
2021-06-30 00:00:00+00:00,2.537571907043457,2.6581039428710938,2.4516549110412598,2.649329900741577,6323,0.0,0.0
2021-07-01 00:00:00+00:00,2.653913974761963,2.653954029083252,2.4353079795837402,2.4674808979034424,11101,0.0,0.0
2021-07-02 00:00:00+00:00,2.4667179584503174,2.505805015563965,2.3630239963531494,2.503247022628784,6063,0.0,0.0
2021-07-03 00:00:00+00:00,2.5032799243927,2.6083669662475586,2.474778890609741,2.5872950553894043,2321,0.0,0.0
2021-07-04 00:00:00+00:00,2.5878210067749023,2.7588140964508057,2.5537099838256836,2.6980509757995605,13944,0.0,0.0
2021-07-05 00:00:00+00:00,2.6976981163024902,2.6978609561920166,2.5201079845428467,2.562685966491699,6374,0.0,0.0
2021-07-06 00:00:00+00:00,2.562079906463623,2.718775987625122,2.5585269927978516,2.6781530380249023,11068,0.0,0.0
2021-07-07 00:00:00+00:00,2.6820449829101562,2.768599033355713,2.6596519947052,2.6723220348358154,7265,0.0,0.0
2021-07-08 00:00:00+00:00,2.6725990772247314,2.6810200214385986,2.417733907699585,2.4464879035949707,4758,0.0,0.0
2021-07-09 00:00:00+00:00,2.4481699466705322,2.499545097351074,2.3777949810028076,2.468240976333618,18878,0.0,0.0
2021-07-10 00:00:00+00:00,2.468595027923584,2.503201961517334,2.388288974761963,2.426867961883545,5999,0.0,0.0
2021-07-11 00:00:00+00:00,2.439600944519043,2.5110230445861816,2.3902831077575684,2.4734671115875244,17213,0.0,0.0
2021-07-12 00:00:00+00:00,2.47308611869812,2.4939041137695312,2.3068430423736572,2.333338975906372,3288,0.0,0.0
2021-07-13 00:00:00+00:00,2.3335049152374268,2.3335049152374268,2.2000420093536377,2.210731029510498,8536,0.0,0.0
2021-07-14 00:00:00+00:00,2.2126998901367188,2.2957100868225098,2.136423110961914,2.2668418884277344,5011,0.0,0.0
2021-07-15 00:00:00+00:00,2.26698899269104,2.31276798248291,2.154099941253662,2.1773600578308105,14818,0.0,0.0
2021-07-16 00:00:00+00:00,2.1773600578308105,2.2356441020965576,2.1098039150238037,2.140660047531128,3453,0.0,0.0
2021-07-17 00:00:00+00:00,2.1392159461975098,2.1759490966796875,2.104599952697754,2.1530699729919434,7596,0.0,0.0
2021-07-18 00:00:00+00:00,2.152348041534424,2.2486870288848877,2.1409499645233154,2.156622886657715,6674,0.0,0.0
2021-07-19 00:00:00+00:00,2.1568069458007812,2.1686880588531494,2.0532729625701904,2.065438985824585,8465,0.0,0.0
2021-07-20 00:00:00+00:00,2.066114902496338,2.079824924468994,1.9618170261383057,2.0226879119873047,3339,0.0,0.0
2021-07-21 00:00:00+00:00,2.0259790420532227,2.2668919563293457,2.0002529621124268,2.252311944961548,1159,0.0,0.0
2021-07-22 00:00:00+00:00,2.251444101333618,2.306442975997925,2.2238879203796387,2.289491891860962,1645,0.0,0.0
2021-07-23 00:00:00+00:00,2.289491891860962,2.398411989212036,2.268558979034424,2.398411989212036,5592,0.0,0.0
2021-07-24 00:00:00+00:00,2.3990089893341064,2.485551118850708,2.3880600929260254,2.466463088989258,1804,0.0,0.0
2021-07-25 00:00:00+00:00,2.466463088989258,2.4807310104370117,2.386920928955078,2.469860076904297,6875,0.0,0.0
2021-07-26 00:00:00+00:00,2.470304012298584,2.7154080867767334,2.460174083709717,2.519373893737793,17824,0.0,0.0
2021-07-27 00:00:00+00:00,2.5186688899993896,2.607923984527588,2.434753894805908,2.5784859657287598,16938,0.0,0.0
2021-07-28 00:00:00+00:00,2.581723928451538,2.6368930339813232,2.5526750087738037,2.583745002746582,9379,0.0,0.0
2021-07-29 00:00:00+00:00,2.5941460132598877,2.6949260234832764,2.5568039417266846,2.670811891555786,8012,0.0,0.0
2021-07-30 00:00:00+00:00,2.6696369647979736,2.8784170150756836,2.6150059700012207,2.752023935317993,22654,0.0,0.0
2021-07-31 00:00:00+00:00,2.7545180320739746,2.8463521003723145,2.704042911529541,2.833333969116211,5559,0.0,0.0
2021-08-01 00:00:00+00:00,2.831494092941284,3.000843048095703,2.816586971282959,2.883985996246338,8107,0.0,0.0
2021-08-02 00:00:00+00:00,2.885348081588745,2.9779560565948486,2.828434944152832,2.92615008354187,3699,0.0,0.0
2021-08-03 00:00:00+00:00,2.92615008354187,2.94144606590271,2.7550249099731445,2.8078060150146484,6352,0.0,0.0
2021-08-04 00:00:00+00:00,2.806859016418457,3.089616060256958,2.76370906829834,3.0557689666748047,15035,0.0,0.0
2021-08-05 00:00:00+00:00,3.0543429851531982,3.1556549072265625,2.875852108001709,3.149954080581665,15844,0.0,0.0
2021-08-06 00:00:00+00:00,3.1498520374298096,3.271627902984619,3.051654100418091,3.2227249145507812,10626,0.0,0.0
2021-08-07 00:00:00+00:00,3.2231709957122803,3.508763074874878,3.210808038711548,3.508763074874878,3934,0.0,0.0
2021-08-08 00:00:00+00:00,3.5062999725341797,3.529895067214966,3.2973148822784424,3.3536159992218018,4012,0.0,0.0
2021-08-09 00:00:00+00:00,3.3513669967651367,3.516447067260742,3.2278289794921875,3.495404005050659,18725,0.0,0.0
2021-08-10 00:00:00+00:00,3.496967077255249,3.5581579208374023,3.3905439376831055,3.4762089252471924,12307,0.0,0.0
2021-08-11 00:00:00+00:00,3.4776298999786377,3.6045870780944824,3.4674301147460938,3.496422052383423,8516,0.0,0.0
2021-08-12 00:00:00+00:00,3.4995169639587402,3.564640998840332,3.2975358963012695,3.358242988586426,16372,0.0,0.0
2021-08-13 00:00:00+00:00,3.3531858921051025,3.646696090698242,3.3479669094085693,3.6447219848632812,3938,0.0,0.0
2021-08-14 00:00:00+00:00,3.6437981128692627,3.6610090732574463,3.5329489707946777,3.5936999320983887,11185,0.0,0.0
2021-08-15 00:00:00+00:00,3.593017101287842,3.6280710697174072,3.434485912322998,3.622551918029785,3882,0.0,0.0
2021-08-16 00:00:00+00:00,3.6253139972686768,3.648595094680786,3.4531021118164062,3.4584579467773438,15736,0.0,0.0
2021-08-17 00:00:00+00:00,3.459836959838867,3.5903360843658447,3.2791850566864014,3.2988100051879883,6780,0.0,0.0
2021-08-18 00:00:00+00:00,3.2955989837646484,3.4303369522094727,3.2355620861053467,3.3343350887298584,18918,0.0,0.0
2021-08-19 00:00:00+00:00,3.3335978984832764,3.447705030441284,3.227982997894287,3.4416110515594482,13379,0.0,0.0
2021-08-20 00:00:00+00:00,3.4456679821014404,3.5713388919830322,3.4456679821014404,3.54768705368042,20925,0.0,0.0
2021-08-21 00:00:00+00:00,3.5496299266815186,3.5812859535217285,3.489743947982788,3.490572929382324,17792,0.0,0.0
2021-08-22 00:00:00+00:00,3.4895949363708496,3.522420883178711,3.384274959564209,3.4828479290008545,21518,0.0,0.0
2021-08-23 00:00:00+00:00,3.48398494720459,3.616442918777466,3.479167938232422,3.578295946121216,12374,0.0,0.0
2021-08-24 00:00:00+00:00,3.578697919845581,3.602221965789795,3.336854934692383,3.3674991130828857,49861,0.0,0.0
2021-08-25 00:00:00+00:00,3.367244005203247,3.4363009929656982,3.293292999267578,3.407283067703247,6865,0.0,0.0
2021-08-26 00:00:00+00:00,3.41018009185791,3.4331040382385254,3.2514359951019287,3.2942891120910645,8749,0.0,0.0
2021-08-27 00:00:00+00:00,3.29982590675354,3.4718539714813232,3.2529289722442627,3.456015110015869,7069,0.0,0.0
2021-08-28 00:00:00+00:00,3.4560749530792236,3.466907024383545,3.4199891090393066,3.44123911857605,11292,0.0,0.0
2021-08-29 00:00:00+00:00,3.444451093673706,3.4940741062164307,3.368833065032959,3.4393410682678223,3469,0.0,0.0
2021-08-30 00:00:00+00:00,3.4364171028137207,3.5267579555511475,3.3429489135742188,3.421449899673462,28341,0.0,0.0
2021-08-31 00:00:00+00:00,3.4197590351104736,3.6416330337524414,3.3926138877868652,3.6309449672698975,9266,0.0,0.0
2021-09-01 00:00:00+00:00,3.6300690174102783,4.007145881652832,3.5931379795074463,4.007145881652832,4944,0.0,0.0
2021-09-02 00:00:00+00:00,4.016211986541748,4.048679828643799,3.95634388923645,4.015075206756592,7883,0.0,0.0
2021-09-03 00:00:00+00:00,4.014225006103516,4.234140872955322,3.9504380226135254,4.1653947830200195,23036,0.0,0.0
2021-09-04 00:00:00+00:00,4.166314125061035,4.214645862579346,4.067354202270508,4.114418983459473,4577,0.0,0.0
2021-09-05 00:00:00+00:00,4.1113362312316895,4.194927215576172,4.071298122406006,4.176052093505859,7625,0.0,0.0
2021-09-06 00:00:00+00:00,4.176709175109863,4.21626091003418,4.089163780212402,4.176613807678223,13113,0.0,0.0
2021-09-07 00:00:00+00:00,4.175392150878906,4.178937911987305,3.4799559116363525,3.6196610927581787,22608,0.0,0.0
2021-09-08 00:00:00+00:00,3.6229100227355957,3.7390151023864746,3.4115540981292725,3.6810009479522705,3959,0.0,0.0
2021-09-09 00:00:00+00:00,3.6587369441986084,3.7448360919952393,3.5949559211730957,3.6159119606018066,13790,0.0,0.0
2021-09-10 00:00:00+00:00,3.6157209873199463,3.694308042526245,3.3464860916137695,3.3833959102630615,2187,0.0,0.0
2021-09-11 00:00:00+00:00,3.383790969848633,3.517936944961548,3.380017042160034,3.4367001056671143,17524,0.0,0.0
2021-09-12 00:00:00+00:00,3.435606002807617,3.633465051651001,3.410651922225952,3.5824151039123535,5304,0.0,0.0
2021-09-13 00:00:00+00:00,3.581813097000122,3.6096620559692383,3.288728952407837,3.433732032775879,34653,0.0,0.0
2021-09-14 00:00:00+00:00,3.43385910987854,3.5557339191436768,3.427496910095215,3.544390916824341,20345,0.0,0.0
2021-09-15 00:00:00+00:00,3.545344114303589,3.7485060691833496,3.5317580699920654,3.7442359924316406,9805,0.0,0.0
2021-09-16 00:00:00+00:00,3.745482921600342,3.816045045852661,3.6574039459228516,3.725306987762451,11517,0.0,0.0
2021-09-17 00:00:00+00:00,3.7224678993225098,3.746488094329834,3.5084309577941895,3.545738935470581,1044,0.0,0.0
2021-09-18 00:00:00+00:00,3.548002004623413,20.45793342590332,3.5226619243621826,3.5688400268554688,5740,0.0,0.0
2021-09-19 00:00:00+00:00,3.5705249309539795,3.5980019569396973,3.4375240802764893,3.458038091659546,7604,0.0,0.0
2021-09-20 00:00:00+00:00,3.4582250118255615,3.4638240337371826,3.0869030952453613,3.1046791076660156,15744,0.0,0.0
2021-09-21 00:00:00+00:00,3.1018431186676025,3.2229421138763428,2.8276710510253906,2.861201047897339,15567,0.0,0.0
2021-09-22 00:00:00+00:00,2.860714912414551,3.1996009349823,2.860714912414551,3.1853370666503906,4113,0.0,0.0
2021-09-23 00:00:00+00:00,3.187263011932373,3.2712628841400146,3.166624069213867,3.2614080905914307,19430,0.0,0.0
2021-09-24 00:00:00+00:00,3.261773109436035,3.2698159217834473,2.880805015563965,3.020462989807129,5436,0.0,0.0
2021-09-25 00:00:00+00:00,3.0214920043945312,3.0591609477996826,2.931623935699463,3.0393519401550293,14022,0.0,0.0
2021-09-26 00:00:00+00:00,3.0381219387054443,3.2152459621429443,2.85502290725708,3.1628520488739014,2220,0.0,0.0
2021-09-27 00:00:00+00:00,3.161022901535034,3.27518892288208,3.051703929901123,3.051703929901123,6000,0.0,0.0
2021-09-28 00:00:00+00:00,3.051939010620117,3.0801401138305664,2.905410051345825,2.9115219116210938,292,0.0,0.0
2021-09-29 00:00:00+00:00,2.907819986343384,3.0474629402160645,2.8969199657440186,2.9425790309906006,6382,0.0,0.0
2021-09-30 00:00:00+00:00,2.9392480850219727,3.1375439167022705,2.9366519451141357,3.105992078781128,14952,0.0,0.0
2021-10-01 00:00:00+00:00,3.1060280799865723,3.4308629035949707,3.083146095275879,3.4099459648132324,3487,0.0,0.0
2021-10-02 00:00:00+00:00,3.410191059112549,3.568373918533325,3.370711088180542,3.509373903274536,2858,0.0,0.0
2021-10-03 00:00:00+00:00,3.5042660236358643,3.5779340267181396,3.4707860946655273,3.504326105117798,35351,0.0,0.0
2021-10-04 00:00:00+00:00,3.5058839321136475,3.510714054107666,3.3836450576782227,3.460866928100586,16952,0.0,0.0
2021-10-05 00:00:00+00:00,3.461725950241089,3.6121768951416016,3.4281859397888184,3.592479944229126,6759,0.0,0.0
2021-10-06 00:00:00+00:00,3.586421012878418,3.6882169246673584,3.4184699058532715,3.6511430740356445,1684,0.0,0.0
2021-10-07 00:00:00+00:00,3.653341054916382,3.7634050846099854,3.5516610145568848,3.6463980674743652,29865,0.0,0.0
2021-10-08 00:00:00+00:00,3.641937017440796,3.7051479816436768,3.588253974914551,3.602931022644043,11150,0.0,0.0
2021-10-09 00:00:00+00:00,3.6017301082611084,3.6551339626312256,3.5770039558410645,3.6278820037841797,1976,0.0,0.0
2021-10-10 00:00:00+00:00,3.6237690448760986,3.6256279945373535,3.4693241119384766,3.4719340801239014,14584,0.0,0.0
2021-10-11 00:00:00+00:00,3.468748092651367,3.6479640007019043,3.4447500705718994,3.572809934616089,4481,0.0,0.0
2021-10-12 00:00:00+00:00,3.570483922958374,3.573493003845215,3.439927101135254,3.521008014678955,4342,0.0,0.0
2021-10-13 00:00:00+00:00,3.5223710536956787,20.864330291748047,3.4605069160461426,20.82787322998047,0,0.0,0.0
2021-10-14 00:00:00+00:00,20.84147071838379,21.210004806518555,3.637202024459839,3.8320140838623047,7083,0.0,0.0
2021-10-15 00:00:00+00:00,3.8274409770965576,3.917457103729248,3.7372019290924072,3.8870770931243896,9227,0.0,0.0
2021-10-16 00:00:00+00:00,3.8924078941345215,22.845727920532227,3.8230440616607666,3.84865403175354,18962,0.0,0.0
2021-10-17 00:00:00+00:00,3.8485569953918457,3.9101359844207764,3.6902151107788086,3.8049728870391846,35211,0.0,0.0
2021-10-18 00:00:00+00:00,3.8084969520568848,3.8688390254974365,3.6848878860473633,3.723238945007324,14208,0.0,0.0
2021-10-19 00:00:00+00:00,3.723515033721924,3.873533010482788,3.71140193939209,3.857646942138672,17740,0.0,0.0
2021-10-20 00:00:00+00:00,3.8396990299224854,4.126561164855957,3.7855470180511475,4.126561164855957,6033,0.0,0.0
2021-10-21 00:00:00+00:00,4.125593185424805,4.284634113311768,4.005061149597168,4.017395973205566,26115,0.0,0.0
2021-10-22 00:00:00+00:00,4.01312780380249,4.105599880218506,3.883517026901245,3.9280309677124023,15985,0.0,0.0
2021-10-23 00:00:00+00:00,3.9308300018310547,4.1949357986450195,3.9110538959503174,4.129870891571045,8825,0.0,0.0
2021-10-24 00:00:00+00:00,4.1337890625,4.235134124755859,3.940093994140625,4.029158115386963,12842,0.0,0.0
2021-10-25 00:00:00+00:00,4.026636123657227,4.2044148445129395,4.002482891082764,4.178499221801758,7813,0.0,0.0
2021-10-26 00:00:00+00:00,4.186637878417969,24.9244384765625,4.061659812927246,4.085494041442871,2754,0.0,0.0
2021-10-27 00:00:00+00:00,4.082927227020264,4.2456159591674805,3.8231539726257324,3.8773179054260254,5866,0.0,0.0
2021-10-28 00:00:00+00:00,3.882628917694092,4.23298978805542,3.841707944869995,4.230802059173584,10848,0.0,0.0
2021-10-29 00:00:00+00:00,4.235289096832275,25.960634231567383,4.202402114868164,4.336177825927734,33887,0.0,0.0
2021-10-30 00:00:00+00:00,4.339532852172852,4.361938953399658,4.119019985198975,4.212367057800293,15868,0.0,0.0
2021-10-31 00:00:00+00:00,4.228336811065674,4.338399887084961,4.072084903717041,4.209782123565674,1348,0.0,0.0
2021-11-01 00:00:00+00:00,4.210694789886475,4.274005889892578,4.0559611320495605,4.239174842834473,33723,0.0,0.0
2021-11-02 00:00:00+00:00,4.241436004638672,4.540576934814453,4.21853494644165,4.522328853607178,8916,0.0,0.0
2021-11-03 00:00:00+00:00,4.524552822113037,4.598514080047607,4.399640083312988,4.538886070251465,16810,0.0,0.0
2021-11-04 00:00:00+00:00,4.534921169281006,4.548174858093262,4.3550591468811035,4.437364101409912,18143,0.0,0.0
2021-11-05 00:00:00+00:00,4.431400775909424,4.4929118156433105,4.323101997375488,4.35862398147583,36689,0.0,0.0
