TIMESTAMP,SLF_OPEN_PRICE_USD,SLF_HIGH_PRICE_USD,SLF_LOW_PRICE_USD,SLF_CLOSE_PRICE_USD,SLF_VOLUME_USD,SLF_DIVIDENDS_USD,SLF_STOCK_SPLITS_USD
2024-08-30 00:00:00+00:00,0.6770359873771667,0.7445229887962341,0.5954570174217224,0.7105000019073486,44807947,0.0,0.0
2024-08-31 00:00:00+00:00,0.7105000019073486,0.8328359723091125,0.6898959875106812,0.7047439813613892,71475451,0.0,0.0
2024-09-01 00:00:00+00:00,0.7047439813613892,0.7052789926528931,0.616873025894165,0.6176490187644958,32631025,0.0,0.0
2024-09-02 00:00:00+00:00,0.6176490187644958,0.6354759931564331,0.58017498254776,0.5994960069656372,24906285,0.0,0.0
2024-09-03 00:00:00+00:00,0.5994960069656372,0.6144310235977173,0.5187839865684509,0.5299550294876099,31125098,0.0,0.0
2024-09-04 00:00:00+00:00,0.5299550294876099,0.5422009825706482,0.4883579909801483,0.49838200211524963,20989426,0.0,0.0
2024-09-05 00:00:00+00:00,0.49848300218582153,0.4999220073223114,0.453779011964798,0.45980599522590637,16923615,0.0,0.0
2024-09-06 00:00:00+00:00,0.459987998008728,0.5185019969940186,0.43406298756599426,0.45126500725746155,29404279,0.0,0.0
2024-09-07 00:00:00+00:00,0.450998991727829,0.46232300996780396,0.4319019913673401,0.4373140037059784,13418418,0.0,0.0
2024-09-08 00:00:00+00:00,0.4380109906196594,0.44857901334762573,0.42271101474761963,0.44082701206207275,11385102,0.0,0.0
2024-09-09 00:00:00+00:00,0.4408159852027893,0.45074599981307983,0.4330520033836365,0.4461590051651001,13293365,0.0,0.0
2024-09-10 00:00:00+00:00,0.44613000750541687,0.44857099652290344,0.4288739860057831,0.4323990046977997,9704927,0.0,0.0
2024-09-11 00:00:00+00:00,0.43221500515937805,0.4344399869441986,0.3963730037212372,0.40424099564552307,9913529,0.0,0.0
2024-09-12 00:00:00+00:00,0.40424099564552307,0.4444440007209778,0.39360299706459045,0.4241499900817871,23368579,0.0,0.0
2024-09-13 00:00:00+00:00,0.4241499900817871,0.42851200699806213,0.3935230076313019,0.4104729890823364,15344442,0.0,0.0
2024-09-14 00:00:00+00:00,0.41032999753952026,0.4338510036468506,0.4014059901237488,0.421314001083374,16274923,0.0,0.0
