TIMESTAMP,VENTION_OPEN_PRICE_USD,VENTION_HIGH_PRICE_USD,VENTION_LOW_PRICE_USD,VENTION_CLOSE_PRICE_USD,VENTION_VOLUME_USD,VENTION_DIVIDENDS_USD,VENTION_STOCK_SPLITS_USD
2021-08-08 00:00:00+00:00,0.002962999977171421,0.004954999778419733,0.002962999977171421,0.0042570000514388084,546387,0.0,0.0
2021-08-09 00:00:00+00:00,0.0042570000514388084,0.006736000068485737,0.0028669999446719885,0.006736000068485737,1780604,0.0,0.0
2021-08-10 00:00:00+00:00,0.006736000068485737,0.009584000334143639,0.005623000208288431,0.006312999874353409,3100703,0.0,0.0
2021-08-11 00:00:00+00:00,0.006312999874353409,0.0076779997907578945,0.0057379999198019505,0.007282999809831381,2179327,0.0,0.0
2021-08-12 00:00:00+00:00,0.007282999809831381,0.007282999809831381,0.005171999800950289,0.005644000135362148,523507,0.0,0.0
2021-08-13 00:00:00+00:00,0.005644000135362148,0.005656000226736069,0.00443999981507659,0.004511000122874975,256255,0.0,0.0
2021-08-14 00:00:00+00:00,0.004511000122874975,0.005373999942094088,0.004472999833524227,0.0052709998562932014,155320,0.0,0.0
2021-08-15 00:00:00+00:00,0.0052720000967383385,0.0062950002029538155,0.005098000168800354,0.005394999869167805,160542,0.0,0.0
2021-08-16 00:00:00+00:00,0.005394999869167805,0.0057069999165833,0.004867999814450741,0.005113000050187111,169975,0.0,0.0
2021-08-17 00:00:00+00:00,0.005111999809741974,0.005197999998927116,0.00482300017029047,0.0048940000124275684,137349,0.0,0.0
2021-08-18 00:00:00+00:00,0.0048940000124275684,0.005084000062197447,0.0043390002101659775,0.004563000053167343,93238,0.0,0.0
2021-08-19 00:00:00+00:00,0.004563000053167343,0.004772999789565802,0.0038169999606907368,0.00468500005081296,1036679,0.0,0.0
2021-08-20 00:00:00+00:00,0.004683999810367823,0.0070329997688531876,0.004530000034719706,0.004927999805659056,1451567,0.0,0.0
2021-08-21 00:00:00+00:00,0.004927000030875206,0.005295999813824892,0.004788000136613846,0.005295999813824892,1161392,0.0,0.0
2021-08-22 00:00:00+00:00,0.005295999813824892,0.006140000186860561,0.004985999781638384,0.00519599998369813,1496855,0.0,0.0
2021-08-23 00:00:00+00:00,0.00519599998369813,0.005371999926865101,0.00508299982175231,0.005245999898761511,1090183,0.0,0.0
2021-08-24 00:00:00+00:00,0.005245999898761511,0.005355000030249357,0.004972000140696764,0.005104000214487314,342388,0.0,0.0
2021-08-25 00:00:00+00:00,0.005104999989271164,0.005367000121623278,0.0047240001149475574,0.005282000172883272,246917,0.0,0.0
2021-08-26 00:00:00+00:00,0.005280999932438135,0.005470000207424164,0.004794000182300806,0.004856000188738108,305965,0.0,0.0
2021-08-27 00:00:00+00:00,0.004854999948292971,0.005164000205695629,0.00472299987450242,0.004726999904960394,178023,0.0,0.0
2021-08-28 00:00:00+00:00,0.004728000145405531,0.005144000053405762,0.004726000130176544,0.00496899988502264,100958,0.0,0.0
2021-08-29 00:00:00+00:00,0.0049680001102387905,0.005107000004500151,0.00482300017029047,0.004987999796867371,88865,0.0,0.0
2021-08-30 00:00:00+00:00,0.004987999796867371,0.004991999827325344,0.004730000160634518,0.00482399994507432,62885,0.0,0.0
2021-08-31 00:00:00+00:00,0.00482399994507432,0.004898999817669392,0.004406000021845102,0.004476999863982201,96409,0.0,0.0
