TIMESTAMP,LOAFCAT_OPEN_PRICE_USD,LOAFCAT_HIGH_PRICE_USD,LOAFCAT_LOW_PRICE_USD,LOAFCAT_CLOSE_PRICE_USD,LOAFCAT_VOLUME_USD,LOAFCAT_DIVIDENDS_USD,LOAFCAT_STOCK_SPLITS_USD
2024-08-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,15532,0.0,0.0
2024-08-24 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,33148,0.0,0.0
2024-08-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,26190,0.0,0.0
2024-08-26 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,24762,0.0,0.0
2024-08-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,11755,0.0,0.0
2024-08-28 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,12933,0.0,0.0
2024-08-29 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,10957,0.0,0.0
2024-08-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,30205,0.0,0.0
2024-08-31 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,13315,0.0,0.0
2024-09-01 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,5308,0.0,0.0
2024-09-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,6388,0.0,0.0
2024-09-03 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,28525,0.0,0.0
2024-09-04 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,23423,0.0,0.0
2024-09-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,11809,0.0,0.0
2024-09-06 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,5226,0.0,0.0
2024-09-07 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,8684,0.0,0.0
2024-09-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2199,0.0,0.0
2024-09-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2430,0.0,0.0
2024-09-10 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,16873,0.0,0.0
2024-09-11 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,33571,0.0,0.0
2024-09-12 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,6.000000212225132e-06,7.999999979801942e-06,62826,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,4283,0.0,0.0
2024-09-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,5459,0.0,0.0
2024-09-15 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,9994,0.0,0.0
2024-09-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,41024,0.0,0.0
2024-09-17 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,8408,0.0,0.0
2024-09-18 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,16021,0.0,0.0
2024-09-19 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,8135,0.0,0.0
2024-09-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,15718,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,12860,0.0,0.0
2024-09-22 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,6817,0.0,0.0
2024-09-23 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,7710,0.0,0.0
2024-09-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,10065,0.0,0.0
2024-09-25 00:00:00+00:00,9.000000318337698e-06,1.8000000636675395e-05,9.000000318337698e-06,1.5999999959603883e-05,102088,0.0,0.0
2024-09-26 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,45866,0.0,0.0
2024-09-27 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.700000029813964e-05,16084,0.0,0.0
2024-09-28 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,39758,0.0,0.0
2024-09-29 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,11657,0.0,0.0
2024-09-30 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,25806,0.0,0.0
2024-10-01 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,68609,0.0,0.0
2024-10-02 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.1000000085914508e-05,37833,0.0,0.0
2024-10-03 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,21252,0.0,0.0
2024-10-04 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.2999999853491317e-05,1.700000029813964e-05,33355,0.0,0.0
2024-10-05 00:00:00+00:00,1.700000029813964e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.8000000636675395e-05,79726,0.0,0.0
2024-10-06 00:00:00+00:00,1.8000000636675395e-05,3.099999958067201e-05,1.8000000636675395e-05,2.9999999242136255e-05,131843,0.0,0.0
2024-10-07 00:00:00+00:00,2.9000000722589903e-05,3.600000127335079e-05,2.099999983329326e-05,2.2000000171829015e-05,99268,0.0,0.0
2024-10-08 00:00:00+00:00,2.2000000171829015e-05,2.700000004551839e-05,2.099999983329326e-05,2.700000004551839e-05,55007,0.0,0.0
2024-10-09 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,1.8999999156221747e-05,1.8999999156221747e-05,49484,0.0,0.0
2024-10-10 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8999999156221747e-05,2.099999983329326e-05,44352,0.0,0.0
2024-10-11 00:00:00+00:00,2.2000000171829015e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.9000000722589903e-05,58961,0.0,0.0
2024-10-12 00:00:00+00:00,2.8000000384054147e-05,3.600000127335079e-05,2.5999999706982635e-05,2.9999999242136255e-05,131637,0.0,0.0
2024-10-13 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9000000722589903e-05,3.099999958067201e-05,50650,0.0,0.0
2024-10-14 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,3.099999958067201e-05,3.5000000934815034e-05,40177,0.0,0.0
2024-10-15 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.7999998312443495e-05,81863,0.0,0.0
2024-10-16 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.600000127335079e-05,4.099999932805076e-05,115216,0.0,0.0
2024-10-17 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.600000127335079e-05,3.7999998312443495e-05,48452,0.0,0.0
2024-10-18 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.300000025774352e-05,3.5000000934815034e-05,52079,0.0,0.0
2024-10-19 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,3.5000000934815034e-05,3.600000127335079e-05,67637,0.0,0.0
2024-10-20 00:00:00+00:00,3.600000127335079e-05,4.099999932805076e-05,3.600000127335079e-05,4.099999932805076e-05,57644,0.0,0.0
2024-10-21 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7999998312443495e-05,30545,0.0,0.0
2024-10-22 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.099999958067201e-05,3.400000059627928e-05,84119,0.0,0.0
2024-10-23 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.9999999242136255e-05,2.9999999242136255e-05,34561,0.0,0.0
2024-10-24 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,10574,0.0,0.0
2024-10-25 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.5999999706982635e-05,2.5999999706982635e-05,17241,0.0,0.0
2024-10-26 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.099999983329326e-05,2.2000000171829015e-05,22152,0.0,0.0
2024-10-27 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,3603,0.0,0.0
2024-10-28 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.499999936844688e-05,19460,0.0,0.0
2024-10-29 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.300000051036477e-05,2.5999999706982635e-05,64719,0.0,0.0
2024-10-30 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,28275,0.0,0.0
2024-10-31 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,15444,0.0,0.0
2024-11-01 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,64451,0.0,0.0
2024-11-02 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,29302,0.0,0.0
2024-11-03 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,14535,0.0,0.0
2024-11-04 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,18449,0.0,0.0
2024-11-05 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,33337,0.0,0.0
2024-11-06 00:00:00+00:00,2.300000051036477e-05,3.899999865097925e-05,2.300000051036477e-05,3.300000025774352e-05,143124,0.0,0.0
2024-11-07 00:00:00+00:00,3.199999991920777e-05,4.8999998398358e-05,3.199999991920777e-05,4.099999932805076e-05,172990,0.0,0.0
2024-11-08 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.7000001611886546e-05,4.199999966658652e-05,87076,0.0,0.0
2024-11-09 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,3.9999998989515007e-05,4.3000000005122274e-05,49228,0.0,0.0
2024-11-10 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.7999998312443495e-05,4.099999932805076e-05,53262,0.0,0.0
2024-11-11 00:00:00+00:00,4.099999932805076e-05,4.8000001697801054e-05,4.099999932805076e-05,4.600000102072954e-05,64173,0.0,0.0
2024-11-12 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.400000034365803e-05,4.70000013592653e-05,56066,0.0,0.0
2024-11-13 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.099999932805076e-05,4.199999966658652e-05,50493,0.0,0.0
2024-11-14 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.199999991920777e-05,3.600000127335079e-05,94066,0.0,0.0
2024-11-15 00:00:00+00:00,3.300000025774352e-05,3.7000001611886546e-05,3.300000025774352e-05,3.600000127335079e-05,30350,0.0,0.0
2024-11-16 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,2.8000000384054147e-05,2.9999999242136255e-05,49094,0.0,0.0
2024-11-17 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.9000000722589903e-05,3.099999958067201e-05,41276,0.0,0.0
2024-11-18 00:00:00+00:00,3.099999958067201e-05,6.0999998822808266e-05,3.099999958067201e-05,5.199999941396527e-05,415911,0.0,0.0
2024-11-19 00:00:00+00:00,5.199999941396527e-05,9.100000170292333e-05,3.7999998312443495e-05,7.79999973019585e-05,460550,0.0,0.0
2024-11-20 00:00:00+00:00,7.500000356230885e-05,7.500000356230885e-05,4.600000102072954e-05,5.0999999075429514e-05,290310,0.0,0.0
2024-11-21 00:00:00+00:00,5.0999999075429514e-05,9.500000305706635e-05,4.8000001697801054e-05,8.70000003487803e-05,333053,0.0,0.0
2024-11-22 00:00:00+00:00,9.000000136438757e-05,0.00014699999883305281,8.800000068731606e-05,0.00011700000322889537,707777,0.0,0.0
2024-11-23 00:00:00+00:00,0.00011700000322889537,0.00017600000137463212,0.00010699999984353781,0.00012599999899975955,523614,0.0,0.0
2024-11-24 00:00:00+00:00,0.00012700000661425292,0.00015199999324977398,0.00010399999882793054,0.00014000000373926014,308984,0.0,0.0
2024-11-25 00:00:00+00:00,0.00013299999409355223,0.00014600000577047467,8.499999967170879e-05,0.00014200000441633165,453752,0.0,0.0
2024-11-26 00:00:00+00:00,0.0001429999974789098,0.0001539999939268455,0.00012599999899975955,0.00014600000577047467,327431,0.0,0.0
2024-11-27 00:00:00+00:00,0.00014899999951012433,0.00015100000018719584,9.699999645818025e-05,0.00010699999984353781,426241,0.0,0.0
2024-11-28 00:00:00+00:00,0.00011100000119768083,0.00012700000661425292,0.00011000000085914508,0.00012599999899975955,190291,0.0,0.0
2024-11-29 00:00:00+00:00,0.00012599999899975955,0.00013000000035390258,9.600000339560211e-05,0.00010399999882793054,650755,0.0,0.0
2024-11-30 00:00:00+00:00,9.600000339560211e-05,0.00010099999781232327,9.000000136438757e-05,9.200000204145908e-05,387136,0.0,0.0
2024-12-01 00:00:00+00:00,7.599999662488699e-05,9.000000136438757e-05,6.70000008540228e-05,8.399999933317304e-05,435957,0.0,0.0
2024-12-02 00:00:00+00:00,8.399999933317304e-05,9.000000136438757e-05,7.79999973019585e-05,8.099999831756577e-05,396624,0.0,0.0
2024-12-03 00:00:00+00:00,8.199999865610152e-05,8.900000102585182e-05,7.300000288523734e-05,8.399999933317304e-05,495258,0.0,0.0
2024-12-04 00:00:00+00:00,8.299999899463728e-05,9.300000237999484e-05,8.199999865610152e-05,8.800000068731606e-05,389109,0.0,0.0
2024-12-05 00:00:00+00:00,8.70000003487803e-05,9.699999645818025e-05,8.399999933317304e-05,9.300000237999484e-05,264520,0.0,0.0
2024-12-06 00:00:00+00:00,9.40000027185306e-05,0.00010299999848939478,8.900000102585182e-05,0.00010199999815085903,369448,0.0,0.0
2024-12-07 00:00:00+00:00,9.7999996796716e-05,0.00012099999730708078,9.699999645818025e-05,0.00011800000356743112,181151,0.0,0.0
2024-12-08 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.0001049999991664663,0.0001049999991664663,409274,0.0,0.0
2024-12-09 00:00:00+00:00,9.899999713525176e-05,0.0001049999991664663,9.40000027185306e-05,0.00010199999815085903,124723,0.0,0.0
2024-12-10 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,8.499999967170879e-05,0.00010299999848939478,141719,0.0,0.0
2024-12-11 00:00:00+00:00,0.00010199999815085903,0.00011500000255182385,0.00010099999781232327,0.00011000000085914508,99895,0.0,0.0
2024-12-12 00:00:00+00:00,0.00010900000052060932,0.00011100000119768083,0.0001049999991664663,0.00010599999950500205,79567,0.0,0.0
2024-12-13 00:00:00+00:00,0.00010599999950500205,0.00011100000119768083,0.00010299999848939478,0.00010399999882793054,85147,0.0,0.0
2024-12-14 00:00:00+00:00,0.00010399999882793054,0.00011800000356743112,0.00010199999815085903,0.00011200000153621659,169334,0.0,0.0
2024-12-15 00:00:00+00:00,0.00011200000153621659,0.00011899999663000926,0.00011100000119768083,0.00011800000356743112,159647,0.0,0.0
2024-12-16 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,9.7999996796716e-05,0.00010099999781232327,137748,0.0,0.0
2024-12-17 00:00:00+00:00,0.00010099999781232327,0.00011000000085914508,9.600000339560211e-05,0.00010099999781232327,108773,0.0,0.0
2024-12-18 00:00:00+00:00,0.00010099999781232327,0.0001049999991664663,9.40000027185306e-05,9.40000027185306e-05,73461,0.0,0.0
2024-12-19 00:00:00+00:00,9.500000305706635e-05,0.00010099999781232327,7.300000288523734e-05,7.699999696342275e-05,117548,0.0,0.0
2024-12-20 00:00:00+00:00,7.699999696342275e-05,8.299999899463728e-05,6.900000153109431e-05,8.299999899463728e-05,86415,0.0,0.0
2024-12-21 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.100000220816582e-05,7.300000288523734e-05,54333,0.0,0.0
2024-12-22 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.100000220816582e-05,7.200000254670158e-05,36423,0.0,0.0
2024-12-23 00:00:00+00:00,7.200000254670158e-05,7.699999696342275e-05,7.000000186963007e-05,7.599999662488699e-05,51101,0.0,0.0
2024-12-24 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,7.400000322377309e-05,7.79999973019585e-05,44649,0.0,0.0
2024-12-25 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,6.800000119255856e-05,7.300000288523734e-05,85210,0.0,0.0
2024-12-26 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.900000153109431e-05,7.000000186963007e-05,52230,0.0,0.0
2024-12-27 00:00:00+00:00,7.000000186963007e-05,8.399999933317304e-05,6.900000153109431e-05,7.599999662488699e-05,91270,0.0,0.0
2024-12-28 00:00:00+00:00,7.599999662488699e-05,8.600000001024455e-05,7.500000356230885e-05,8.600000001024455e-05,50273,0.0,0.0
2024-12-29 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.699999696342275e-05,8.199999865610152e-05,49623,0.0,0.0
2024-12-30 00:00:00+00:00,8.199999865610152e-05,9.000000136438757e-05,8.199999865610152e-05,8.70000003487803e-05,77509,0.0,0.0
2024-12-31 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,7.200000254670158e-05,7.200000254670158e-05,60208,0.0,0.0
2025-01-01 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.600000051548705e-05,7.100000220816582e-05,67333,0.0,0.0
2025-01-02 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.399999983841553e-05,6.500000017695129e-05,66490,0.0,0.0
2025-01-03 00:00:00+00:00,6.500000017695129e-05,7.400000322377309e-05,5.400000009103678e-05,6.0999998822808266e-05,66527,0.0,0.0
2025-01-04 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,5.700000110664405e-05,5.999999848427251e-05,76191,0.0,0.0
2025-01-05 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.199999941396527e-05,5.400000009103678e-05,53884,0.0,0.0
2025-01-06 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.8000001445179805e-05,45558,0.0,0.0
2025-01-07 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.400000034365803e-05,4.400000034365803e-05,66477,0.0,0.0
2025-01-08 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.199999966658652e-05,4.5000000682193786e-05,31217,0.0,0.0
2025-01-09 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.9999998989515007e-05,4.099999932805076e-05,36542,0.0,0.0
2025-01-10 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.899999865097925e-05,3.9999998989515007e-05,45805,0.0,0.0
2025-01-11 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,23459,0.0,0.0
2025-01-12 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,35236,0.0,0.0
2025-01-13 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.400000059627928e-05,3.600000127335079e-05,24777,0.0,0.0
2025-01-14 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.5000000934815034e-05,3.7999998312443495e-05,28651,0.0,0.0
2025-01-15 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.5000000934815034e-05,3.899999865097925e-05,48988,0.0,0.0
2025-01-16 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.3000000005122274e-05,41044,0.0,0.0
2025-01-17 00:00:00+00:00,4.3000000005122274e-05,4.999999873689376e-05,4.3000000005122274e-05,4.999999873689376e-05,74913,0.0,0.0
2025-01-18 00:00:00+00:00,4.999999873689376e-05,5.6000000768108293e-05,2.9999999242136255e-05,3.5000000934815034e-05,178190,0.0,0.0
2025-01-19 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.4000000848900527e-05,2.499999936844688e-05,78714,0.0,0.0
2025-01-20 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.499999936844688e-05,50910,0.0,0.0
2025-01-21 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,21081,0.0,0.0
2025-01-22 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,1.4999999621068127e-05,2.5999999706982635e-05,21461,0.0,0.0
2025-01-23 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.5999999706982635e-05,16201,0.0,0.0
2025-01-24 00:00:00+00:00,2.5999999706982635e-05,3.099999958067201e-05,2.5999999706982635e-05,2.9000000722589903e-05,35942,0.0,0.0
2025-01-25 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,7282,0.0,0.0
2025-01-26 00:00:00+00:00,2.700000004551839e-05,4.400000034365803e-05,2.700000004551839e-05,3.7000001611886546e-05,138922,0.0,0.0
2025-01-27 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,2.9000000722589903e-05,3.5000000934815034e-05,73304,0.0,0.0
2025-01-28 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,2.300000051036477e-05,2.8000000384054147e-05,99333,0.0,0.0
2025-01-29 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,1.8999999156221747e-05,2.5999999706982635e-05,31706,0.0,0.0
2025-01-30 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,1.8000000636675395e-05,2.700000004551839e-05,26113,0.0,0.0
2025-01-31 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.2000000171829015e-05,2.499999936844688e-05,17430,0.0,0.0
2025-02-01 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,18146,0.0,0.0
2025-02-02 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.700000029813964e-05,1.8000000636675395e-05,41381,0.0,0.0
2025-02-03 00:00:00+00:00,1.8000000636675395e-05,2.4000000848900527e-05,1.5999999959603883e-05,2.4000000848900527e-05,37871,0.0,0.0
2025-02-04 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,17483,0.0,0.0
