TIMESTAMP,AGNT_OPEN_PRICE_USD,AGNT_HIGH_PRICE_USD,AGNT_LOW_PRICE_USD,AGNT_CLOSE_PRICE_USD,AGNT_VOLUME_USD,AGNT_DIVIDENDS_USD,AGNT_STOCK_SPLITS_USD
2025-03-23 00:00:00+00:00,0.019398000091314316,0.020440999418497086,0.019029999151825905,0.019171999767422676,455593,0.0,0.0
2025-03-24 00:00:00+00:00,0.019171999767422676,0.020250000059604645,0.017681999132037163,0.019173000007867813,355177,0.0,0.0
2025-03-25 00:00:00+00:00,0.019173000007867813,0.01923299953341484,0.010195000097155571,0.011101000010967255,299808,0.0,0.0
2025-03-26 00:00:00+00:00,0.011101000010967255,0.013942999765276909,0.010592999868094921,0.011951999738812447,490636,0.0,0.0
2025-03-27 00:00:00+00:00,0.011951999738812447,0.012822000309824944,0.009158999659121037,0.010557999834418297,537562,0.0,0.0
2025-03-28 00:00:00+00:00,0.010557999834418297,0.011272000148892403,0.009743000380694866,0.010835000313818455,349599,0.0,0.0
2025-03-29 00:00:00+00:00,0.010835000313818455,0.013098999857902527,0.010835000313818455,0.012024999596178532,464315,0.0,0.0
2025-03-30 00:00:00+00:00,0.012024999596178532,0.013864999637007713,0.011927000246942043,0.012718000449240208,466245,0.0,0.0
2025-03-31 00:00:00+00:00,0.012718000449240208,0.014499000273644924,0.008568000048398972,0.008608999662101269,283130,0.0,0.0
2025-04-01 00:00:00+00:00,0.008608999662101269,0.009889000095427036,0.00817899964749813,0.00839999970048666,469920,0.0,0.0
2025-04-02 00:00:00+00:00,0.00839999970048666,0.008988999761641026,0.007699000183492899,0.008328000083565712,360623,0.0,0.0
2025-04-03 00:00:00+00:00,0.008328000083565712,0.00877899955958128,0.007710000034421682,0.008046000264585018,254905,0.0,0.0
2025-04-04 00:00:00+00:00,0.008046000264585018,0.0086260000243783,0.007716000080108643,0.008306999690830708,199403,0.0,0.0
2025-04-05 00:00:00+00:00,0.008306999690830708,0.008546000346541405,0.007368000224232674,0.007716999854892492,160307,0.0,0.0
2025-04-06 00:00:00+00:00,0.007716999854892492,0.008275999687612057,0.007553999777883291,0.007664999924600124,155965,0.0,0.0
2025-04-07 00:00:00+00:00,0.007664999924600124,0.007853999733924866,0.006814000196754932,0.007586999796330929,137136,0.0,0.0
2025-04-08 00:00:00+00:00,0.007586999796330929,0.0076870000921189785,0.007153999991714954,0.00724400021135807,169618,0.0,0.0
2025-04-09 00:00:00+00:00,0.00724400021135807,0.007476999890059233,0.006957000121474266,0.007007999811321497,138001,0.0,0.0
2025-04-10 00:00:00+00:00,0.007007999811321497,0.007156999781727791,0.006635999772697687,0.00684700021520257,109174,0.0,0.0
2025-04-11 00:00:00+00:00,0.00684700021520257,0.006965000182390213,0.006376999896019697,0.006496999878436327,79558,0.0,0.0
2025-04-12 00:00:00+00:00,0.006496999878436327,0.006697999779134989,0.006465999875217676,0.006678999867290258,93339,0.0,0.0
2025-04-13 00:00:00+00:00,0.006678999867290258,0.0067090000957250595,0.00648800004273653,0.006647000089287758,103412,0.0,0.0
2025-04-14 00:00:00+00:00,0.006647000089287758,0.0067079998552799225,0.006219000089913607,0.006289000157266855,70522,0.0,0.0
2025-04-15 00:00:00+00:00,0.006289000157266855,0.006370000075548887,0.006049000192433596,0.00622900016605854,76660,0.0,0.0
2025-04-16 00:00:00+00:00,0.00622900016605854,0.006279999855905771,0.00546099990606308,0.005630000028759241,76359,0.0,0.0
2025-04-17 00:00:00+00:00,0.005630000028759241,0.005818000063300133,0.005439999978989363,0.005439999978989363,81558,0.0,0.0
2025-04-18 00:00:00+00:00,0.005439999978989363,0.005510000046342611,0.003788999980315566,0.003918999806046486,78396,0.0,0.0
2025-04-19 00:00:00+00:00,0.003918999806046486,0.0040799998678267,0.0036689999978989363,0.003739000065252185,79855,0.0,0.0
2025-04-20 00:00:00+00:00,0.003739000065252185,0.003739000065252185,0.0032099999953061342,0.0035200000274926424,63379,0.0,0.0
2025-04-21 00:00:00+00:00,0.0035200000274926424,0.003650000086054206,0.003298999974504113,0.003449999960139394,68883,0.0,0.0
2025-04-22 00:00:00+00:00,0.003449999960139394,0.0035119999665766954,0.0033390000462532043,0.003481999970972538,105996,0.0,0.0
2025-04-23 00:00:00+00:00,0.003481999970972538,0.0038509999867528677,0.0034020000603049994,0.003650000086054206,95990,0.0,0.0
2025-04-24 00:00:00+00:00,0.003650000086054206,0.0038010000716894865,0.0034799999557435513,0.0037120000924915075,104619,0.0,0.0
2025-04-25 00:00:00+00:00,0.0037120000924915075,0.003882999997586012,0.0036319999489933252,0.003882999997586012,97986,0.0,0.0
2025-04-26 00:00:00+00:00,0.003882999997586012,0.003942000214010477,0.003840999910607934,0.00392200006172061,100406,0.0,0.0
2025-04-27 00:00:00+00:00,0.00392200006172061,0.004011000040918589,0.003911000210791826,0.004000999964773655,112624,0.0,0.0
2025-04-28 00:00:00+00:00,0.004000999964773655,0.004091999959200621,0.003880999982357025,0.004081999883055687,99811,0.0,0.0
2025-04-29 00:00:00+00:00,0.004081999883055687,0.00433199992403388,0.004031999967992306,0.00406099995598197,87289,0.0,0.0
2025-04-30 00:00:00+00:00,0.00406099995598197,0.004093000199645758,0.0037499999161809683,0.0037700000684708357,71507,0.0,0.0
2025-05-01 00:00:00+00:00,0.0037700000684708357,0.003930999897420406,0.003759999992325902,0.003911000210791826,79642,0.0,0.0
2025-05-02 00:00:00+00:00,0.003911000210791826,0.004031999967992306,0.0038999998942017555,0.004031999967992306,89660,0.0,0.0
2025-05-03 00:00:00+00:00,0.004031999967992306,0.0040710000321269035,0.003971000202000141,0.003971000202000141,44497,0.0,0.0
2025-05-04 00:00:00+00:00,0.003971000202000141,0.003990999888628721,0.0038209999911487103,0.0038610000628978014,92579,0.0,0.0
2025-05-05 00:00:00+00:00,0.0038610000628978014,0.003891000058501959,0.0037789999041706324,0.0037899999879300594,64109,0.0,0.0
2025-05-06 00:00:00+00:00,0.0037899999879300594,0.004019999876618385,0.003788999980315566,0.004000000189989805,104576,0.0,0.0
2025-05-07 00:00:00+00:00,0.004000000189989805,0.010030999779701233,0.004000000189989805,0.007230999879539013,168200,0.0,0.0
2025-05-08 00:00:00+00:00,0.007230999879539013,0.00749000022187829,0.007089999970048666,0.007431000005453825,237074,0.0,0.0
2025-05-09 00:00:00+00:00,0.007431000005453825,0.010340999811887741,0.007249000016599894,0.01030999980866909,118329,0.0,0.0
2025-05-10 00:00:00+00:00,0.01030999980866909,0.010600999929010868,0.010147999972105026,0.010460999794304371,146254,0.0,0.0
2025-05-11 00:00:00+00:00,0.010460999794304371,0.01070099975913763,0.009101999923586845,0.009150000289082527,179091,0.0,0.0
2025-05-12 00:00:00+00:00,0.009150000289082527,0.009162000380456448,0.006730999797582626,0.00674000009894371,167946,0.0,0.0
2025-05-13 00:00:00+00:00,0.00674000009894371,0.006800999864935875,0.0057310000993311405,0.005741000175476074,124794,0.0,0.0
2025-05-14 00:00:00+00:00,0.005741000175476074,0.005921000149101019,0.005708999931812286,0.005890000145882368,176201,0.0,0.0
2025-05-15 00:00:00+00:00,0.005890000145882368,0.005940999835729599,0.005750999785959721,0.005760999862104654,85674,0.0,0.0
2025-05-16 00:00:00+00:00,0.005760999862104654,0.005841999780386686,0.0057310000993311405,0.005830999929457903,207111,0.0,0.0
2025-05-17 00:00:00+00:00,0.005830999929457903,0.005880999844521284,0.0054709999822080135,0.005541000049561262,134107,0.0,0.0
2025-05-18 00:00:00+00:00,0.005541000049561262,0.005601000040769577,0.005282000172883272,0.005410999990999699,176619,0.0,0.0
2025-05-19 00:00:00+00:00,0.005410999990999699,0.005410999990999699,0.004310999996960163,0.004381000064313412,141526,0.0,0.0
2025-05-20 00:00:00+00:00,0.004381000064313412,0.0044109998270869255,0.0040699997916817665,0.004131000023335218,132056,0.0,0.0
2025-05-21 00:00:00+00:00,0.004131000023335218,0.0041809999383986,0.004021000117063522,0.00406000018119812,169683,0.0,0.0
2025-05-22 00:00:00+00:00,0.00406000018119812,0.004100999794900417,0.004000999964773655,0.004029999952763319,107136,0.0,0.0
2025-05-23 00:00:00+00:00,0.004029999952763319,0.0040699997916817665,0.003920999821275473,0.0040699997916817665,197335,0.0,0.0
2025-05-24 00:00:00+00:00,0.0040699997916817665,0.0040699997916817665,0.0036700000055134296,0.003720999928191304,116508,0.0,0.0
2025-05-25 00:00:00+00:00,0.003720999928191304,0.0037410000804811716,0.003501000115647912,0.0035180000122636557,139565,0.0,0.0
2025-05-26 00:00:00+00:00,0.0035180000122636557,0.0035719999577850103,0.003461000043898821,0.0034809999633580446,148233,0.0,0.0
2025-05-27 00:00:00+00:00,0.0034809999633580446,0.0035210000351071358,0.0033110000658780336,0.003341000061482191,168940,0.0,0.0
2025-05-28 00:00:00+00:00,0.003341000061482191,0.003350999904796481,0.003108999924734235,0.0031500000040978193,185457,0.0,0.0
2025-05-29 00:00:00+00:00,0.0031500000040978193,0.0031610000878572464,0.0028409999795258045,0.002971000038087368,213867,0.0,0.0
2025-05-30 00:00:00+00:00,0.002971000038087368,0.003019999945536256,0.0028899998869746923,0.002959999954327941,5,0.0,0.0
2025-05-31 00:00:00+00:00,0.002959999954327941,0.002959999954327941,0.002959999954327941,0.002959999954327941,6,0.0,0.0
2025-06-01 00:00:00+00:00,0.002960252109915018,0.00296025350689888,0.0029602518770843744,0.002960252808406949,7,0.0,0.0
