TIMESTAMP,BABYCAT30423_OPEN_PRICE_USD,BABYCAT30423_HIGH_PRICE_USD,BABYCAT30423_LOW_PRICE_USD,BABYCAT30423_CLOSE_PRICE_USD,BABYCAT30423_VOLUME_USD,BABYCAT30423_DIVIDENDS_USD,BABYCAT30423_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,796,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,746,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,1100,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,489,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,463,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,321,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,421,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,5029,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,999,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,785,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1560,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,48512,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1721,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1171,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,508,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,398,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,779,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1665,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,8562,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,23701,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,6234,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2879,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,953,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,809,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,746,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,677,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,773,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,847,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,671,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,803,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,647,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1117,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,400,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,600,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,86,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,156,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,386,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,229,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,481,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,236,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-06-01 00:00:00+00:00,2.1861000490852774e-14,2.1861000490852774e-14,2.1860910705360365e-14,2.1860910705360365e-14,5,0.0,0.0
