TIMESTAMP,RC31037_OPEN_PRICE_USD,RC31037_HIGH_PRICE_USD,RC31037_LOW_PRICE_USD,RC31037_CLOSE_PRICE_USD,RC31037_VOLUME_USD,RC31037_DIVIDENDS_USD,RC31037_STOCK_SPLITS_USD
2024-07-17 00:00:00+00:00,0.04064900055527687,0.041937001049518585,0.03501399978995323,0.03522700071334839,1169413,0.0,0.0
2024-07-18 00:00:00+00:00,0.03522700071334839,0.038286998867988586,0.03083699941635132,0.03149700164794922,865861,0.0,0.0
2024-07-19 00:00:00+00:00,0.03149700164794922,0.035599999129772186,0.030027000233530998,0.030038999393582344,1046087,0.0,0.0
2024-07-20 00:00:00+00:00,0.030038999393582344,0.035996001213788986,0.030036000534892082,0.03153099864721298,1205022,0.0,0.0
2024-07-21 00:00:00+00:00,0.03153099864721298,0.03490599989891052,0.03148600086569786,0.03268599882721901,1688187,0.0,0.0
2024-07-22 00:00:00+00:00,0.03268599882721901,0.03600899875164032,0.030949000269174576,0.034800998866558075,1330841,0.0,0.0
2024-07-23 00:00:00+00:00,0.034800998866558075,0.0350320003926754,0.0281360000371933,0.030455000698566437,1360829,0.0,0.0
2024-07-24 00:00:00+00:00,0.030455000698566437,0.03452000021934509,0.028116000816226006,0.029417000710964203,522423,0.0,0.0
2024-07-25 00:00:00+00:00,0.029417000710964203,0.03140600025653839,0.028105000033974648,0.030022000893950462,975075,0.0,0.0
2024-07-26 00:00:00+00:00,0.030022000893950462,0.03500699996948242,0.029905999079346657,0.03092999942600727,1435301,0.0,0.0
2024-07-27 00:00:00+00:00,0.03092999942600727,0.032138001173734665,0.03032200038433075,0.031081000342965126,1322320,0.0,0.0
2024-07-28 00:00:00+00:00,0.031081000342965126,0.031122999265789986,0.029910000041127205,0.03050900064408779,1097915,0.0,0.0
2024-07-29 00:00:00+00:00,0.03050900064408779,0.031268998980522156,0.02932799980044365,0.031217999756336212,1067291,0.0,0.0
2024-07-30 00:00:00+00:00,0.031217999756336212,0.032065000385046005,0.030473999679088593,0.03170200064778328,1251079,0.0,0.0
2024-07-31 00:00:00+00:00,0.03170200064778328,0.03185499832034111,0.03087799996137619,0.031279001384973526,1524517,0.0,0.0
2024-08-01 00:00:00+00:00,0.031279001384973526,0.03170600160956383,0.02928899973630905,0.030240999534726143,1102085,0.0,0.0
2024-08-02 00:00:00+00:00,0.030240999534726143,0.030765000730752945,0.02903600037097931,0.029565000906586647,1403543,0.0,0.0
2024-08-03 00:00:00+00:00,0.029565000906586647,0.029680000618100166,0.027083000168204308,0.027336999773979187,979879,0.0,0.0
