TIMESTAMP,NOOT25162_OPEN_PRICE_USD,NOOT25162_HIGH_PRICE_USD,NOOT25162_LOW_PRICE_USD,NOOT25162_CLOSE_PRICE_USD,NOOT25162_VOLUME_USD,NOOT25162_DIVIDENDS_USD,NOOT25162_STOCK_SPLITS_USD
2023-05-11 00:00:00+00:00,0.001276999944821,0.0014619999565184116,0.0008629999938420951,0.000965000013820827,7609246,0.0,0.0
2023-05-12 00:00:00+00:00,0.0009660000214353204,0.0010870000114664435,0.0005329999839887023,0.0006769999745301902,94184,0.0,0.0
2023-05-13 00:00:00+00:00,0.0006849999772384763,0.0011780000058934093,0.0004970000009052455,0.0011139999842271209,246028,0.0,0.0
2023-05-14 00:00:00+00:00,0.0011129999766126275,0.0012029999634250998,0.0008270000107586384,0.0009079999872483313,328318,0.0,0.0
2023-05-15 00:00:00+00:00,0.0008960000122897327,0.0009519999730400741,0.0007190000033006072,0.0007849999819882214,105336,0.0,0.0
2023-05-16 00:00:00+00:00,0.0007869999972172081,0.0008699999889358878,0.0006600000197067857,0.0007520000217482448,174410,0.0,0.0
2023-05-17 00:00:00+00:00,0.0007459999760612845,0.0007459999760612845,0.0005409999866969883,0.0006189999985508621,151629,0.0,0.0
2023-05-18 00:00:00+00:00,0.000623999978415668,0.0007600000244565308,0.0005699999746866524,0.0006150000263005495,73964,0.0,0.0
2023-05-19 00:00:00+00:00,0.0006140000186860561,0.0006399999838322401,0.0005530000198632479,0.0006179999909363687,80797,0.0,0.0
2023-05-20 00:00:00+00:00,0.0006179999909363687,0.0006709999870508909,0.0005810000002384186,0.0006079999729990959,40737,0.0,0.0
2023-05-21 00:00:00+00:00,0.0006070000235922635,0.0006489999941550195,0.0005050000036135316,0.0005440000095404685,90012,0.0,0.0
2023-05-22 00:00:00+00:00,0.0005440000095404685,0.0005440000095404685,0.00044299999717622995,0.0005249999812804163,34881,0.0,0.0
2023-05-23 00:00:00+00:00,0.0005239999736659229,0.000582000007852912,0.0004670000053010881,0.0005380000220611691,60256,0.0,0.0
2023-05-24 00:00:00+00:00,0.0005380000220611691,0.0005409999866969883,0.0004419999895617366,0.0004780000017490238,51558,0.0,0.0
2023-05-25 00:00:00+00:00,0.0004780000017490238,0.0005169999785721302,0.00042600001324899495,0.0005029999883845448,78576,0.0,0.0
2023-05-26 00:00:00+00:00,0.000506000011228025,0.0005200000014156103,0.0004990000161342323,0.0005029999883845448,31308,0.0,0.0
2023-05-27 00:00:00+00:00,0.0005029999883845448,0.0005080000264570117,0.0004889999981969595,0.0004990000161342323,66561,0.0,0.0
2023-05-28 00:00:00+00:00,0.0004990000161342323,0.0007210000185295939,0.0004900000058114529,0.0006089999806135893,48531,0.0,0.0
2023-05-29 00:00:00+00:00,0.0006089999806135893,0.0011899999808520079,0.00022499999613501132,0.0008379999781027436,241328,0.0,0.0
