TIMESTAMP,NEM_CLOSE_PRICE_USD,NEM_OPEN_PRICE_USD,NEM_HIGH_PRICE_USD,NEM_LOW_PRICE_USD
2018-11-07,0.09781,0.09873,0.10002,0.09687
2018-11-08,0.09342,0.09781,0.09803,0.09342
2018-11-09,0.09237,0.09343,0.09422,0.09219
2018-11-10,0.09445,0.09237,0.09491,0.09223
2018-11-11,0.09377,0.09445,0.09496,0.09248
2018-11-12,0.11198,0.09377,0.11608,0.09251
2018-11-13,0.10979,0.11198,0.12491,0.10823
2018-11-14,0.09948,0.10979,0.11292,0.0921
2018-11-15,0.09632,0.09948,0.10217,0.08817
2018-11-16,0.09603,0.09633,0.09909,0.09233
2018-11-17,0.09346,0.09603,0.09747,0.09316
2018-11-18,0.09413,0.09346,0.09563,0.09345
2018-11-19,0.08506,0.09413,0.09492,0.0841
2018-11-20,0.0804,0.08506,0.0888,0.07409
2018-11-21,0.08391,0.0804,0.08565,0.07644
2018-11-22,0.08152,0.08391,0.08899,0.08152
2018-11-23,0.07958,0.08152,0.0826,0.07623
2018-11-24,0.07018,0.07958,0.08151,0.06514
2018-11-25,0.07117,0.07018,0.07289,0.06371
2018-11-26,0.06961,0.07117,0.07449,0.06586
2018-11-27,0.07668,0.06959,0.07832,0.06793
2018-11-28,0.08224,0.07668,0.08524,0.07664
2018-11-29,0.07967,0.08224,0.0838,0.07819
2018-11-30,0.07609,0.07967,0.08078,0.072
2018-12-01,0.07967,0.07609,0.08116,0.07526
2018-12-02,0.07921,0.07967,0.08125,0.07818
2018-12-03,0.07763,0.07921,0.07971,0.07408
2018-12-04,0.0789,0.07763,0.08661,0.07543
2018-12-05,0.07817,0.07892,0.08098,0.07769
2018-12-06,0.07019,0.0782,0.07906,0.07019
2018-12-07,0.07419,0.07019,0.0742,0.06722
2018-12-08,0.07159,0.07419,0.07631,0.07005
2018-12-09,0.07596,0.07159,0.07834,0.07146
2018-12-10,0.07341,0.07596,0.0772,0.07209
2018-12-11,0.07247,0.07341,0.07438,0.07026
2018-12-12,0.07084,0.0722,0.07307,0.07029
2018-12-13,0.06738,0.07084,0.07105,0.0671
2018-12-14,0.06333,0.06738,0.06801,0.06201
2018-12-15,0.05988,0.06333,0.06368,0.05776
2018-12-16,0.06182,0.05988,0.06367,0.05976
2018-12-17,0.06595,0.06182,0.06778,0.06094
2018-12-18,0.0677,0.06595,0.06811,0.06452
2018-12-19,0.06789,0.0677,0.07679,0.06695
2018-12-20,0.0737,0.06788,0.07451,0.06749
2018-12-21,0.07556,0.0737,0.07946,0.07104
2018-12-22,0.07465,0.07556,0.07657,0.07155
2018-12-23,0.07353,0.07465,0.07558,0.07253
2018-12-24,0.076,0.07353,0.07947,0.07351
2018-12-25,0.06855,0.076,0.076,0.0678
2018-12-26,0.06966,0.06855,0.07098,0.06757
2018-12-27,0.06345,0.06966,0.07025,0.06324
2018-12-28,0.06814,0.06332,0.06897,0.06228
2018-12-29,0.06579,0.06814,0.06859,0.06488
2018-12-30,0.06756,0.06579,0.06866,0.06454
2018-12-31,0.06363,0.06756,0.06781,0.06304
2019-01-01,0.0651,0.06363,0.06546,0.06299
2019-01-02,0.06605,0.0651,0.06664,0.0636
2019-01-03,0.06416,0.06608,0.06617,0.06353
2019-01-04,0.06393,0.06416,0.06504,0.06292
2019-01-05,0.06394,0.06394,0.0658,0.0631
2019-01-06,0.06506,0.06394,0.06667,0.06361
2019-01-07,0.06419,0.06506,0.06535,0.064
2019-01-08,0.06339,0.06419,0.06482,0.06271
2019-01-09,0.06376,0.06339,0.06411,0.06323
2019-01-10,0.05499,0.06376,0.0643,0.05409
2019-01-11,0.05741,0.05499,0.0624,0.05466
2019-01-12,0.0561,0.05741,0.05747,0.05541
2019-01-13,0.05405,0.0561,0.05899,0.05373
2019-01-14,0.0572,0.05405,0.05806,0.05397
2019-01-15,0.05476,0.0572,0.0579,0.05449
2019-01-16,0.05572,0.05476,0.05592,0.05473
2019-01-17,0.05621,0.05572,0.05732,0.0553
2019-01-18,0.05586,0.05621,0.05642,0.05522
2019-01-19,0.05673,0.05586,0.0573,0.05533
2019-01-20,0.0549,0.05673,0.05707,0.05407
2019-01-21,0.05518,0.0549,0.05551,0.05393
2019-01-22,0.05593,0.05518,0.05637,0.05414
2019-01-23,0.0545,0.05593,0.05605,0.05389
2019-01-24,0.05522,0.0545,0.0553,0.05422
2019-01-25,0.05471,0.05522,0.05531,0.05437
2019-01-26,0.05415,0.05471,0.05548,0.05405
2019-01-27,0.05223,0.05415,0.05432,0.05156
2019-01-28,0.04792,0.05223,0.05232,0.04517
2019-01-29,0.04684,0.04792,0.048,0.04534
2019-01-30,0.04692,0.04684,0.04813,0.04644
2019-01-31,0.0399,0.0469,0.04741,0.03938
2019-02-01,0.04047,0.0399,0.04155,0.03881
2019-02-02,0.04013,0.04047,0.04121,0.0396
2019-02-03,0.03827,0.04013,0.04049,0.03786
2019-02-04,0.03776,0.03827,0.03843,0.03748
2019-02-05,0.03642,0.03776,0.03797,0.03607
2019-02-06,0.0353,0.03642,0.0365,0.03414
2019-02-07,0.03765,0.0353,0.0391,0.03506
2019-02-08,0.03974,0.03765,0.04077,0.03674
2019-02-09,0.04021,0.03974,0.04163,0.03937
2019-02-10,0.03982,0.04021,0.04037,0.03829
2019-02-11,0.03849,0.03977,0.03977,0.03814
2019-02-12,0.03792,0.03849,0.03851,0.03771
2019-02-13,0.03909,0.03792,0.03924,0.03791
2019-02-14,0.04221,0.03909,0.04281,0.03906
2019-02-15,0.0416,0.04221,0.04528,0.04117
2019-02-16,0.04133,0.0416,0.042,0.04106
2019-02-17,0.04127,0.04119,0.04197,0.04004
2019-02-18,0.04224,0.04127,0.04325,0.04122
2019-02-19,0.04336,0.04224,0.04396,0.04186
2019-02-20,0.04355,0.04336,0.04366,0.04233
2019-02-21,0.04307,0.04355,0.04422,0.04269
2019-02-22,0.04383,0.04309,0.04385,0.04293
2019-02-23,0.04811,0.04383,0.04811,0.04369
2019-02-24,0.04197,0.0482,0.05019,0.04154
2019-02-25,0.04252,0.04199,0.04259,0.03624
2019-02-26,0.04287,0.04252,0.04321,0.04142
2019-02-27,0.04292,0.04287,0.04365,0.04269
2019-02-28,0.04223,0.04292,0.04313,0.04217
2019-03-01,0.04275,0.04223,0.04284,0.04216
2019-03-02,0.0425,0.04275,0.04284,0.04239
2019-03-03,0.04238,0.0425,0.04267,0.04229
2019-03-04,0.04022,0.04238,0.04242,0.04022
2019-03-05,0.04182,0.04022,0.04185,0.03987
2019-03-06,0.04199,0.04182,0.0421,0.04135
2019-03-07,0.04232,0.04199,0.06476,0.04166
2019-03-08,0.04194,0.04232,0.04239,0.04184
2019-03-09,0.04603,0.04194,0.04857,0.04155
2019-03-10,0.04436,0.04603,0.04611,0.04396
2019-03-11,0.04425,0.04436,0.04541,0.04352
2019-03-12,0.04608,0.04425,0.04638,0.04353
2019-03-13,0.04606,0.04608,0.04655,0.04487
2019-03-14,0.04834,0.04606,0.05053,0.04599
2019-03-15,0.04997,0.04834,0.05131,0.04818
2019-03-16,0.04976,0.04997,0.05048,0.04904
2019-03-17,0.05042,0.04976,0.05066,0.04882
2019-03-18,0.04938,0.05049,0.05091,0.0487
2019-03-19,0.04943,0.04938,0.04957,0.04862
2019-03-20,0.0503,0.04943,0.05048,0.04889
2019-03-21,0.04846,0.0503,0.05127,0.04678
2019-03-22,0.05934,0.04846,0.05935,0.04815
2019-03-23,0.05078,0.05934,0.05935,0.05015
2019-03-24,0.05069,0.05078,0.05159,0.05053
2019-03-25,0.05033,0.05069,0.05104,0.05019
2019-03-26,0.05047,0.05033,0.05065,0.04991
2019-03-27,0.05102,0.05047,0.05106,0.0504
2019-03-28,0.05134,0.05102,0.05136,0.05075
2019-03-29,0.05545,0.05134,0.05609,0.05134
2019-03-30,0.05348,0.05545,0.0557,0.05321
2019-03-31,0.05551,0.05348,0.05578,0.05334
2019-04-01,0.05682,0.05551,0.05701,0.0553
2019-04-02,0.07072,0.05681,0.07072,0.05681
2019-04-03,0.07041,0.07072,0.07704,0.06956
2019-04-04,0.06597,0.07041,0.07201,0.06549
2019-04-05,0.07126,0.06597,0.07133,0.06597
2019-04-06,0.06995,0.07126,0.07139,0.06845
2019-04-07,0.07166,0.06995,0.07195,0.06975
2019-04-08,0.07465,0.07166,0.07507,0.0701
2019-04-09,0.07256,0.07465,0.07478,0.07202
2019-04-10,0.07208,0.07256,0.07387,0.07157
2019-04-11,0.06496,0.07208,0.07223,0.0642
2019-04-12,0.06591,0.06496,0.06607,0.06277
2019-04-13,0.06624,0.06591,0.06792,0.06572
2019-04-14,0.06788,0.06624,0.0679,0.06536
2019-04-15,0.06563,0.06788,0.06854,0.06441
2019-04-16,0.06542,0.06563,0.06607,0.06326
2019-04-17,0.06485,0.06542,0.10178,0.06339
2019-04-18,0.0653,0.06485,0.06591,0.0647
2019-04-19,0.06413,0.0653,0.06532,0.06389
2019-04-20,0.065,0.06413,0.06543,0.06413
2019-04-21,0.06396,0.065,0.06673,0.06313
2019-04-22,0.06457,0.06396,0.06494,0.06353
2019-04-23,0.06446,0.06458,0.06591,0.06433
2019-04-24,0.05947,0.06446,0.06455,0.05912
2019-04-25,0.05777,0.05947,0.16759,0.05773
2019-04-26,0.05858,0.05777,0.05922,0.0568
2019-04-27,0.05911,0.05858,0.06054,0.05858
2019-04-28,0.05771,0.05911,0.05933,0.05748
2019-04-29,0.05457,0.05771,0.05856,0.05457
2019-04-30,0.056,0.05463,0.05651,0.05449
2019-05-01,0.05531,0.056,0.05642,0.05499
2019-05-02,0.05551,0.05531,0.05586,0.0551
2019-05-03,0.05623,0.05551,0.05676,0.05496
2019-05-04,0.05498,0.05623,0.17779,0.05318
2019-05-05,0.05372,0.05498,0.05507,0.05365
2019-05-06,0.05454,0.05372,0.0549,0.05283
2019-05-07,0.05256,0.05454,0.05539,0.05253
2019-05-08,0.05275,0.05256,0.05302,0.0519
2019-05-09,0.05076,0.05275,0.05316,0.05045
2019-05-10,0.05293,0.05076,0.05312,0.0506
2019-05-11,0.06043,0.05293,0.06129,0.05219
2019-05-12,0.05554,0.06043,0.06071,0.05497
2019-05-13,0.0582,0.05554,0.05991,0.05511
2019-05-14,0.06415,0.0582,0.06486,0.05765
2019-05-15,0.07904,0.06415,0.07921,0.06415
2019-05-16,0.09934,0.07904,0.11741,0.0768
2019-05-17,0.09074,0.09934,0.10002,0.08151
2019-05-18,0.08688,0.09074,0.09243,0.08644
2019-05-19,0.09349,0.08695,0.09532,0.08646
2019-05-20,0.08882,0.09349,0.09349,0.08565
2019-05-21,0.08654,0.08882,0.09054,0.0856
2019-05-22,0.07911,0.08654,0.08754,0.0791
2019-05-23,0.08036,0.07911,0.08125,0.07375
2019-05-24,0.0847,0.08021,0.08636,0.07995
2019-05-25,0.08362,0.0847,0.08633,0.08263
2019-05-26,0.08708,0.08362,0.08772,0.08008
2019-05-27,0.0911,0.08708,0.09272,0.08702
2019-05-28,0.09142,0.0911,0.09149,0.08754
2019-05-29,0.09016,0.09142,0.09282,0.0857
2019-05-30,0.08998,0.09016,0.10056,0.0857
2019-05-31,0.09724,0.08998,0.10252,0.08565
2019-06-01,0.09301,0.09724,0.0974,0.09266
2019-06-02,0.09522,0.09301,0.09615,0.09297
2019-06-03,0.08695,0.09522,0.09725,0.08694
2019-06-04,0.0818,0.08695,0.08911,0.07917
2019-06-05,0.08319,0.0818,0.08467,0.08031
2019-06-06,0.08353,0.08319,0.08392,0.07904
2019-06-07,0.08652,0.08353,0.08799,0.08225
2019-06-08,0.08515,0.08644,0.08843,0.084
2019-06-09,0.08119,0.08523,0.08549,0.07947
2019-06-10,0.08427,0.08119,0.08483,0.08023
2019-06-11,0.08306,0.08427,0.08567,0.08116
2019-06-12,0.08588,0.08298,0.0864,0.08218
2019-06-13,0.08514,0.08588,0.08651,0.08448
2019-06-14,0.08482,0.08514,0.08738,0.08262
2019-06-15,0.0854,0.08482,0.08639,0.08415
2019-06-16,0.08734,0.08548,0.09081,0.08454
2019-06-17,0.09013,0.08734,0.09174,0.08734
2019-06-18,0.08593,0.09013,0.09025,0.0852
2019-06-19,0.08693,0.08593,0.0876,0.08556
2019-06-20,0.08572,0.08694,0.08748,0.0845
2019-06-21,0.08811,0.08572,0.08821,0.08572
2019-06-22,0.09241,0.08813,0.09349,0.08739
2019-06-23,0.09118,0.09241,0.09534,0.09078
2019-06-24,0.09144,0.09118,0.09174,0.08948
2019-06-25,0.09258,0.09144,0.09363,0.08946
2019-06-26,0.09997,0.09258,0.11021,0.09193
2019-06-27,0.09009,0.09997,0.1051,0.08512
2019-06-28,0.09725,0.09012,0.09956,0.08914
2019-06-29,0.09839,0.09725,0.09937,0.09239
2019-06-30,0.09129,0.09839,0.10213,0.09023
2019-07-01,0.09206,0.09126,0.09607,0.08718
2019-07-02,0.08852,0.09204,0.09272,0.084
2019-07-03,0.09135,0.08852,0.09278,0.08792
2019-07-04,0.08904,0.09135,0.09595,0.08784
2019-07-05,0.08912,0.08904,0.09157,0.0881
2019-07-06,0.08921,0.08912,0.0914,0.08897
2019-07-07,0.09011,0.0892,0.09067,0.08517
2019-07-08,0.09132,0.09011,0.09218,0.08988
2019-07-09,0.08971,0.09132,0.09577,0.08824
2019-07-10,0.08273,0.08971,0.091,0.08012
2019-07-11,0.07652,0.08273,0.0836,0.0759
2019-07-12,0.07745,0.07656,0.07896,0.07436
2019-07-13,0.07351,0.07744,0.07872,0.07087
2019-07-14,0.06193,0.07351,0.07772,0.06136
2019-07-15,0.07204,0.06186,0.07715,0.05071
2019-07-16,0.05976,0.07204,0.07757,0.05818
2019-07-17,0.06354,0.05976,0.07392,0.05918
2019-07-18,0.0693,0.06364,0.07636,0.06231
2019-07-19,0.06701,0.0693,0.06953,0.06518
2019-07-20,0.06943,0.06702,0.07337,0.06569
2019-07-21,0.06734,0.06943,0.06998,0.06582
2019-07-22,0.06734,0.06734,0.06827,0.06586
2019-07-23,0.06416,0.06734,0.06971,0.06355
2019-07-24,0.06629,0.06411,0.06706,0.06201
2019-07-25,0.06545,0.06626,0.0677,0.06545
2019-07-26,0.06585,0.06545,0.06672,0.06427
2019-07-27,0.06348,0.06585,0.06718,0.06283
2019-07-28,0.06205,0.06348,0.06385,0.0616
2019-07-29,0.06338,0.06205,0.06447,0.06203
2019-07-30,0.06428,0.06338,0.06521,0.06231
2019-07-31,0.06588,0.06428,0.06669,0.06428
2019-08-01,0.06467,0.06588,0.06615,0.06407
2019-08-02,0.06361,0.06467,0.06512,0.06285
2019-08-03,0.06355,0.06361,0.06436,0.06277
2019-08-04,0.06363,0.06355,0.06401,0.05859
2019-08-05,0.06401,0.06363,0.06579,0.06356
2019-08-06,0.06375,0.06405,0.0666,0.06132
2019-08-07,0.0637,0.06386,0.06468,0.06255
2019-08-08,0.06082,0.0637,0.06373,0.06017
2019-08-09,0.0572,0.06076,0.06265,0.05577
2019-08-10,0.05903,0.0572,0.05937,0.05488
2019-08-11,0.05963,0.05903,0.06313,0.05818
2019-08-12,0.05743,0.05958,0.06014,0.05693
2019-08-13,0.05575,0.05755,0.05983,0.05033
2019-08-14,0.05345,0.05574,0.0574,0.05083
2019-08-15,0.05412,0.05346,0.05606,0.05018
2019-08-16,0.05362,0.05444,0.05512,0.05192
2019-08-17,0.05413,0.05363,0.05537,0.05265
2019-08-18,0.05514,0.05414,0.05638,0.05307
2019-08-19,0.057,0.05514,0.05832,0.05448
2019-08-20,0.05599,0.05703,0.05753,0.05421
2019-08-21,0.05435,0.056,0.05663,0.05254
2019-08-22,0.0554,0.05436,0.05597,0.05262
2019-08-23,0.05589,0.0554,0.05684,0.05406
2019-08-24,0.05629,0.05589,0.05729,0.05484
2019-08-25,0.05466,0.05629,0.05697,0.05357
2019-08-26,0.05461,0.05473,0.05697,0.05407
2019-08-27,0.05209,0.05461,0.0625,0.05119
2019-08-28,0.04881,0.05209,0.06246,0.04716
2019-08-29,0.04739,0.04881,0.04904,0.04531
2019-08-30,0.04979,0.04739,0.05129,0.04618
2019-08-31,0.0482,0.04979,0.05042,0.04702
2019-09-01,0.04867,0.0482,0.04962,0.04717
2019-09-02,0.04994,0.04867,0.05166,0.04831
2019-09-03,0.04876,0.04994,0.0507,0.04721
2019-09-04,0.04936,0.04877,0.05206,0.04724
2019-09-05,0.04771,0.04934,0.05005,0.04655
2019-09-06,0.04601,0.0477,0.06255,0.04526
2019-09-07,0.04663,0.04597,0.04757,0.0452
2019-09-08,0.04701,0.04663,0.05178,0.04606
2019-09-09,0.048,0.0474,0.05253,0.04498
2019-09-10,0.04842,0.048,0.05154,0.04358
2019-09-11,0.04258,0.04842,0.04956,0.04206
2019-09-12,0.04261,0.04258,0.0468,0.04099
2019-09-13,0.04396,0.04261,0.04598,0.04179
2019-09-14,0.04624,0.04413,0.05245,0.04244
2019-09-15,0.0462,0.04625,0.05227,0.04456
2019-09-16,0.04348,0.0462,0.05162,0.04189
2019-09-17,0.04538,0.04348,0.05092,0.04194
2019-09-18,0.04905,0.04543,0.04979,0.04423
2019-09-19,0.04749,0.04906,0.05148,0.04429
2019-09-20,0.04621,0.04748,0.05129,0.04526
2019-09-21,0.04539,0.04621,0.05069,0.04428
2019-09-22,0.04404,0.04539,0.0505,0.04306
2019-09-23,0.04404,0.04404,0.05009,0.04326
2019-09-24,0.03877,0.04405,0.0481,0.03583
2019-09-25,0.04056,0.03875,0.04885,0.03605
2019-09-26,0.04235,0.04055,0.0452,0.03259
2019-09-27,0.04155,0.04234,0.04316,0.03963
2019-09-28,0.04119,0.04155,0.04215,0.04017
2019-09-29,0.03972,0.04119,0.04412,0.03897
2019-09-30,0.04068,0.03971,0.04426,0.03363
2019-10-01,0.03974,0.04068,0.04201,0.03964
2019-10-02,0.04021,0.03974,0.04027,0.03903
2019-10-03,0.0395,0.04021,0.04036,0.03892
2019-10-04,0.03992,0.0395,0.04031,0.03908
2019-10-05,0.03995,0.03992,0.04029,0.03934
2019-10-06,0.03894,0.03995,0.04007,0.03879
2019-10-07,0.0403,0.03894,0.04052,0.03858
2019-10-08,0.04089,0.0403,0.04112,0.03999
2019-10-09,0.04209,0.04089,0.04253,0.04082
2019-10-10,0.04065,0.04209,0.04238,0.04014
2019-10-11,0.0389,0.04065,0.04072,0.0382
2019-10-12,0.03939,0.0389,0.03953,0.03879
2019-10-13,0.03903,0.03939,0.03973,0.03884
2019-10-14,0.03863,0.03902,0.03943,0.03859
2019-10-15,0.03781,0.03863,0.03898,0.0377
2019-10-16,0.03661,0.03781,0.03781,0.03628
2019-10-17,0.04325,0.03662,0.04401,0.03653
2019-10-18,0.0401,0.04326,0.04369,0.03983
2019-10-19,0.04042,0.0401,0.04128,0.03954
2019-10-20,0.04058,0.04042,0.04091,0.03981
2019-10-21,0.04013,0.04058,0.04086,0.03961
2019-10-22,0.03854,0.04013,0.04065,0.03846
2019-10-23,0.03732,0.03854,0.03898,0.03645
2019-10-24,0.03803,0.0373,0.03826,0.03676
2019-10-25,0.03979,0.03803,0.04201,0.03729
2019-10-26,0.04074,0.03979,0.04407,0.03977
2019-10-27,0.04177,0.04074,0.04373,0.0395
2019-10-28,0.04179,0.04178,0.04419,0.04131
2019-10-29,0.04209,0.04179,0.0429,0.04161
2019-10-30,0.04029,0.04209,0.04219,0.04025
2019-10-31,0.04055,0.04029,0.04261,0.03974
2019-11-01,0.04145,0.04054,0.04166,0.04002
2019-11-02,0.04225,0.04145,0.04328,0.04136
2019-11-03,0.04124,0.04225,0.04312,0.04111
2019-11-04,0.042,0.04124,0.04219,0.04122
2019-11-05,0.04297,0.042,0.04343,0.04183
2019-11-06,0.0429,0.04297,0.04378,0.04244
2019-11-07,0.04182,0.0429,0.04321,0.04118
2019-11-08,0.03914,0.04182,0.04182,0.03867
2019-11-09,0.03938,0.03913,0.04019,0.03902
2019-11-10,0.04028,0.03938,0.04091,0.03917
2019-11-11,0.03935,0.04028,0.04048,0.03916
2019-11-12,0.04001,0.03935,0.04003,0.03047
2019-11-13,0.03983,0.04001,0.04021,0.03931
2019-11-14,0.03973,0.03983,0.04029,0.03904
2019-11-15,0.0399,0.03973,0.0415,0.0394
2019-11-16,0.04332,0.0399,0.04447,0.03956
2019-11-17,0.04121,0.04332,0.04392,0.04107
2019-11-18,0.03951,0.04121,0.04357,0.0389
2019-11-19,0.03961,0.03951,0.04,0.0385
2019-11-20,0.03996,0.03961,0.04073,0.03924
2019-11-21,0.03818,0.03997,0.04069,0.03739
2019-11-22,0.03602,0.03818,0.03848,0.0308
2019-11-23,0.03624,0.03602,0.03752,0.03494
2019-11-24,0.03442,0.03626,0.03936,0.03401
2019-11-25,0.0351,0.03442,0.03849,0.03207
2019-11-26,0.03589,0.03509,0.03598,0.03486
2019-11-27,0.03662,0.03589,0.03893,0.03416
2019-11-28,0.03594,0.03662,0.03699,0.03546
2019-11-29,0.03715,0.03594,0.03763,0.03584
2019-11-30,0.03613,0.03715,0.03734,0.03585
2019-12-01,0.0362,0.03613,0.03631,0.03514
2019-12-02,0.03567,0.03618,0.03625,0.03547
2019-12-03,0.03509,0.03567,0.03595,0.03483
2019-12-04,0.0349,0.03509,0.03849,0.03155
2019-12-05,0.03594,0.0349,0.03618,0.03488
2019-12-06,0.0358,0.03595,0.03653,0.0356
2019-12-07,0.03583,0.0358,0.03648,0.03568
2019-12-08,0.03621,0.03583,0.03699,0.03554
2019-12-09,0.0352,0.0362,0.0362,0.035
2019-12-10,0.03447,0.0352,0.03541,0.03382
2019-12-11,0.03494,0.03446,0.03585,0.03442
2019-12-12,0.0352,0.03494,0.03588,0.03474
2019-12-13,0.03596,0.0352,0.03764,0.03468
2019-12-14,0.035,0.03596,0.03759,0.0294
2019-12-15,0.03529,0.035,0.03738,0.0293
2019-12-16,0.0336,0.03529,0.03717,0.03048
2019-12-17,0.03,0.0336,0.037,0.02886
2019-12-18,0.03348,0.03023,0.03693,0.02855
2019-12-19,0.03192,0.03226,0.03695,0.02897
2019-12-20,0.03268,0.03192,0.03538,0.02902
2019-12-21,0.03157,0.03268,0.03464,0.02897
2019-12-22,0.03317,0.03157,0.03481,0.0286
2019-12-23,0.03227,0.03317,0.0364,0.02867
2019-12-24,0.03203,0.03227,0.03555,0.02858
2019-12-25,0.03185,0.03203,0.03547,0.02846
2019-12-26,0.03165,0.03185,0.03289,0.0297
2019-12-27,0.03213,0.03165,0.03235,0.03153
2019-12-28,0.0328,0.03213,0.03324,0.03194
2019-12-29,0.03277,0.0328,0.03392,0.03048
2019-12-30,0.03159,0.03277,0.03514,0.02838
2019-12-31,0.03206,0.03159,0.03531,0.02869
2020-01-01,0.03304,0.03206,0.03526,0.03036
2020-01-02,0.03085,0.03304,0.0351,0.02854
2020-01-03,0.03171,0.03085,0.03531,0.0284
2020-01-04,0.03184,0.03153,0.0353,0.02882
2020-01-05,0.03211,0.03184,0.0351,0.03147
2020-01-06,0.03356,0.03211,0.03505,0.0314
2020-01-07,0.03349,0.03356,0.03734,0.03145
2020-01-08,0.0327,0.03354,0.03741,0.03199
2020-01-09,0.03248,0.0327,0.03738,0.03138
2020-01-10,0.03176,0.03248,0.03679,0.03131
2020-01-11,0.03304,0.03176,0.0351,0.03143
2020-01-12,0.0332,0.03304,0.03538,0.03119
2020-01-13,0.03292,0.0332,0.03534,0.03126
2020-01-14,0.03599,0.03292,0.03689,0.03116
2020-01-15,0.58588,0.03596,0.63643,0.03269
2020-01-16,0.03626,0.58588,0.58763,0.03278
2020-01-17,0.03963,0.03626,0.04632,0.03312
2020-01-18,0.03886,0.03963,0.04122,0.03852
2020-01-19,0.03741,0.03886,0.04124,0.03319
2020-01-20,0.0407,0.0359,0.04367,0.03289
2020-01-21,0.03819,0.0407,0.04315,0.03352
2020-01-22,0.04306,0.03819,0.04379,0.03377
2020-01-23,0.03938,0.04306,0.044,0.03606
2020-01-24,0.03938,0.03939,0.04309,0.03595
2020-01-25,0.03837,0.04089,0.04287,0.03524
2020-01-26,0.03992,0.03837,0.043,0.03602
2020-01-27,0.04004,0.03992,0.0433,0.03643
2020-01-28,0.04225,0.03976,0.04337,0.03626
2020-01-29,0.04069,0.04225,0.04343,0.03674
2020-01-30,0.04166,0.04069,0.04331,0.03792
2020-01-31,0.045,0.04163,0.04717,0.03895
2020-02-01,0.04948,0.045,0.05218,0.0382
2020-02-02,0.04691,0.04944,0.05058,0.04611
2020-02-03,0.04893,0.04691,0.05021,0.04664
2020-02-04,0.04792,0.04734,0.04792,0.04734
2020-02-05,0.06063,0.04792,0.06072,0.04325
2020-02-06,0.0589,0.06063,0.06597,0.05664
2020-02-07,0.05921,0.05892,0.06317,0.05842
2020-02-08,0.05891,0.05954,0.06093,0.05521
2020-02-09,0.06459,0.05891,0.06595,0.05756
2020-02-10,0.06405,0.06458,0.0683,0.05981
2020-02-11,0.07438,0.06405,0.07584,0.06155
2020-02-12,0.07388,0.07438,0.07771,0.0719
2020-02-13,0.06824,0.07389,0.07507,0.06623
2020-02-14,0.07245,0.06823,0.07536,0.06709
2020-02-15,0.06796,0.07245,0.07598,0.06559
2020-02-16,0.06607,0.06795,0.07082,0.05701
2020-02-17,0.06209,0.06607,0.06822,0.05671
2020-02-18,0.06561,0.06211,0.06616,0.05088
2020-02-19,0.0601,0.06561,0.06575,0.05135
2020-02-20,0.05944,0.0602,0.06069,0.05464
2020-02-21,0.06069,0.05944,0.06696,0.05554
2020-02-22,0.05937,0.06069,0.06516,0.05493
2020-02-23,0.06114,0.05937,0.06574,0.05595
2020-02-24,0.05659,0.06114,0.06433,0.05604
2020-02-25,0.05051,0.05659,0.05746,0.04885
2020-02-26,0.04542,0.05051,0.05623,0.03235
2020-02-27,0.04961,0.04541,0.06437,0.04299
2020-02-28,0.04998,0.04962,0.05314,0.04654
2020-02-29,0.04825,0.04998,0.0516,0.04805
2020-03-01,0.04878,0.04824,0.05162,0.0475
2020-03-02,0.05363,0.04878,0.0549,0.04826
2020-03-03,0.05356,0.05365,0.05482,0.05173
2020-03-04,0.05242,0.05356,0.05492,0.0508
2020-03-05,0.05383,0.0525,0.05693,0.05182
2020-03-06,0.05443,0.05384,0.05722,0.05296
2020-03-07,0.05355,0.05443,0.05754,0.05245
2020-03-08,0.04514,0.05355,0.05634,0.04298
2020-03-09,0.0446,0.0449,0.05461,0.04005
2020-03-10,0.04457,0.04464,0.05394,0.03878
2020-03-11,0.04406,0.04457,0.04581,0.04179
2020-03-12,0.02964,0.04406,0.05407,0.0259
2020-03-13,0.03396,0.02964,0.03863,0.02442
2020-03-14,0.0339,0.03396,0.03595,0.03021
2020-03-15,0.03414,0.03325,0.03907,0.03061
2020-03-16,0.03258,0.03415,0.03848,0.03
2020-03-17,0.03437,0.03259,0.03513,0.03102
2020-03-18,0.03534,0.03437,0.03554,0.0243
2020-03-19,0.0398,0.03491,0.05455,0.02544
2020-03-20,0.03946,0.0398,0.0453,0.0357
2020-03-21,0.03866,0.03946,0.04248,0.03594
2020-03-22,0.03622,0.03866,0.04008,0.0329
2020-03-23,0.03946,0.03624,0.0399,0.03531
2020-03-24,0.03955,0.03946,0.04684,0.0351
2020-03-25,0.03784,0.03956,0.04107,0.03457
2020-03-26,0.03953,0.03784,0.03981,0.03706
2020-03-27,0.03747,0.03954,0.04027,0.03707
2020-03-28,0.03715,0.03747,0.03954,0.0355
2020-03-29,0.03529,0.03715,0.04567,0.03488
2020-03-30,0.03693,0.03529,0.03812,0.035
2020-03-31,0.03635,0.03693,0.03821,0.03529
2020-04-01,0.03686,0.03635,0.03735,0.0353
2020-04-02,0.03682,0.03686,0.04014,0.03545
2020-04-03,0.03719,0.0368,0.03821,0.0361
2020-04-04,0.03742,0.03717,0.04585,0.03625
2020-04-05,0.03677,0.03742,0.04381,0.03627
