TIMESTAMP,ZYN29640_OPEN_PRICE_USD,ZYN29640_HIGH_PRICE_USD,ZYN29640_LOW_PRICE_USD,ZYN29640_CLOSE_PRICE_USD,ZYN29640_VOLUME_USD,ZYN29640_DIVIDENDS_USD,ZYN29640_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,0.046018000692129135,0.047818999737501144,0.03266400098800659,0.047561001032590866,4609573,0.0,0.0
2024-03-06 00:00:00+00:00,0.047561001032590866,0.08048100024461746,0.04589800164103508,0.0761990025639534,9641131,0.0,0.0
2024-03-07 00:00:00+00:00,0.0761990025639534,0.09744799882173538,0.05089600011706352,0.087506003677845,13495522,0.0,0.0
2024-03-08 00:00:00+00:00,0.08755400031805038,0.13212600350379944,0.0807420015335083,0.11368700116872787,16341444,0.0,0.0
2024-03-09 00:00:00+00:00,0.11368200182914734,0.14435899257659912,0.10737799853086472,0.14321599900722504,7209019,0.0,0.0
2024-03-10 00:00:00+00:00,0.14315900206565857,0.15102000534534454,0.09251800179481506,0.10329300165176392,10259632,0.0,0.0
2024-03-11 00:00:00+00:00,0.10329300165176392,0.1146090030670166,0.08602499961853027,0.1146090030670166,4377371,0.0,0.0
2024-03-12 00:00:00+00:00,0.1146090030670166,0.17593899369239807,0.11330600082874298,0.14974699914455414,11294438,0.0,0.0
2024-03-13 00:00:00+00:00,0.14974699914455414,0.15536800026893616,0.08208200335502625,0.1097949966788292,12820465,0.0,0.0
2024-03-14 00:00:00+00:00,0.11345399916172028,0.13014300167560577,0.08621499687433243,0.11519800126552582,10335981,0.0,0.0
2024-03-15 00:00:00+00:00,0.11519800126552582,0.12881900370121002,0.08008900284767151,0.09003400057554245,4896724,0.0,0.0
2024-03-16 00:00:00+00:00,0.09003400057554245,0.09568300098180771,0.05342299863696098,0.060975998640060425,3519499,0.0,0.0
2024-03-17 00:00:00+00:00,0.060975998640060425,0.08000200241804123,0.05164099857211113,0.07342299818992615,3413524,0.0,0.0
2024-03-18 00:00:00+00:00,0.07683899998664856,0.0781409963965416,0.04880400002002716,0.052202001214027405,3951502,0.0,0.0
2024-03-19 00:00:00+00:00,0.04870099946856499,0.0954279974102974,0.039002999663352966,0.06257399916648865,6488351,0.0,0.0
2024-03-20 00:00:00+00:00,0.06257099658250809,0.07973100244998932,0.05347999930381775,0.07562000304460526,2760247,0.0,0.0
2024-03-21 00:00:00+00:00,0.07562000304460526,0.08398599922657013,0.06717599928379059,0.07806500047445297,2181419,0.0,0.0
2024-03-22 00:00:00+00:00,0.07806500047445297,0.08004800230264664,0.06626100093126297,0.08004800230264664,1364623,0.0,0.0
2024-03-23 00:00:00+00:00,0.08004800230264664,0.0940369963645935,0.061204999685287476,0.06430699676275253,3247452,0.0,0.0
2024-03-24 00:00:00+00:00,0.06430699676275253,0.07101699709892273,0.05884400010108948,0.06868000328540802,1583641,0.0,0.0
2024-03-25 00:00:00+00:00,0.06868000328540802,0.08359800279140472,0.06848900020122528,0.0690469965338707,2297462,0.0,0.0
