TIMESTAMP,ECT_CLOSE_PRICE_USD,ECT_OPEN_PRICE_USD,ECT_HIGH_PRICE_USD,ECT_LOW_PRICE_USD
2018-03-06,24.8836,26.5844,27.2295,24.7229
2018-03-07,21.8384,24.885,25.2447,20.5229
2018-03-08,22.2188,21.8382,24.8633,20.9509
2018-03-09,22.0595,22.2184,22.8584,20.0899
2018-03-10,20.7717,22.0593,22.6497,20.5774
2018-03-11,21.3767,20.7757,21.6882,19.812
2018-03-12,20.3783,21.3771,21.6927,19.9117
2018-03-13,19.8744,20.38,20.7942,19.6613
2018-03-14,17.0516,19.8822,20.1958,16.036
2018-03-15,18.2794,17.0652,19.5015,15.7802
2018-03-16,17.667,18.2862,18.4951,17.2013
2018-03-17,16.209,17.6688,17.9538,16.0775
2018-03-18,16.7193,16.205,17.0026,14.3577
2018-03-19,19.4994,16.7193,19.5379,16.2573
2018-03-20,20.0942,19.4995,20.8942,17.8459
2018-03-21,19.6169,20.086,21.3308,19.0988
2018-03-22,19.5587,19.5771,20.5884,18.3957
2018-03-23,19.1237,19.5642,19.5952,17.9642
2018-03-24,18.323,19.1242,19.3205,18.2921
2018-03-25,18.0401,18.3481,18.5124,17.862
2018-03-26,16.3239,18.0406,18.0992,15.4143
2018-03-27,15.8486,16.3266,16.7445,15.2602
2018-03-28,16.08,15.8384,16.7821,15.7088
2018-03-29,14.7203,16.08,16.1648,14.5431
2018-03-30,14.3676,14.7418,15.1781,13.8408
2018-03-31,14.3498,14.3696,14.9241,14.2417
2018-04-01,13.5694,14.3498,14.5059,12.9299
2018-04-02,14.0707,13.5637,14.2737,13.4708
2018-04-03,15.056,14.0707,15.1998,13.9268
2018-04-04,13.5956,15.0619,15.0705,13.3929
2018-04-05,13.6573,13.6044,13.8079,13.1694
2018-04-06,13.1229,13.6603,13.8421,13.0093
2018-04-07,13.4479,13.1229,13.8009,13.1148
2018-04-08,14.1201,13.4479,14.4931,13.4213
2018-04-09,13.6203,14.1201,14.5269,13.2785
2018-04-10,13.6811,13.6202,13.8164,13.2638
2018-04-11,14.604,13.6801,14.6625,13.5993
2018-04-12,16.1984,14.5978,16.3887,13.7367
2018-04-13,15.5922,16.2015,16.7667,15.5041
2018-04-14,16.0814,15.5881,16.3857,15.4875
2018-04-15,16.8411,16.0851,16.9042,16.0665
2018-04-16,16.1686,16.8411,16.8994,15.6074
2018-04-17,16.0678,16.1686,16.8239,16.0506
2018-04-18,17.6395,16.0705,17.8208,16.0331
2018-04-19,18.3542,17.635,18.3749,17.4622
2018-04-20,19.6043,18.3525,19.722,17.8845
2018-04-21,18.6264,19.6008,19.9212,17.538
2018-04-22,18.6673,18.6298,19.3583,18.2286
2018-04-23,20.4111,18.6673,20.7574,18.6177
2018-04-24,22.0285,20.412,22.8333,20.3806
2018-04-25,18.6156,22.0315,22.0827,18.1242
2018-04-26,21.0058,18.6156,21.5358,18.132
2018-04-27,20.5928,20.9965,21.9334,20.1057
2018-04-28,21.7278,20.6063,22.3689,20.4334
2018-04-29,21.7654,21.7257,22.3635,20.3928
2018-04-30,21.6805,21.7661,22.9339,21.1998
2018-05-01,21.4983,21.7037,21.7545,20.4736
2018-05-02,21.6546,21.5287,21.7847,21.0125
2018-05-03,22.7351,21.6583,23.496,21.4208
2018-05-04,22.3665,22.734,22.734,21.7098
2018-05-05,22.7909,22.3665,23.2493,22.295
2018-05-06,25.2577,22.7768,25.699,22.7519
2018-05-07,23.6333,25.2918,25.3938,22.4457
2018-05-08,22.3073,23.3361,23.4709,21.967
2018-05-09,21.4158,22.3005,22.3364,20.2691
2018-05-10,19.6955,21.4241,21.7272,19.6392
2018-05-11,17.6439,19.6948,19.833,17.0115
2018-05-12,18.088,17.7469,18.5418,16.306
2018-05-13,18.6713,18.0979,19.0439,17.6632
2018-05-14,18.6602,18.6713,19.1246,17.3835
2018-05-15,18.1072,18.6596,19.8195,18.0768
2018-05-16,17.641,18.105,18.2594,16.9011
2018-05-17,16.9345,17.641,18.3268,16.6685
2018-05-18,17.9763,16.9391,18.1456,16.658
2018-05-19,17.6793,17.9633,18.1005,17.4831
2018-05-20,18.1801,17.6803,18.3354,17.5183
2018-05-21,17.5781,18.1801,18.2339,17.5273
2018-05-22,16.4389,17.5775,17.645,16.3599
2018-05-23,14.7967,16.4415,16.6215,14.4832
2018-05-24,15.7524,14.798,15.7565,14.3199
2018-05-25,15.1312,15.7525,15.9073,14.7463
2018-05-26,15.2709,15.1312,15.752,14.9941
2018-05-27,15.1864,15.2718,15.3621,14.995
2018-05-28,14.3129,15.1878,15.5156,14.1958
2018-05-29,15.157,14.3146,15.4524,14.0961
2018-05-30,15.1795,15.1613,15.4749,14.7233
2018-05-31,15.2982,15.1797,15.5175,15.0121
2018-06-01,15.4676,15.2988,15.5061,15.1139
2018-06-02,15.7903,15.4694,16.0717,15.3026
2018-06-03,16.2004,15.7851,16.4016,15.7648
2018-06-04,15.239,16.201,16.3556,15.1126
2018-06-05,15.4858,15.239,15.5521,14.8153
2018-06-06,15.1712,15.4869,15.7612,14.925
2018-06-07,15.2222,15.172,15.4482,15.0907
2018-06-08,15.3694,15.2225,15.5809,15.0675
2018-06-09,15.0398,15.3675,15.4969,14.9776
2018-06-10,12.5935,15.0265,15.035,12.089
2018-06-11,12.9081,12.5935,13.011,12.2239
2018-06-12,14.7611,12.9085,16.2506,12.7743
2018-06-13,13.8268,14.7641,14.8687,12.9284
2018-06-14,14.039,13.822,14.3215,13.1993
2018-06-15,13.8397,14.039,14.0835,13.6049
2018-06-16,14.439,13.8398,14.7951,13.7887
2018-06-17,14.2286,14.4364,14.6081,14.1608
2018-06-18,15.1052,14.2272,15.4703,14.0233
2018-06-19,15.589,15.1052,15.8923,15.027
2018-06-20,17.2977,15.59,17.3786,14.8507
2018-06-21,17.5812,17.2977,17.828,16.594
2018-06-22,14.4877,17.5802,17.612,14.1598
2018-06-23,14.7971,14.4926,15.1045,14.177
2018-06-24,14.8178,14.7972,15.2478,13.195
2018-06-25,15.8271,14.8178,16.013,14.628
2018-06-26,14.8789,15.8267,15.9079,14.8148
2018-06-27,15.4794,14.8789,15.6157,14.2085
2018-06-28,14.5852,15.4805,15.6795,14.4301
2018-06-29,15.2818,14.5745,15.536,14.2734
2018-06-30,16.1832,15.2815,16.7987,15.2815
2018-07-01,16.0422,16.1834,16.4221,15.5962
2018-07-02,16.679,16.0434,16.9844,15.6744
2018-07-03,16.1678,16.6798,17.1262,16.0875
2018-07-04,16.8454,16.1678,17.4835,15.7659
2018-07-05,17.3052,16.8425,17.4379,16.7218
2018-07-06,18.3375,17.3052,18.4584,16.9028
2018-07-07,18.6888,18.339,18.7951,17.4697
2018-07-08,18.3007,18.7052,18.9364,18.2307
2018-07-09,18.1863,18.3004,18.7332,18.1414
2018-07-10,16.0783,18.2011,18.2307,15.9886
2018-07-11,16.4638,16.0733,16.714,15.6889
2018-07-12,16.3403,16.4638,16.4915,15.752
2018-07-13,16.2582,16.3458,16.8141,16.0937
2018-07-14,16.3933,16.2592,16.7137,16.1496
2018-07-15,16.6436,16.3933,16.9089,16.3874
2018-07-16,17.3619,16.6434,17.5271,16.6428
2018-07-17,17.9367,17.3569,18.2368,16.9153
2018-07-18,17.3357,17.9305,18.3851,17.1257
2018-07-19,17.4087,17.3351,17.8355,17.0866
2018-07-20,16.1163,17.4087,17.5952,15.7718
2018-07-21,16.3209,16.1195,16.5532,15.8285
2018-07-22,16.1401,16.3209,16.5915,16.0666
2018-07-23,16.0605,16.1449,16.8694,15.917
2018-07-24,16.6364,16.0634,16.8324,15.7556
2018-07-25,16.5107,16.6193,16.8565,16.1323
2018-07-26,16.6962,16.5082,17.2994,16.319
2018-07-27,17.0322,16.6892,17.193,16.347
2018-07-28,16.9966,17.0322,17.1636,16.6211
2018-07-29,16.8959,16.9966,17.1673,16.6895
2018-07-30,17.1385,16.8959,17.3788,16.6082
2018-07-31,16.1599,17.1385,17.1457,15.8227
2018-08-01,15.4618,16.1666,16.2793,14.9695
2018-08-02,14.9273,15.4588,15.5727,14.5479
2018-08-03,16.5237,14.9245,16.9534,14.139
2018-08-04,16.4358,16.5299,16.8988,15.8655
2018-08-05,17.6898,16.4394,17.7967,16.2984
2018-08-06,18.7144,17.6898,18.7806,17.1824
2018-08-07,17.274,18.7144,20.826,16.8257
2018-08-08,15.1064,17.2724,17.2755,14.5676
2018-08-09,15.0107,15.1212,15.4146,14.342
2018-08-10,14.2177,15.0131,15.3269,14.0927
2018-08-11,13.174,14.2177,14.2981,12.3921
2018-08-12,13.1727,13.174,13.7147,12.9339
2018-08-13,11.9126,13.1727,13.4262,11.8682
2018-08-14,11.7598,11.9126,11.9516,10.1156
2018-08-15,13.1257,11.7583,13.2372,11.6342
2018-08-16,13.8871,13.1242,14.9089,12.8739
2018-08-17,14.4612,13.8878,14.5618,13.1907
2018-08-18,13.171,14.4625,14.4899,12.6525
2018-08-19,13.2798,13.171,13.7474,12.9569
2018-08-20,12.4084,13.28,13.6148,12.2104
2018-08-21,12.7433,12.4022,12.8079,12.3154
2018-08-22,12.2149,12.7436,13.4417,11.9396
2018-08-23,12.4907,12.2149,12.6,12.0912
2018-08-24,12.5424,12.4907,12.5775,12.2524
2018-08-25,12.5201,12.5536,12.8822,12.441
2018-08-26,12.4507,12.5201,12.6369,12.0263
2018-08-27,12.7002,12.4507,12.7002,12.2907
2018-08-28,13.1938,12.7107,13.3464,12.6344
2018-08-29,13.0397,13.1876,13.2718,12.836
2018-08-30,12.825,13.0397,13.0628,12.4542
2018-08-31,12.737,12.8251,12.9646,12.0711
2018-09-01,13.1813,12.737,13.3779,12.7322
2018-09-02,13.3801,13.1804,13.5798,13.0701
2018-09-03,14.0691,13.3807,14.5344,13.3803
2018-09-04,13.9795,14.0691,14.2486,13.8607
2018-09-05,11.7749,13.9799,14.2113,11.7467
2018-09-06,11.9796,11.7739,12.0364,11.1354
2018-09-07,11.5904,11.9796,12.2271,11.4331
2018-09-08,10.967,11.5904,12.0234,10.6997
2018-09-09,11.196,10.9673,11.7216,10.9621
2018-09-10,11.3126,11.1964,11.6553,10.9495
2018-09-11,11.2641,11.309,11.7232,10.8818
2018-09-12,10.686,11.2653,11.5129,10.2444
2018-09-13,11.1046,10.6889,11.3259,10.6889
2018-09-14,10.9617,11.0988,11.5355,10.9263
2018-09-15,11.3087,10.9609,11.5733,10.9383
2018-09-16,11.2031,11.2985,11.3022,10.8929
2018-09-17,10.291,11.2031,11.3142,10.0369
2018-09-18,10.5793,10.2889,10.8105,10.2138
2018-09-19,10.774,10.5766,11.1723,10.2921
2018-09-20,11.146,10.7741,11.2309,10.6379
2018-09-21,11.7011,11.146,11.7978,11.145
2018-09-22,11.4313,11.7011,11.8742,11.2414
2018-09-23,11.6123,11.4313,12.031,11.4306
2018-09-24,11.0495,11.6129,11.8753,11.0014
2018-09-25,11.0865,11.0494,11.349,10.4223
2018-09-26,10.9752,11.0859,11.3092,10.8638
2018-09-27,11.4389,10.9783,11.534,10.8591
2018-09-28,11.2487,11.4384,11.7549,11.1047
2018-09-29,11.3968,11.2431,11.6763,11.2289
2018-09-30,11.3253,11.3957,11.6604,11.1522
2018-10-01,11.2226,11.3253,11.6641,11.0948
2018-10-02,11.1026,11.2308,11.6952,11.0566
2018-10-03,11.1309,11.1056,11.1918,10.9188
2018-10-04,11.2468,11.1402,11.6158,10.8432
2018-10-05,11.1337,11.2468,11.2703,11.1157
2018-10-06,11.0129,11.1357,11.1463,10.7824
2018-10-07,10.8495,11.0129,11.0493,10.7182
2018-10-08,11.0249,10.8413,11.1245,10.7741
2018-10-09,11.0536,11.0253,11.1276,10.7672
2018-10-10,10.858,11.0703,11.1324,10.7721
2018-10-11,7.7998,10.85,10.9018,4.675
2018-10-12,9.2816,7.7272,9.7411,6.4841
2018-10-13,9.5467,9.2826,9.9554,9.0152
2018-10-14,9.5301,9.5807,9.7807,9.2332
2018-10-15,9.8739,9.5303,10.2238,9.247
2018-10-16,9.7663,9.8732,10.2704,9.4822
2018-10-17,10.0234,9.7847,10.0623,9.4394
2018-10-18,9.9499,10.0178,10.2323,9.223
2018-10-19,9.8425,9.9497,10.0727,9.2252
2018-10-20,9.3729,9.878,10.0915,9.1685
2018-10-21,9.4484,9.4167,10.0553,9.1667
2018-10-22,10.0777,9.4481,10.3071,9.4441
2018-10-23,9.9378,10.0796,10.2447,9.2801
2018-10-24,9.7775,9.9378,10.1233,9.2902
2018-10-25,10.0302,9.7775,10.6755,9.1991
2018-10-26,9.7049,10.0302,10.2173,9.171
2018-10-27,10.1449,9.696,10.2342,9.3942
2018-10-28,9.6041,10.1448,10.2229,9.1489
2018-10-29,8.957,9.6041,10.0263,8.7452
2018-10-30,8.9949,8.9862,9.3075,8.685
2018-10-31,9.0447,9.0117,9.1801,8.7405
2018-11-01,9.0725,9.0447,9.1089,8.5644
2018-11-02,9.1898,9.0725,9.2216,8.5985
2018-11-03,9.1152,9.1809,9.1901,8.5923
2018-11-04,9.5229,9.1155,10.2377,8.598
2018-11-05,9.1731,9.5233,9.841,9.1539
2018-11-06,10.0163,9.1718,10.4548,9.1643
2018-11-07,9.7109,10.0163,10.4114,9.2536
2018-11-08,9.4752,9.7114,9.7708,9.1828
2018-11-09,9.8871,9.4752,10.4447,9.1623
2018-11-10,9.4919,9.7434,10.4323,9.1521
2018-11-11,8.6405,9.4829,9.5283,8.5755
2018-11-12,8.6304,8.6398,9.7191,8.6089
2018-11-13,9.1943,8.6546,9.4795,8.593
2018-11-14,8.1422,9.1783,9.6391,2.5894
2018-11-15,7.8577,8.1502,8.1602,4.5578
2018-11-16,7.5276,7.8586,7.9427,2.7055
2018-11-17,7.4454,7.5281,7.6777,2.7477
2018-11-18,7.5096,7.4461,7.6989,3.0058
2018-11-19,5.8602,7.5021,9.3244,4.3975
2018-11-20,5.6302,5.7633,7.3965,4.4516
2018-11-21,5.8196,5.3821,5.9739,5.2346
2018-11-22,5.2894,5.8194,5.8731,5.1009
2018-11-23,5.2538,5.2882,5.4366,4.9881
2018-11-24,4.8287,5.2554,5.4075,4.4485
2018-11-25,4.8341,4.828,5.0205,4.2482
2018-11-26,4.3683,4.8376,5.0194,4.1921
2018-11-27,4.575,4.3764,4.8113,4.1626
2018-11-28,4.9987,4.575,5.1243,4.4859
2018-11-29,4.9292,5.002,5.2145,4.7873
2018-11-30,4.626,4.9307,5.2739,4.3738
2018-12-01,4.8469,4.6244,5.1435,4.3238
2018-12-02,5.1917,4.8451,5.3519,4.8164
2018-12-03,4.525,5.1915,28.5496,-6.503
2018-12-04,4.413,4.525,4.7817,4.3391
2018-12-05,4.024,4.414,4.4868,3.9968
2018-12-06,3.5089,4.0237,4.2177,3.3941
2018-12-07,3.8367,3.517,3.9879,3.2615
2018-12-08,3.6996,3.837,4.013,3.4282
2018-12-09,3.9226,3.6998,4.3167,3.5491
2018-12-10,3.8503,3.9226,4.1979,3.4663
2018-12-11,3.7294,3.8514,4.2028,3.5088
2018-12-12,3.8669,3.6894,4.0716,3.4647
2018-12-13,3.856,3.8673,4.1794,3.731
2018-12-14,3.7058,3.8561,3.8578,3.1672
2018-12-15,3.5972,3.706,3.7388,3.1769
2018-12-16,3.5951,3.5972,3.7772,3.116
2018-12-17,3.9622,3.5951,4.3382,3.593
2018-12-18,4.1532,3.9621,4.4077,3.3622
2018-12-19,4.3227,4.1532,4.7302,4.0249
2018-12-20,4.7181,4.3222,4.8532,4.1203
2018-12-21,4.4862,4.7181,4.833,4.2932
2018-12-22,4.6123,4.4866,4.78,4.2391
2018-12-23,4.8475,4.6123,4.9392,4.4039
2018-12-24,5.0695,4.8472,6.5374,4.5235
2018-12-25,4.6636,5.0698,5.071,4.2989
2018-12-26,5.4089,4.6639,6.3657,4.306
2018-12-27,4.7259,5.4048,6.3751,4.629
2018-12-28,5.1995,4.7253,5.3697,4.5309
2018-12-29,5.0394,5.1995,5.3589,4.5578
2018-12-30,5.2074,5.0282,5.3141,4.5536
2018-12-31,4.9527,5.2072,5.2579,4.4579
2019-01-01,5.2102,4.9527,5.2419,4.4487
2019-01-02,5.3287,5.2254,5.3988,4.5611
2019-01-03,4.9962,5.3279,5.3491,4.5627
2019-01-04,5.1974,4.9956,5.2616,4.9461
2019-01-05,5.0486,5.1966,5.3015,4.9904
2019-01-06,5.3906,5.0483,5.4678,5.0367
2019-01-07,4.8215,5.3905,5.4125,4.5102
2019-01-08,4.9003,4.8209,5.0896,4.6126
2019-01-09,4.9045,4.9004,5.0185,4.8836
2019-01-10,4.3321,4.9045,5.0,4.1268
2019-01-11,4.3732,4.3321,4.4703,4.2992
2019-01-12,4.505,4.3728,4.683,4.3208
2019-01-13,4.3088,4.5033,4.5786,4.1413
2019-01-14,4.3068,4.3088,4.5301,4.1157
2019-01-15,4.2952,4.3068,4.5483,4.0736
2019-01-16,4.2198,4.3037,4.5341,4.1937
2019-01-17,4.356,4.2116,4.6406,4.0758
2019-01-18,4.2579,4.3641,4.5551,4.254
2019-01-19,4.4576,4.2577,4.654,4.2576
2019-01-20,4.2835,4.4576,4.5916,4.0496
2019-01-21,4.147,4.2839,4.4377,4.0311
2019-01-22,4.3135,4.1467,4.372,4.0738
2019-01-23,4.4566,4.3135,4.5292,4.0969
2019-01-24,4.2426,4.4566,4.5102,4.1384
2019-01-25,4.2299,4.2426,4.3007,4.1531
2019-01-26,4.3009,4.2236,4.5197,4.1304
2019-01-27,4.2372,4.3015,4.4863,4.1485
2019-01-28,3.9792,4.2372,4.2763,3.9471
2019-01-29,3.9192,3.9793,4.0128,3.8759
2019-01-30,3.9237,3.9191,3.9627,3.8887
2019-01-31,4.101,3.9239,4.1521,3.8972
2019-02-01,3.9033,4.12,4.1524,3.3256
2019-02-02,3.9836,3.9033,4.147,3.882
2019-02-03,4.0773,3.9836,4.0861,3.8531
2019-02-04,3.8776,4.0779,4.0989,3.3354
2019-02-05,3.8611,3.8776,3.9084,3.8518
2019-02-06,3.7527,3.8611,3.8777,3.3011
2019-02-07,3.8485,3.7527,3.9149,3.7132
2019-02-08,4.1307,3.8485,4.2455,3.6027
2019-02-09,4.0844,4.1307,4.1622,3.787
2019-02-10,4.159,4.0844,4.1674,3.9242
2019-02-11,4.0641,4.1592,4.1603,3.9728
2019-02-12,4.0695,4.0641,4.1823,4.0193
2019-02-13,4.1054,4.0697,4.1908,4.0413
2019-02-14,4.1073,4.1055,4.1692,3.5232
2019-02-15,4.0899,4.107,4.2019,3.6007
2019-02-16,4.0768,4.0899,4.1369,4.066
2019-02-17,4.1546,4.0768,4.1933,4.0684
2019-02-18,4.3826,4.1547,4.4401,4.1377
2019-02-19,4.5475,4.3829,4.8068,4.2874
2019-02-20,4.6821,4.5487,4.7539,4.4352
2019-02-21,4.4958,4.682,4.6889,4.4058
2019-02-22,4.6829,4.4962,4.7896,4.4687
2019-02-23,4.813,4.6827,4.8786,4.5972
2019-02-24,4.0965,4.813,4.9617,4.0959
2019-02-25,4.2363,4.097,4.3364,4.0955
2019-02-26,4.2599,4.2363,4.3317,4.1958
2019-02-27,4.263,4.2599,4.3993,4.1806
2019-02-28,4.2229,4.2626,4.32,4.203
2019-03-01,4.2347,4.2229,4.2928,4.1935
2019-03-02,4.2371,4.2347,4.4074,4.1786
2019-03-03,4.2446,4.2374,4.3051,4.2025
2019-03-04,4.0919,4.245,4.267,3.9797
2019-03-05,4.2701,4.0919,4.3503,4.0778
2019-03-06,4.2687,4.2699,4.3557,4.1807
2019-03-07,4.356,4.2686,4.473,4.2548
2019-03-08,4.1912,4.3558,4.4059,4.1119
2019-03-09,4.2468,4.1913,4.325,4.1855
2019-03-10,4.3139,4.2468,4.353,4.183
2019-03-11,4.1982,4.3129,4.348,4.1914
2019-03-12,4.2706,4.1974,4.3054,4.1446
2019-03-13,4.2191,4.2706,4.2893,4.1833
2019-03-14,4.295,4.2192,4.3425,4.1927
2019-03-15,4.4004,4.295,4.4693,4.295
2019-03-16,4.4751,4.4003,4.5806,4.3971
2019-03-17,4.4155,4.4759,4.4807,4.321
2019-03-18,4.3918,4.4155,4.4862,4.3248
2019-03-19,4.6001,4.3919,4.6496,4.3599
2019-03-20,4.6516,4.6001,4.7028,4.491
2019-03-21,4.7605,4.6515,4.8828,4.4995
2019-03-22,4.8561,4.7595,4.9716,4.6737
2019-03-23,4.8688,4.8549,4.896,4.8137
2019-03-24,4.8235,4.8688,4.8708,4.7458
2019-03-25,4.6884,4.8234,4.8275,4.0733
2019-03-26,4.6621,4.6884,4.7061,4.2602
2019-03-27,4.7806,4.6622,4.8067,4.4199
2019-03-28,4.7063,4.7806,4.7806,4.7013
2019-03-29,4.8742,4.7064,4.965,4.7049
2019-03-30,4.7842,4.8745,4.9112,4.7301
2019-03-31,4.8267,4.7842,4.8425,4.7445
2019-04-01,4.8102,4.8266,4.8485,4.7849
2019-04-02,5.4282,4.8099,5.4383,4.7798
2019-04-03,5.4189,5.4301,6.1027,5.1958
2019-04-04,5.3378,5.423,5.5903,5.2259
2019-04-05,5.7261,5.3378,5.8797,5.3378
2019-04-06,5.9917,5.7268,6.0458,5.5138
2019-04-07,7.7045,5.9906,7.9676,5.9894
2019-04-08,7.1342,7.7042,7.9418,6.7759
2019-04-09,6.9363,7.1344,7.3414,6.6652
2019-04-10,7.023,6.9363,7.1874,6.9046
2019-04-11,6.2418,7.0227,7.0378,5.9589
2019-04-12,6.3226,6.2417,6.4615,5.8983
2019-04-13,6.2963,6.3211,6.3981,6.1384
2019-04-14,6.4151,6.2962,6.4161,6.1515
2019-04-15,6.1669,6.415,6.5206,5.9712
2019-04-16,6.2416,6.1668,6.2702,6.0304
2019-04-17,6.1869,6.2412,6.2978,6.1085
2019-04-18,6.3196,6.1869,6.3777,6.1711
2019-04-19,6.2582,6.3198,6.3352,6.1914
2019-04-20,6.241,6.2584,6.2989,6.1606
2019-04-21,5.8819,6.2412,6.2423,5.6787
2019-04-22,5.8972,5.8818,5.9351,5.7777
2019-04-23,5.8811,5.8976,6.0608,5.8624
2019-04-24,5.5545,5.8811,5.8902,5.2949
2019-04-25,5.4318,5.5545,5.6653,5.3094
2019-04-26,5.4795,5.4323,5.5927,5.3103
2019-04-27,5.5407,5.4797,5.6213,5.4625
2019-04-28,5.6215,5.5409,5.6957,5.4844
2019-04-29,5.5816,5.6215,5.7381,5.4963
2019-04-30,5.8739,5.5837,5.8884,5.5805
2019-05-01,5.8178,5.8742,5.9337,5.748
2019-05-02,5.7916,5.8179,5.8373,5.7578
2019-05-03,6.0554,5.7917,6.1341,5.7762
2019-05-04,5.8455,6.0553,6.1531,5.6938
2019-05-05,5.7298,5.8448,5.8743,5.668
2019-05-06,5.693,5.7298,5.7826,5.5046
2019-05-07,5.6645,5.6931,5.9099,5.6272
2019-05-08,5.7094,5.6674,5.7758,5.6139
2019-05-09,5.569,5.7094,5.7854,5.5046
2019-05-10,5.6371,5.5691,5.6912,5.5021
2019-05-11,6.0442,5.6372,6.357,5.6087
2019-05-12,5.8365,6.0416,6.2235,5.7317
2019-05-13,6.0667,5.8365,6.2456,5.7934
2019-05-14,6.5713,6.0669,6.6792,6.0621
2019-05-15,7.5718,6.5713,7.6141,6.5057
2019-05-16,7.6491,7.5713,8.4683,6.9539
2019-05-17,7.2603,7.6489,7.7994,6.8431
2019-05-18,7.161,7.2603,7.4336,7.0662
2019-05-19,7.769,7.1611,7.877,7.1487
2019-05-20,7.3688,7.7692,7.7692,7.1297
2019-05-21,7.395,7.3686,7.6109,7.2163
2019-05-22,6.9117,7.3943,7.4809,6.8304
2019-05-23,7.0459,6.9106,7.0892,6.6684
2019-05-24,7.2856,7.0453,7.3972,6.9474
2019-05-25,7.2728,7.2857,7.345,7.1591
2019-05-26,7.5959,7.2728,7.7086,7.079
2019-05-27,8.1504,7.5952,8.3226,7.5457
2019-05-28,8.2445,8.1494,8.4423,8.0249
2019-05-29,8.1864,8.244,8.3995,7.6736
2019-05-30,8.0951,8.1871,8.8623,7.8276
2019-05-31,8.6534,8.0929,8.7237,7.9093
2019-06-01,8.5824,8.6534,8.8683,8.4471
2019-06-02,9.5273,8.5807,9.592,8.5654
2019-06-03,9.3709,9.5271,9.8385,9.0413
2019-06-04,8.2474,9.3646,9.3646,7.6515
2019-06-05,8.1014,8.2441,8.3676,7.7927
2019-06-06,7.9472,8.1013,8.1714,7.3446
2019-06-07,8.2073,7.9467,8.335,7.7978
2019-06-08,8.3942,8.2079,8.7575,8.0158
2019-06-09,8.1025,8.3945,8.4854,7.6435
2019-06-10,8.2843,8.1024,8.3313,7.8872
2019-06-11,8.2319,8.2828,8.2992,7.801
2019-06-12,8.5918,8.2321,8.7461,8.1091
2019-06-13,8.5161,8.5909,8.6803,8.4446
2019-06-14,8.5104,8.5161,8.5501,8.1377
2019-06-15,8.5793,8.5097,8.6436,8.1231
2019-06-16,8.696,8.5796,8.866,8.4775
2019-06-17,8.7738,8.696,8.8464,8.6385
2019-06-18,8.4161,8.7741,8.7945,8.3158
2019-06-19,8.5257,8.4154,8.6619,8.4075
2019-06-20,8.5003,8.5258,8.5692,8.1979
2019-06-21,8.7016,8.5004,8.7626,8.3794
2019-06-22,9.1682,8.7015,9.2259,8.6522
2019-06-23,9.2998,9.1684,9.586,9.0892
2019-06-24,9.2955,9.2985,9.422,8.9509
2019-06-25,9.247,9.2956,9.3355,8.9849
2019-06-26,9.0923,9.246,9.7178,8.7943
2019-06-27,7.7719,9.0922,9.194,7.22
2019-06-28,8.036,7.7706,8.0889,7.6604
2019-06-29,8.2809,8.0343,8.3238,7.6353
2019-06-30,7.7663,8.2801,8.648,7.7401
2019-07-01,7.7998,7.7701,8.0168,7.3289
2019-07-02,7.7091,7.7999,7.8885,7.3326
2019-07-03,7.8533,7.7091,7.9127,7.637
2019-07-04,7.7478,7.8533,8.1466,7.7005
2019-07-05,7.844,7.7478,7.9188,7.629
2019-07-06,7.8385,7.8431,7.9849,7.751
2019-07-07,7.9588,7.8385,7.9645,7.7636
2019-07-08,8.009,7.9575,8.0101,7.8758
2019-07-09,7.8824,8.0071,8.1149,7.7649
2019-07-10,7.2723,7.8826,7.9215,6.942
2019-07-11,6.6255,7.2723,7.2744,6.1963
2019-07-12,6.7685,6.6257,6.8273,6.5154
2019-07-13,6.6067,6.7685,6.7773,6.4032
2019-07-14,5.6381,6.6069,6.6311,5.5551
2019-07-15,5.7686,5.6457,5.8601,5.133
2019-07-16,5.3299,5.7708,6.0684,5.1333
2019-07-17,5.6977,5.3304,5.9351,5.224
2019-07-18,6.0321,5.6977,6.0831,5.4146
2019-07-19,5.8456,6.0324,6.0324,5.6504
2019-07-20,6.1539,5.8454,6.3009,5.8379
2019-07-21,6.2555,6.1537,6.2875,6.0371
2019-07-22,6.3699,6.2567,6.4792,6.2274
2019-07-23,6.036,6.3699,6.3716,5.9506
2019-07-24,6.0902,6.036,6.2402,5.7738
2019-07-25,6.0052,6.0902,6.2292,5.9765
2019-07-26,6.1985,6.0052,6.2423,5.8914
2019-07-27,5.9372,6.1987,6.3052,5.7886
2019-07-28,5.8969,5.9392,6.0169,5.5852
2019-07-29,5.9334,5.8991,6.0858,5.8476
2019-07-30,5.9256,5.9335,5.9831,5.8163
2019-07-31,6.0491,5.9252,6.0751,5.8024
2019-08-01,5.9527,6.0491,6.0659,5.8319
2019-08-02,5.8796,5.9516,5.993,5.8071
2019-08-03,5.8816,5.8805,5.9459,5.8286
2019-08-04,6.0938,5.8812,6.1369,5.8272
2019-08-05,6.1724,6.0938,6.3404,6.0925
2019-08-06,5.8741,6.1726,6.2492,5.8108
2019-08-07,5.9095,5.8737,6.5698,5.8435
2019-08-08,6.0086,5.9099,6.187,5.881
2019-08-09,5.8121,6.0083,6.0298,5.7545
2019-08-10,5.6568,5.8125,5.8956,5.5437
