TIMESTAMP,NLK_OPEN_PRICE_USD,NLK_HIGH_PRICE_USD,NLK_LOW_PRICE_USD,NLK_CLOSE_PRICE_USD,NLK_VOLUME_USD,NLK_DIVIDENDS_USD,NLK_STOCK_SPLITS_USD
2024-06-03 00:00:00+00:00,0.06814499944448471,0.07135099917650223,0.06376899778842926,0.0668720006942749,1768836,0.0,0.0
2024-06-04 00:00:00+00:00,0.06632500141859055,0.06987400352954865,0.0625080019235611,0.06548800319433212,2104993,0.0,0.0
2024-06-05 00:00:00+00:00,0.06565000116825104,0.06712699681520462,0.06071100011467934,0.06117299944162369,2783359,0.0,0.0
2024-06-06 00:00:00+00:00,0.06056100130081177,0.06514400243759155,0.059087999165058136,0.05975700169801712,2949116,0.0,0.0
2024-06-07 00:00:00+00:00,0.05974400043487549,0.06202299892902374,0.05763800069689751,0.05925299972295761,3557685,0.0,0.0
2024-06-08 00:00:00+00:00,0.05927100032567978,0.0628810003399849,0.05691799893975258,0.06244799867272377,4041549,0.0,0.0
2024-06-09 00:00:00+00:00,0.06247600167989731,0.06473100185394287,0.05961199849843979,0.0598750002682209,3581515,0.0,0.0
2024-06-10 00:00:00+00:00,0.05987599864602089,0.06430800259113312,0.05906900018453598,0.06303899735212326,3824228,0.0,0.0
2024-06-11 00:00:00+00:00,0.06300900131464005,0.06300900131464005,0.05010800063610077,0.052278000861406326,4184083,0.0,0.0
2024-06-12 00:00:00+00:00,0.052303001284599304,0.05988899990916252,0.05129000172019005,0.053203001618385315,4201596,0.0,0.0
2024-06-13 00:00:00+00:00,0.05323199927806854,0.05589500069618225,0.05105400085449219,0.05316400155425072,4209365,0.0,0.0
2024-06-14 00:00:00+00:00,0.05327500030398369,0.05419100075960159,0.05187999829649925,0.0531499981880188,3839725,0.0,0.0
2024-06-15 00:00:00+00:00,0.05313799902796745,0.05685900151729584,0.05305200070142746,0.05586300045251846,3969352,0.0,0.0
2024-06-16 00:00:00+00:00,0.05586399883031845,0.060148000717163086,0.05585300177335739,0.05829500034451485,3751527,0.0,0.0
2024-06-17 00:00:00+00:00,0.05827900022268295,0.06170099973678589,0.056230999529361725,0.05768999829888344,3926022,0.0,0.0
2024-06-18 00:00:00+00:00,0.0576849989593029,0.05847400054335594,0.05123100057244301,0.054947998374700546,2936407,0.0,0.0
2024-06-19 00:00:00+00:00,0.05496099963784218,0.05770700052380562,0.05352700129151344,0.057700999081134796,2737259,0.0,0.0
2024-06-20 00:00:00+00:00,0.057700999081134796,0.0642710030078888,0.056818000972270966,0.0618089996278286,2149275,0.0,0.0
2024-06-21 00:00:00+00:00,0.061817001551389694,0.0634159967303276,0.05752300098538399,0.05855700001120567,1841093,0.0,0.0
2024-06-22 00:00:00+00:00,0.05860700085759163,0.06128799915313721,0.05704199895262718,0.05861100181937218,1835613,0.0,0.0
2024-06-23 00:00:00+00:00,0.05861499905586243,0.06459499895572662,0.05520299822092056,0.055493999272584915,1958507,0.0,0.0
2024-06-24 00:00:00+00:00,0.05548299849033356,0.059762001037597656,0.05326300114393234,0.05973700061440468,1716207,0.0,0.0
2024-06-25 00:00:00+00:00,0.059859998524188995,0.06449099630117416,0.05377500131726265,0.05604499951004982,1744932,0.0,0.0
2024-06-26 00:00:00+00:00,0.05595799908041954,0.06084199994802475,0.05440400168299675,0.0596500001847744,1800644,0.0,0.0
2024-06-27 00:00:00+00:00,0.05963199958205223,0.05963199958205223,0.052434999495744705,0.053853001445531845,1802298,0.0,0.0
