TIMESTAMP,AGII_OPEN_PRICE_USD,AGII_HIGH_PRICE_USD,AGII_LOW_PRICE_USD,AGII_CLOSE_PRICE_USD,AGII_VOLUME_USD,AGII_DIVIDENDS_USD,AGII_STOCK_SPLITS_USD
2023-12-14 00:00:00+00:00,0.00011000000085914508,0.00013099999341648072,9.7999996796716e-05,0.00011800000356743112,4178,0.0,0.0
2023-12-15 00:00:00+00:00,0.00011800000356743112,0.00012799999967683107,9.699999645818025e-05,0.00010699999984353781,3351,0.0,0.0
2023-12-16 00:00:00+00:00,0.00010699999984353781,0.00014000000373926014,0.00010599999950500205,0.00011600000289035961,6058,0.0,0.0
2023-12-17 00:00:00+00:00,0.00011600000289035961,0.0002010000025620684,0.00011000000085914508,0.00013800000306218863,219759,0.0,0.0
2023-12-18 00:00:00+00:00,0.00013800000306218863,0.00018400000408291817,0.00013600000238511711,0.00017899999511428177,128514,0.0,0.0
2023-12-19 00:00:00+00:00,0.00017899999511428177,0.00018099999579135329,0.00015500000154133886,0.000155999994603917,27832,0.0,0.0
2023-12-20 00:00:00+00:00,0.000155999994603917,0.00016799999866634607,0.00013800000306218863,0.00016799999866634607,148393,0.0,0.0
2023-12-21 00:00:00+00:00,0.00016799999866634607,0.00022899999748915434,0.00015999999595806003,0.0002209999947808683,530675,0.0,0.0
2023-12-22 00:00:00+00:00,0.0002209999947808683,0.0003169999981764704,0.00022000000171829015,0.0002770000137388706,929128,0.0,0.0
2023-12-23 00:00:00+00:00,0.0002770000137388706,0.0005879999953322113,0.0002730000123847276,0.0005189999938011169,1320152,0.0,0.0
2023-12-24 00:00:00+00:00,0.0005189999938011169,0.0005799999926239252,0.0003549999964889139,0.0003549999964889139,911375,0.0,0.0
2023-12-25 00:00:00+00:00,0.00034699999378062785,0.0004579999949783087,0.0002699999895412475,0.00040499999886378646,949615,0.0,0.0
2023-12-26 00:00:00+00:00,0.00040600000647827983,0.0006569999968633056,0.0003859999997075647,0.0005859999801032245,903763,0.0,0.0
