TIMESTAMP,OBT35422_OPEN_PRICE_USD,OBT35422_HIGH_PRICE_USD,OBT35422_LOW_PRICE_USD,OBT35422_CLOSE_PRICE_USD,OBT35422_VOLUME_USD,OBT35422_DIVIDENDS_USD,OBT35422_STOCK_SPLITS_USD
2025-03-12 00:00:00+00:00,0.01891000010073185,0.019488999620079994,0.01755099929869175,0.019367000088095665,43730500,0.0,0.0
2025-03-13 00:00:00+00:00,0.019367000088095665,0.01973400078713894,0.01756500080227852,0.018120000138878822,72780374,0.0,0.0
2025-03-14 00:00:00+00:00,0.018120000138878822,0.03263099864125252,0.018056999891996384,0.024981999769806862,96062812,0.0,0.0
2025-03-15 00:00:00+00:00,0.024981999769806862,0.025937000289559364,0.023083999752998352,0.023083999752998352,60339608,0.0,0.0
2025-03-16 00:00:00+00:00,0.023083999752998352,0.023243999108672142,0.01964700035750866,0.019650999456644058,58967601,0.0,0.0
2025-03-17 00:00:00+00:00,0.019650999456644058,0.02135300077497959,0.01960800029337406,0.020299000665545464,30790277,0.0,0.0
2025-03-18 00:00:00+00:00,0.020299000665545464,0.020920999348163605,0.018598999828100204,0.018862999975681305,31660567,0.0,0.0
2025-03-19 00:00:00+00:00,0.018862999975681305,0.020323999226093292,0.018595999106764793,0.01917099952697754,36756377,0.0,0.0
2025-03-20 00:00:00+00:00,0.01917099952697754,0.020080000162124634,0.018512999638915062,0.018717000260949135,34537314,0.0,0.0
2025-03-21 00:00:00+00:00,0.018717000260949135,0.019106000661849976,0.01790199987590313,0.018132999539375305,23766701,0.0,0.0
2025-03-22 00:00:00+00:00,0.018132999539375305,0.018554000183939934,0.016781000420451164,0.016788000240921974,15255868,0.0,0.0
2025-03-23 00:00:00+00:00,0.016781000420451164,0.018028000369668007,0.01665000058710575,0.016838999465107918,49415823,0.0,0.0
2025-03-24 00:00:00+00:00,0.01684200018644333,0.019207999110221863,0.01675499975681305,0.017044000327587128,23341316,0.0,0.0
