TIMESTAMP,RSNOOFI32870_OPEN_PRICE_USD,RSNOOFI32870_HIGH_PRICE_USD,RSNOOFI32870_LOW_PRICE_USD,RSNOOFI32870_CLOSE_PRICE_USD,RSNOOFI32870_VOLUME_USD,RSNOOFI32870_DIVIDENDS_USD,RSNOOFI32870_STOCK_SPLITS_USD
2024-08-28 00:00:00+00:00,0.012426000088453293,0.016022000461816788,0.010545000433921814,0.01424499973654747,7300691,0.0,0.0
2024-08-29 00:00:00+00:00,0.014294000342488289,0.017537999898195267,0.012745000422000885,0.015805000439286232,4779796,0.0,0.0
2024-08-30 00:00:00+00:00,0.01573299989104271,0.016871999949216843,0.010889999568462372,0.013798000290989876,4407451,0.0,0.0
2024-08-31 00:00:00+00:00,0.01384199969470501,0.015579000115394592,0.011366000398993492,0.015224999748170376,2859186,0.0,0.0
2024-09-01 00:00:00+00:00,0.015224999748170376,0.015258999541401863,0.01172299962490797,0.012037999927997589,2926973,0.0,0.0
2024-09-02 00:00:00+00:00,0.01208100002259016,0.015660999342799187,0.011068000458180904,0.013945999555289745,3364010,0.0,0.0
2024-09-03 00:00:00+00:00,0.013887000270187855,0.019221000373363495,0.013511000201106071,0.015850000083446503,4655082,0.0,0.0
2024-09-04 00:00:00+00:00,0.015845999121665955,0.01805100031197071,0.014437999576330185,0.01733200065791607,2512429,0.0,0.0
2024-09-05 00:00:00+00:00,0.01733200065791607,0.01796099916100502,0.012829000130295753,0.013931999914348125,2808550,0.0,0.0
2024-09-06 00:00:00+00:00,0.013930000364780426,0.014698999933898449,0.010209999978542328,0.012179999612271786,3666225,0.0,0.0
2024-09-07 00:00:00+00:00,0.012179999612271786,0.013949000276625156,0.010966000147163868,0.012872000224888325,2023344,0.0,0.0
2024-09-08 00:00:00+00:00,0.012822000309824944,0.015556000173091888,0.012822000309824944,0.014739999547600746,2010611,0.0,0.0
2024-09-09 00:00:00+00:00,0.014736000448465347,0.015445999801158905,0.012985000386834145,0.013353999704122543,1880719,0.0,0.0
2024-09-10 00:00:00+00:00,0.013376000337302685,0.014178000390529633,0.010847999714314938,0.011288000270724297,2326104,0.0,0.0
2024-09-11 00:00:00+00:00,0.011272000148892403,0.011392000131309032,0.00800700020045042,0.009391999803483486,3659900,0.0,0.0
2024-09-12 00:00:00+00:00,0.009344000369310379,0.009832000359892845,0.00788000039756298,0.009166999720036983,2432555,0.0,0.0
2024-09-13 00:00:00+00:00,0.009166999720036983,0.009700999595224857,0.007845000363886356,0.009235999546945095,1799450,0.0,0.0
2024-09-14 00:00:00+00:00,0.00925000011920929,0.009379000402987003,0.00801900029182434,0.008077000267803669,1283741,0.0,0.0
2024-09-15 00:00:00+00:00,0.008077000267803669,0.008418000303208828,0.006273000035434961,0.006353999953716993,2106532,0.0,0.0
2024-09-16 00:00:00+00:00,0.006353999953716993,0.00846800021827221,0.0059009999968111515,0.008058999665081501,1974908,0.0,0.0
2024-09-17 00:00:00+00:00,0.008065000176429749,0.009890000335872173,0.00711899995803833,0.009224999696016312,1829345,0.0,0.0
2024-09-18 00:00:00+00:00,0.009228999726474285,0.0092550003901124,0.0073460000567138195,0.008580000139772892,2072566,0.0,0.0
