TIMESTAMP,MOLI_OPEN_PRICE_USD,MOLI_HIGH_PRICE_USD,MOLI_LOW_PRICE_USD,MOLI_CLOSE_PRICE_USD,MOLI_VOLUME_USD,MOLI_DIVIDENDS_USD,MOLI_STOCK_SPLITS_USD
2024-07-11 00:00:00+00:00,0.2008579969406128,0.2385299950838089,0.2008579969406128,0.2172500044107437,228737,0.0,0.0
2024-07-12 00:00:00+00:00,0.2172500044107437,0.21780599653720856,0.2036059945821762,0.20859600603580475,87138,0.0,0.0
2024-07-13 00:00:00+00:00,0.20859600603580475,0.2148679941892624,0.18070900440216064,0.18076899647712708,104381,0.0,0.0
2024-07-14 00:00:00+00:00,0.18076899647712708,0.1807750016450882,0.15089300274848938,0.15682199597358704,148063,0.0,0.0
2024-07-15 00:00:00+00:00,0.15682199597358704,0.1925940066576004,0.15556700527668,0.18669599294662476,119625,0.0,0.0
2024-07-16 00:00:00+00:00,0.18669599294662476,0.18732500076293945,0.1722079962491989,0.17840400338172913,66884,0.0,0.0
2024-07-17 00:00:00+00:00,0.17840400338172913,0.19583000242710114,0.17840400338172913,0.18242600560188293,65509,0.0,0.0
2024-07-18 00:00:00+00:00,0.18242600560188293,0.1857050061225891,0.1666789948940277,0.16977199912071228,38987,0.0,0.0
2024-07-19 00:00:00+00:00,0.16977199912071228,0.16977199912071228,0.16050300002098083,0.16861799359321594,48780,0.0,0.0
2024-07-20 00:00:00+00:00,0.16861799359321594,0.1715410053730011,0.16566400229930878,0.17152300477027893,18932,0.0,0.0
2024-07-21 00:00:00+00:00,0.17152300477027893,0.1825840026140213,0.17152300477027893,0.17899200320243835,38919,0.0,0.0
2024-07-22 00:00:00+00:00,0.1784520000219345,0.17879800498485565,0.16313700377941132,0.1644899994134903,31136,0.0,0.0
2024-07-23 00:00:00+00:00,0.1644899994134903,0.21623599529266357,0.14933699369430542,0.2042350023984909,149213,0.0,0.0
2024-07-24 00:00:00+00:00,0.20422199368476868,0.221343994140625,0.1970120072364807,0.221343994140625,76120,0.0,0.0
2024-07-25 00:00:00+00:00,0.221343994140625,0.22175799310207367,0.19840900599956512,0.20123900473117828,44000,0.0,0.0
2024-07-26 00:00:00+00:00,0.20123900473117828,0.20847100019454956,0.20123900473117828,0.2077070027589798,26531,0.0,0.0
2024-07-27 00:00:00+00:00,0.2077070027589798,0.2077070027589798,0.19568400084972382,0.19818399846553802,34976,0.0,0.0
2024-07-28 00:00:00+00:00,0.19818399846553802,0.1990939974784851,0.19092799723148346,0.19230499863624573,14962,0.0,0.0
2024-07-29 00:00:00+00:00,0.19230499863624573,0.22234399616718292,0.1766580045223236,0.17885200679302216,159377,0.0,0.0
2024-07-30 00:00:00+00:00,0.17885200679302216,0.17885200679302216,0.1697620004415512,0.17485299706459045,23130,0.0,0.0
2024-07-31 00:00:00+00:00,0.17485299706459045,0.17823900282382965,0.16487400233745575,0.16488100588321686,35153,0.0,0.0
2024-08-01 00:00:00+00:00,0.16488100588321686,0.16488899290561676,0.15022699534893036,0.1516139954328537,24979,0.0,0.0
2024-08-02 00:00:00+00:00,0.15164700150489807,0.16065800189971924,0.14464500546455383,0.145005002617836,28547,0.0,0.0
2024-08-03 00:00:00+00:00,0.145005002617836,0.1541450023651123,0.14138999581336975,0.15222199261188507,25677,0.0,0.0
2024-08-04 00:00:00+00:00,0.15222199261188507,0.15819600224494934,0.14469900727272034,0.14565500617027283,39366,0.0,0.0
2024-08-05 00:00:00+00:00,0.14565500617027283,0.14565500617027283,0.11741399765014648,0.13787999749183655,38488,0.0,0.0
2024-08-06 00:00:00+00:00,0.13787999749183655,0.15514899790287018,0.13787999749183655,0.15288899838924408,27512,0.0,0.0
2024-08-07 00:00:00+00:00,0.15326400101184845,0.16609600186347961,0.1306689977645874,0.13081300258636475,66133,0.0,0.0
2024-08-08 00:00:00+00:00,0.13081300258636475,0.13881200551986694,0.11019399762153625,0.1306540071964264,159016,0.0,0.0
2024-08-09 00:00:00+00:00,0.13036300241947174,0.15560899674892426,0.1289920061826706,0.13288399577140808,141052,0.0,0.0
2024-08-10 00:00:00+00:00,0.13288399577140808,0.13288399577140808,0.10010500252246857,0.11309199780225754,125552,0.0,0.0
2024-08-11 00:00:00+00:00,0.11309199780225754,0.11603599786758423,0.10241600126028061,0.10241600126028061,36416,0.0,0.0
2024-08-12 00:00:00+00:00,0.10241600126028061,0.11364900320768356,0.09828600287437439,0.11077100038528442,62718,0.0,0.0
2024-08-13 00:00:00+00:00,0.11077100038528442,0.110896997153759,0.09987799823284149,0.10354799777269363,59824,0.0,0.0
2024-08-14 00:00:00+00:00,0.10354799777269363,0.11077500134706497,0.09599000215530396,0.09747400134801865,120472,0.0,0.0
