TIMESTAMP,ZZC_OPEN_PRICE_USD,ZZC_HIGH_PRICE_USD,ZZC_LOW_PRICE_USD,ZZC_CLOSE_PRICE_USD,ZZC_VOLUME_USD,ZZC_DIVIDENDS_USD,ZZC_STOCK_SPLITS_USD
2022-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,75877,0.0,0.0
2022-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53680,0.0,0.0
2022-12-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,96069,0.0,0.0
2022-12-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,56395,0.0,0.0
2022-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,71351,0.0,0.0
2022-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53499,0.0,0.0
2022-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,63976,0.0,0.0
2022-12-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,63201,0.0,0.0
2022-12-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,63967,0.0,0.0
2022-12-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,74852,0.0,0.0
2022-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22864,0.0,0.0
2022-12-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,36193,0.0,0.0
2022-12-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,41495,0.0,0.0
2022-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,59630,0.0,0.0
2022-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42802,0.0,0.0
2022-12-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,16127,0.0,0.0
2022-12-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,98987,0.0,0.0
2022-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,71184,0.0,0.0
2022-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,75676,0.0,0.0
2022-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22690,0.0,0.0
2022-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28013,0.0,0.0
2022-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32569,0.0,0.0
2022-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6178,0.0,0.0
2022-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18267,0.0,0.0
2022-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17841,0.0,0.0
2022-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32788,0.0,0.0
2022-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25329,0.0,0.0
2022-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,55952,0.0,0.0
2022-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25337,0.0,0.0
2022-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,67211,0.0,0.0
2022-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,79753,0.0,0.0
2022-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,90072,0.0,0.0
2023-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64097,0.0,0.0
2023-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49665,0.0,0.0
2023-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24540,0.0,0.0
2023-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48405,0.0,0.0
2023-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25182,0.0,0.0
2023-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13712,0.0,0.0
2023-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,39950,0.0,0.0
2023-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33751,0.0,0.0
2023-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21034,0.0,0.0
2023-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26338,0.0,0.0
2023-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,17905,0.0,0.0
2023-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,58902,0.0,0.0
2023-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28898,0.0,0.0
2023-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26595,0.0,0.0
2023-01-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,154294,0.0,0.0
2023-01-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,111478,0.0,0.0
2023-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,99728,0.0,0.0
2023-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6557,0.0,0.0
2023-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82296,0.0,0.0
2023-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47771,0.0,0.0
2023-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,77909,0.0,0.0
2023-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,84998,0.0,0.0
2023-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58880,0.0,0.0
2023-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,67136,0.0,0.0
2023-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,56583,0.0,0.0
2023-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,36715,0.0,0.0
2023-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37872,0.0,0.0
2023-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37681,0.0,0.0
2023-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42823,0.0,0.0
2023-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42393,0.0,0.0
2023-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49806,0.0,0.0
2023-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23967,0.0,0.0
2023-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47362,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,28370,0.0,0.0
2023-02-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,44981,0.0,0.0
2023-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28884,0.0,0.0
2023-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,48902,0.0,0.0
2023-02-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43258,0.0,0.0
2023-02-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,67858,0.0,0.0
2023-02-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61995,0.0,0.0
2023-02-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,81706,0.0,0.0
2023-02-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,67230,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,62017,0.0,0.0
2023-02-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,88188,0.0,0.0
2023-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,53851,0.0,0.0
2023-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29832,0.0,0.0
2023-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33185,0.0,0.0
2023-02-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20982,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,74276,0.0,0.0
2023-02-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,86087,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,31083,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,34018,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,24670,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,33394,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,47414,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,58780,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,56941,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,49886,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,22718,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,52502,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,46946,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,30235,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,33372,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,24308,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,39815,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,45233,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,27780,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,23707,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,30917,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,28673,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,45286,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,44271,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,33376,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,52209,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,53746,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,45786,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,47718,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,61754,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,43721,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,56718,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,61596,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,29494,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,12669,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,12006,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,11505,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,10583,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,10650,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,5238,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,23625,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,29913,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,28097,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,26398,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,27323,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,27001,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,27010,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,25621,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,24526,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,23931,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,24550,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,24578,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,25060,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,23691,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,22802,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,18625,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,19653,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,18678,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,20243,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,19726,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,17910,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,17196,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,19096,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,19734,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,19493,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,18367,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,18163,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,17756,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,17740,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,18662,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,17498,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,18466,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,18263,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,18510,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,16743,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,16702,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,20539,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,16854,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,17614,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,17124,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,20508,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,18412,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,18009,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,17484,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,19631,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,2639,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,958,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-27 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,2596,0.0,0.0
2025-01-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-01-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-01-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-01-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
