TIMESTAMP,NORDO_OPEN_PRICE_USD,NORDO_HIGH_PRICE_USD,NORDO_LOW_PRICE_USD,NORDO_CLOSE_PRICE_USD,NORDO_VOLUME_USD,NORDO_DIVIDENDS_USD,NORDO_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.00060299999313429,0.0006719999946653843,0.0005949999904260039,0.0006290000164881349,32481,0.0,0.0
2025-04-02 00:00:00+00:00,0.0006290000164881349,0.0009800000116229057,0.0005150000215508044,0.0007820000173524022,91748,0.0,0.0
2025-04-03 00:00:00+00:00,0.0007820000173524022,0.000838999985717237,0.0007559999939985573,0.0008069999748840928,23750,0.0,0.0
2025-04-04 00:00:00+00:00,0.0008069999748840928,0.0009340000106021762,0.0007980000227689743,0.0008759999764151871,46548,0.0,0.0
2025-04-05 00:00:00+00:00,0.0008759999764151871,0.0012969999806955457,0.0008549999911338091,0.001259000040590763,55147,0.0,0.0
2025-04-06 00:00:00+00:00,0.001259000040590763,0.0012610000558197498,0.0008709999965503812,0.0008880000095814466,48813,0.0,0.0
2025-04-07 00:00:00+00:00,0.0008880000095814466,0.0010870000114664435,0.0008399999933317304,0.0010420000180602074,35684,0.0,0.0
2025-04-08 00:00:00+00:00,0.0010420000180602074,0.001120000029914081,0.000957000011112541,0.0009689999860711396,31754,0.0,0.0
2025-04-09 00:00:00+00:00,0.0009689999860711396,0.0013180000241845846,0.000944000028539449,0.001196000026538968,27774,0.0,0.0
2025-04-10 00:00:00+00:00,0.001196000026538968,0.0019409999949857593,0.001158999977633357,0.0019320000428706408,64065,0.0,0.0
2025-04-11 00:00:00+00:00,0.0019290000200271606,0.0021210000850260258,0.0016929999692365527,0.0017180000431835651,84279,0.0,0.0
2025-04-12 00:00:00+00:00,0.0017180000431835651,0.001981999957934022,0.0014819999923929572,0.0017269999952986836,72838,0.0,0.0
2025-04-13 00:00:00+00:00,0.001728000002913177,0.0018970000091940165,0.0017160000279545784,0.0017819999484345317,37522,0.0,0.0
2025-04-14 00:00:00+00:00,0.0017819999484345317,0.0018939999863505363,0.0017590000061318278,0.001769999973475933,34248,0.0,0.0
2025-04-15 00:00:00+00:00,0.001769999973475933,0.0019280000124126673,0.0017450000159442425,0.0018260000506415963,21891,0.0,0.0
2025-04-16 00:00:00+00:00,0.0018240000354126096,0.0018609999679028988,0.0017350000562146306,0.001832999987527728,37253,0.0,0.0
2025-04-17 00:00:00+00:00,0.0018309999722987413,0.00184599997010082,0.0017920000245794654,0.0017940000398084521,38221,0.0,0.0
2025-04-18 00:00:00+00:00,0.0017979999538511038,0.001803999999538064,0.0017729999963194132,0.0017859999788925052,32949,0.0,0.0
2025-04-19 00:00:00+00:00,0.0017859999788925052,0.001838000025600195,0.0017729999963194132,0.0018050000071525574,42489,0.0,0.0
2025-04-20 00:00:00+00:00,0.0018050000071525574,0.0018159999744966626,0.0017800000496208668,0.0017999999690800905,24126,0.0,0.0
2025-04-21 00:00:00+00:00,0.0017999999690800905,0.0018159999744966626,0.0017709999810904264,0.001791000016964972,41093,0.0,0.0
2025-04-22 00:00:00+00:00,0.001791000016964972,0.0018599999602884054,0.00177800003439188,0.0018489999929443002,36959,0.0,0.0
2025-04-23 00:00:00+00:00,0.0018489999929443002,0.0018860000418499112,0.0018319999799132347,0.0018769999733194709,33258,0.0,0.0
2025-04-24 00:00:00+00:00,0.0018769999733194709,0.0019290000200271606,0.0018439999548718333,0.0019280000124126673,39980,0.0,0.0
2025-04-25 00:00:00+00:00,0.0019280000124126673,0.001955999992787838,0.0019120000069960952,0.0019209999591112137,24063,0.0,0.0
2025-04-26 00:00:00+00:00,0.0019209999591112137,0.001934999949298799,0.001892999978736043,0.001918999943882227,20500,0.0,0.0
2025-04-27 00:00:00+00:00,0.0019099999917671084,0.0019440000178292394,0.0018870000494644046,0.001918999943882227,21121,0.0,0.0
2025-04-28 00:00:00+00:00,0.001918999943882227,0.002090000081807375,0.0019030000548809767,0.0020020001102238894,31467,0.0,0.0
2025-04-29 00:00:00+00:00,0.0020020001102238894,0.0021150000393390656,0.0019710001070052385,0.001984999980777502,19503,0.0,0.0
2025-04-30 00:00:00+00:00,0.001984999980777502,0.002059000078588724,0.0019519999623298645,0.0020520000252872705,26684,0.0,0.0
2025-05-01 00:00:00+00:00,0.0020520000252872705,0.0021989999804645777,0.0020349998958408833,0.002167999977245927,23475,0.0,0.0
2025-05-02 00:00:00+00:00,0.002167999977245927,0.0022239999379962683,0.002116000046953559,0.002133999951183796,12481,0.0,0.0
2025-05-03 00:00:00+00:00,0.002133999951183796,0.0021830000914633274,0.002044999971985817,0.002053000032901764,14188,0.0,0.0
2025-05-04 00:00:00+00:00,0.002053000032901764,0.0020630001090466976,0.0020000000949949026,0.0020129999611526728,12709,0.0,0.0
