TIMESTAMP,SHARE31462_OPEN_PRICE_USD,SHARE31462_HIGH_PRICE_USD,SHARE31462_LOW_PRICE_USD,SHARE31462_CLOSE_PRICE_USD,SHARE31462_VOLUME_USD,SHARE31462_DIVIDENDS_USD,SHARE31462_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,0.00023999999393709004,0.0003380000125616789,0.00021899999410379678,0.00023200000578071922,210329,0.0,0.0
2024-05-28 00:00:00+00:00,0.00023099999816622585,0.00023200000578071922,0.00016399999731220305,0.00020399999630171806,38293,0.0,0.0
2024-05-29 00:00:00+00:00,0.00020300000323913991,0.00022600000374950469,0.0001990000018849969,0.00022400000307243317,12671,0.0,0.0
2024-05-30 00:00:00+00:00,0.0002209999947808683,0.00023799999326001853,0.000195999993593432,0.00020500000391621143,48582,0.0,0.0
2024-05-31 00:00:00+00:00,0.0002010000025620684,0.00020799999765586108,0.00016999999934341758,0.00019500000053085387,31153,0.0,0.0
2024-06-01 00:00:00+00:00,0.00019500000053085387,0.00019999999494757503,0.0001880000054370612,0.00019099999917671084,9157,0.0,0.0
2024-06-02 00:00:00+00:00,0.0001900000061141327,0.00019099999917671084,0.00017600000137463212,0.00017800000205170363,6158,0.0,0.0
2024-06-03 00:00:00+00:00,0.00017800000205170363,0.00018200000340584666,0.00016399999731220305,0.00017499999376013875,13291,0.0,0.0
2024-06-04 00:00:00+00:00,0.00016999999934341758,0.00018699999782256782,0.00016799999866634607,0.00018099999579135329,10420,0.0,0.0
2024-06-05 00:00:00+00:00,0.0001829999964684248,0.0002119999990100041,0.00017699999443721026,0.0002099999983329326,17593,0.0,0.0
2024-06-06 00:00:00+00:00,0.0002099999983329326,0.00021699999342672527,0.00020799999765586108,0.0002119999990100041,7119,0.0,0.0
2024-06-07 00:00:00+00:00,0.0002099999983329326,0.00021499999274965376,0.000195999993593432,0.00020199999562464654,9751,0.0,0.0
2024-06-08 00:00:00+00:00,0.00020199999562464654,0.00020199999562464654,0.00018400000408291817,0.00018400000408291817,5584,0.0,0.0
2024-06-09 00:00:00+00:00,0.00018400000408291817,0.0001900000061141327,0.00018099999579135329,0.00018099999579135329,4311,0.0,0.0
2024-06-10 00:00:00+00:00,0.00018099999579135329,0.00018099999579135329,0.00016399999731220305,0.00017499999376013875,13417,0.0,0.0
2024-06-11 00:00:00+00:00,0.00017499999376013875,0.00017499999376013875,0.0001610000035725534,0.00017299999308306724,4236,0.0,0.0
2024-06-12 00:00:00+00:00,0.00017299999308306724,0.00017600000137463212,0.00016199999663513154,0.00016799999866634607,8498,0.0,0.0
2024-06-13 00:00:00+00:00,0.00016799999866634607,0.0001900000061141327,0.00015799999528098851,0.0001849999971454963,14173,0.0,0.0
2024-06-14 00:00:00+00:00,0.0001849999971454963,0.00018699999782256782,0.00017699999443721026,0.00018000000272877514,11023,0.0,0.0
2024-06-15 00:00:00+00:00,0.00018000000272877514,0.00018099999579135329,0.00017800000205170363,0.00018000000272877514,9321,0.0,0.0
2024-06-16 00:00:00+00:00,0.00018000000272877514,0.00018200000340584666,0.00015999999595806003,0.00016399999731220305,14165,0.0,0.0
2024-06-17 00:00:00+00:00,0.00016399999731220305,0.00017600000137463212,0.000155999994603917,0.0001610000035725534,11053,0.0,0.0
2024-06-18 00:00:00+00:00,0.0001610000035725534,0.00017699999443721026,0.00015500000154133886,0.00017600000137463212,6955,0.0,0.0
2024-06-19 00:00:00+00:00,0.00017600000137463212,0.00018000000272877514,0.00012099999730708078,0.00012099999730708078,3510,0.0,0.0
2024-06-20 00:00:00+00:00,0.00012099999730708078,0.00012399999832268804,0.00010900000052060932,0.00010900000052060932,3755,0.0,0.0
2024-06-21 00:00:00+00:00,0.00010900000052060932,0.00011100000119768083,0.00010599999950500205,0.00011100000119768083,1729,0.0,0.0
2024-06-22 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00010800000018207356,0.00011000000085914508,1505,0.0,0.0
2024-06-23 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010099999781232327,0.00010099999781232327,2302,0.0,0.0
2024-06-24 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,8.70000003487803e-05,9.200000204145908e-05,5198,0.0,0.0
2024-06-25 00:00:00+00:00,9.200000204145908e-05,0.00010599999950500205,9.200000204145908e-05,0.00010399999882793054,5315,0.0,0.0
2024-06-26 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,0.00010299999848939478,0.00010900000052060932,1303,0.0,0.0
2024-06-27 00:00:00+00:00,0.00010900000052060932,0.00012199999764561653,0.00010800000018207356,0.00012099999730708078,2767,0.0,0.0
2024-06-28 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,0.0001140000022132881,0.0001140000022132881,487,0.0,0.0
2024-06-29 00:00:00+00:00,0.0001140000022132881,0.00012099999730708078,0.00011300000187475234,0.00012099999730708078,1265,0.0,0.0
2024-06-30 00:00:00+00:00,0.00012099999730708078,0.00013099999341648072,0.00011899999663000926,0.00013099999341648072,1523,0.0,0.0
2024-07-01 00:00:00+00:00,0.00013099999341648072,0.00015199999324977398,0.00013000000035390258,0.0001449999981559813,7477,0.0,0.0
2024-07-02 00:00:00+00:00,0.0001449999981559813,0.00014899999951012433,0.00013699999544769526,0.00014000000373926014,4118,0.0,0.0
2024-07-03 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,0.00012199999764561653,0.0001230000052601099,2614,0.0,0.0
2024-07-04 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.00010800000018207356,0.00010800000018207356,3438,0.0,0.0
2024-07-05 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,9.999999747378752e-05,0.00010599999950500205,1191,0.0,0.0
2024-07-06 00:00:00+00:00,0.00010599999950500205,0.00011600000289035961,0.00010599999950500205,0.00011600000289035961,1267,0.0,0.0
2024-07-07 00:00:00+00:00,0.00011600000289035961,0.00011600000289035961,0.00010900000052060932,0.00010900000052060932,452,0.0,0.0
2024-07-08 00:00:00+00:00,0.00010900000052060932,0.00011500000255182385,0.00010800000018207356,0.00011200000153621659,336,0.0,0.0
2024-07-09 00:00:00+00:00,0.00011200000153621659,0.00011600000289035961,0.00011200000153621659,0.00011300000187475234,321,0.0,0.0
2024-07-10 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,0.00011200000153621659,0.00011800000356743112,1069,0.0,0.0
2024-07-11 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,0.00011300000187475234,0.00011300000187475234,657,0.0,0.0
