TIMESTAMP,CNC18627_OPEN_PRICE_USD,CNC18627_HIGH_PRICE_USD,CNC18627_LOW_PRICE_USD,CNC18627_CLOSE_PRICE_USD,CNC18627_VOLUME_USD,CNC18627_DIVIDENDS_USD,CNC18627_STOCK_SPLITS_USD
2022-03-09 00:00:00+00:00,0.02430099993944168,0.025947999209165573,0.019905999302864075,0.024444999173283577,0,0.0,0.0
2022-03-10 00:00:00+00:00,0.024444999173283577,0.02498999983072281,0.014410999603569508,0.020820999518036842,0,0.0,0.0
2022-03-11 00:00:00+00:00,0.020820999518036842,0.024893000721931458,0.01739099994301796,0.02192699909210205,0,0.0,0.0
2022-03-12 00:00:00+00:00,0.02192699909210205,0.023439999669790268,0.017000999301671982,0.020526999607682228,0,0.0,0.0
2022-03-13 00:00:00+00:00,0.020526999607682228,0.021720999851822853,0.019541999325156212,0.02004699967801571,0,0.0,0.0
2022-03-14 00:00:00+00:00,0.02004699967801571,0.020880000665783882,0.017545999959111214,0.0194690003991127,0,0.0,0.0
2022-03-15 00:00:00+00:00,0.0194690003991127,0.020812999457120895,0.017309999093413353,0.019222000613808632,0,0.0,0.0
2022-03-16 00:00:00+00:00,0.019222000613808632,0.02010600082576275,0.01720600016415119,0.019725000485777855,0,0.0,0.0
2022-03-17 00:00:00+00:00,0.019725000485777855,0.02014799974858761,0.014077000319957733,0.0188400000333786,0,0.0,0.0
2022-03-18 00:00:00+00:00,0.0188400000333786,0.019802000373601913,0.013526000082492828,0.018758000805974007,0,0.0,0.0
2022-03-19 00:00:00+00:00,0.018758000805974007,0.019773999229073524,0.015329999849200249,0.01886500045657158,0,0.0,0.0
2022-03-20 00:00:00+00:00,0.01886500045657158,0.020740000531077385,0.01619799993932247,0.019443999975919724,0,0.0,0.0
2022-03-21 00:00:00+00:00,0.019443999975919724,0.019737999886274338,0.01587899960577488,0.019254999235272408,0,0.0,0.0
2022-03-22 00:00:00+00:00,0.019254999235272408,0.019525999203324318,0.016248000785708427,0.01626400090754032,0,0.0,0.0
2022-03-23 00:00:00+00:00,0.01626400090754032,0.019652999937534332,0.01626400090754032,0.018939999863505363,0,0.0,0.0
2022-03-24 00:00:00+00:00,0.018939999863505363,0.019155999645590782,0.017110999673604965,0.019128000363707542,0,0.0,0.0
2022-03-25 00:00:00+00:00,0.019128000363707542,0.019171999767422676,0.017054999247193336,0.019008999690413475,0,0.0,0.0
2022-03-26 00:00:00+00:00,0.019008999690413475,0.019008999690413475,0.015731999650597572,0.018616000190377235,0,0.0,0.0
2022-03-27 00:00:00+00:00,0.018616000190377235,0.018616000190377235,0.016519000753760338,0.018549000844359398,0,0.0,0.0
2022-03-28 00:00:00+00:00,0.018549000844359398,0.018549000844359398,0.016649000346660614,0.0184129998087883,0,0.0,0.0
2022-03-29 00:00:00+00:00,0.0184129998087883,0.01851700060069561,0.016966000199317932,0.018238000571727753,0,0.0,0.0
2022-03-30 00:00:00+00:00,0.018238000571727753,0.018254000693559647,0.01690700091421604,0.01690700091421604,0,0.0,0.0
2022-03-31 00:00:00+00:00,0.01690700091421604,0.023646000772714615,0.015807999297976494,0.015807999297976494,0,0.0,0.0
2022-04-01 00:00:00+00:00,0.015807999297976494,0.0233169998973608,0.015807999297976494,0.02027600072324276,0,0.0,0.0
2022-04-02 00:00:00+00:00,0.02027600072324276,0.02027600072324276,0.019617000594735146,0.019749000668525696,0,0.0,0.0
2022-04-03 00:00:00+00:00,0.019749000668525696,0.02001200057566166,0.016589000821113586,0.02000500075519085,0,0.0,0.0
2022-04-04 00:00:00+00:00,0.02000500075519085,0.02000500075519085,0.0166190005838871,0.019883999601006508,0,0.0,0.0
2022-04-05 00:00:00+00:00,0.019883999601006508,0.019883999601006508,0.017232999205589294,0.01948300004005432,0,0.0,0.0
2022-04-06 00:00:00+00:00,0.019481999799609184,0.01948300004005432,0.017548000440001488,0.019223999232053757,0,0.0,0.0
2022-04-07 00:00:00+00:00,0.019223999232053757,0.019365999847650528,0.01579900085926056,0.01923299953341484,0,0.0,0.0
