TIMESTAMP,COTI_OPEN_PRICE_USD,COTI_HIGH_PRICE_USD,COTI_LOW_PRICE_USD,COTI_CLOSE_PRICE_USD,COTI_VOLUME_USD,COTI_DIVIDENDS_USD,COTI_STOCK_SPLITS_USD
2019-06-04 00:00:00+00:00,0.09063900262117386,0.09713099896907806,0.08836299926042557,0.09559900313615799,1819246,0.0,0.0
2019-06-05 00:00:00+00:00,0.0960559993982315,0.10345400124788284,0.08137299865484238,0.088189996778965,1602509,0.0,0.0
2019-06-06 00:00:00+00:00,0.087398000061512,0.0946199968457222,0.08212699741125107,0.0946040004491806,1910572,0.0,0.0
2019-06-07 00:00:00+00:00,0.0943790003657341,0.09610100090503693,0.08739399909973145,0.09458199888467789,1409386,0.0,0.0
2019-06-08 00:00:00+00:00,0.09457500278949738,0.09864799678325653,0.09273699671030045,0.09370599687099457,3251798,0.0,0.0
2019-06-09 00:00:00+00:00,0.09344200044870377,0.09597200155258179,0.0880659967660904,0.0905349999666214,3613402,0.0,0.0
2019-06-10 00:00:00+00:00,0.0902940034866333,0.09263599663972855,0.08158800005912781,0.0848810002207756,4382538,0.0,0.0
2019-06-11 00:00:00+00:00,0.08473999798297882,0.0853630006313324,0.07436499744653702,0.08282499760389328,3119762,0.0,0.0
2019-06-12 00:00:00+00:00,0.08288200199604034,0.0929969996213913,0.08007100224494934,0.09117600321769714,2284900,0.0,0.0
2019-06-13 00:00:00+00:00,0.09108500182628632,0.0971359983086586,0.08544600009918213,0.08811900019645691,2368969,0.0,0.0
2019-06-14 00:00:00+00:00,0.08818300068378448,0.08829700201749802,0.07533600181341171,0.08288899809122086,2585087,0.0,0.0
2019-06-15 00:00:00+00:00,0.0828780010342598,0.08542100340127945,0.08006100356578827,0.08225700259208679,2944156,0.0,0.0
2019-06-16 00:00:00+00:00,0.08225700259208679,0.08280400186777115,0.07616700232028961,0.07919199764728546,3068727,0.0,0.0
2019-06-17 00:00:00+00:00,0.07943899929523468,0.08079499751329422,0.07470399886369705,0.07866200059652328,3882667,0.0,0.0
2019-06-18 00:00:00+00:00,0.07836300134658813,0.08562800288200378,0.07497800141572952,0.08208099752664566,3474108,0.0,0.0
2019-06-19 00:00:00+00:00,0.0820780023932457,0.08208300173282623,0.07278399914503098,0.07608000189065933,1235068,0.0,0.0
2019-06-20 00:00:00+00:00,0.07609599828720093,0.07762099802494049,0.06998699903488159,0.07077299803495407,76636,0.0,0.0
2019-06-21 00:00:00+00:00,0.07012700289487839,0.07578100264072418,0.06518500298261642,0.07492899894714355,1298497,0.0,0.0
2019-06-22 00:00:00+00:00,0.07484699785709381,0.07506799697875977,0.05400700122117996,0.07242900133132935,2159426,0.0,0.0
2019-06-23 00:00:00+00:00,0.0724330022931099,0.07800599932670593,0.07047999650239944,0.07186900079250336,2070090,0.0,0.0
2019-06-24 00:00:00+00:00,0.07186900079250336,0.073512002825737,0.06740699708461761,0.07031700015068054,1897066,0.0,0.0
2019-06-25 00:00:00+00:00,0.07032100111246109,0.07210899889469147,0.06609299778938293,0.0712829977273941,1822521,0.0,0.0
2019-06-26 00:00:00+00:00,0.0712829977273941,0.0723240002989769,0.06718400120735168,0.06932400166988373,451482,0.0,0.0
