TIMESTAMP,BLACKDRAGON_OPEN_PRICE_USD,BLACKDRAGON_HIGH_PRICE_USD,BLACKDRAGON_LOW_PRICE_USD,BLACKDRAGON_CLOSE_PRICE_USD,BLACKDRAGON_VOLUME_USD,BLACKDRAGON_DIVIDENDS_USD,BLACKDRAGON_STOCK_SPLITS_USD
2024-05-24 00:00:00+00:00,,,,0.0,21192,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,44373,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,29797,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,21373,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,15999,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,29062,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,19752,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,14730,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,18304,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,15236,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,109913,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,100004,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,38523,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,35596,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,28698,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,17717,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,13066,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,12371,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,17960,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,20516,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,13727,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,11799,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,10971,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,7693,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,19660,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,21799,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,13112,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,14446,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,11463,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,5658,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,5638,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,10848,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,11762,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,7189,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,7073,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,14542,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,4726,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,9734,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,9205,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,8094,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,14546,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,12309,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,11529,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,9504,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,7616,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,10330,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,4254,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,4906,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,8816,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,36777,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,6162,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,13108,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,11380,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,9640,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,12339,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,8977,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,16406,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,5956,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,8994,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,6095,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,7060,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,10345,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,19804,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,9987,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,5501,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,23055,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,5683,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,8745,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,15142,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,12054,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,11763,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,4812,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,6144,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,8969,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,12509,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,6012,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,9000,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,6434,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,9536,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,7791,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,10305,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,7290,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,4792,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,6185,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,4031,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,5541,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,9727,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,6402,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,7682,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,4951,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,4659,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,13413,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,10124,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,5389,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,9590,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,8326,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,8660,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,4365,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,2349,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,5368,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2978,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,3313,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,6259,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,7065,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,11487,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,5514,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,3541,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,4751,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,5169,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,5810,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,10007,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,5068,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,5499,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,4663,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,6218,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,6328,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,69196,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,12464,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,16103,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,13833,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,20349,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,7960,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,14971,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,39427,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,20716,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,12968,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,12469,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,19839,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,17060,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,7908,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,12035,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,6728,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,31078,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,16764,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,28162,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,8482,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,18379,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,9004,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,23033,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,12259,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,17218,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,23028,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,35285,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,35974,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,56060,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,48151,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,67081,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,100223,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,111470,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,127144,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,45095,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,95434,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,65621,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,61726,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,55844,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,32861,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,37460,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,34212,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,42841,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,35795,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,44453,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,29070,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,24656,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,29609,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,48394,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,52330,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,83312,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,33850,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,50161,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,46421,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,116877,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,85710,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,42115,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,56268,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,31913,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,25062,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,71205,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,49495,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,41004,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,45007,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,36433,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,32325,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,39975,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,34294,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,37178,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,43311,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,38624,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,49229,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,37936,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,37634,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,30315,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,26569,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,60495,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,37550,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,35683,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,30314,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,43568,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,38260,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,67432,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,40958,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,20545,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,31104,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,30833,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,14410,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,29496,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,29429,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,32750,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,11527,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,12884,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,43837,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,68387,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,20530,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,15568,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,37564,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,65213,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,21687,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,14442,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,16631,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,10106,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,11307,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,9902,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,11517,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,9281,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,15678,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,24342,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,6364,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,10463,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,9131,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,17084,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,19291,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,9318,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,14468,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,8603,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,20970,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,17685,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,16848,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,13280,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,9836,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,9771,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,12029,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,21829,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,9662,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,6792,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,7751,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,13121,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,7523,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,7610,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,6820,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,13856,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,24909,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,17006,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,18230,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,23363,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,15834,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,19471,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,14788,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,21927,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,88995,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,58531,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,301465,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,97921,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,70036,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,42763,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,73140,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,35172,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,37797,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,35897,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,34255,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,24171,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,26660,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,27767,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,17280,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,20753,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,26989,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,18429,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,17453,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,13122,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,19652,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,14261,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,11225,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,18449,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,14178,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,33062,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,23168,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,16545,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,14017,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,17305,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,11393,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,13404,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,9310,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,13530,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,13061,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,10107,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,9857,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,8876,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,10813,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,10665,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,12196,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,29268,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,40848,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,7983,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,6468,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,8308,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,8711,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,11391,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,8252,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,7595,0.0,0.0
