TIMESTAMP,ATOM30019_OPEN_PRICE_USD,ATOM30019_HIGH_PRICE_USD,ATOM30019_LOW_PRICE_USD,ATOM30019_CLOSE_PRICE_USD,ATOM30019_VOLUME_USD,ATOM30019_DIVIDENDS_USD,ATOM30019_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,6.8716301918029785,7.359695911407471,6.777879238128662,7.326866149902344,886309,0.0,0.0
2024-03-21 00:00:00+00:00,7.325013160705566,7.466385841369629,6.295062065124512,6.568860054016113,694113,0.0,0.0
2024-03-22 00:00:00+00:00,6.5669379234313965,6.568502902984619,5.645135879516602,5.752110958099365,801553,0.0,0.0
2024-03-23 00:00:00+00:00,5.752110958099365,6.005749225616455,5.651196002960205,5.961075782775879,961227,0.0,0.0
2024-03-24 00:00:00+00:00,5.961075782775879,6.263354778289795,5.793341159820557,5.946736812591553,605151,0.0,0.0
2024-03-25 00:00:00+00:00,5.951433181762695,6.188739776611328,5.382443904876709,6.175751209259033,953366,0.0,0.0
2024-03-26 00:00:00+00:00,6.1748552322387695,6.3715949058532715,5.806553840637207,5.989680767059326,722845,0.0,0.0
2024-03-27 00:00:00+00:00,5.989680767059326,6.291226863861084,5.877283096313477,6.175432205200195,704993,0.0,0.0
2024-03-28 00:00:00+00:00,6.175432205200195,6.199552059173584,4.665806770324707,5.4206719398498535,2103515,0.0,0.0
2024-03-29 00:00:00+00:00,5.394608974456787,5.684394836425781,5.199326038360596,5.446112155914307,1898885,0.0,0.0
2024-03-30 00:00:00+00:00,5.446112155914307,5.657198905944824,5.183929920196533,5.376183986663818,881102,0.0,0.0
2024-03-31 00:00:00+00:00,5.376183986663818,5.98170804977417,5.257936954498291,5.878522872924805,691520,0.0,0.0
2024-04-01 00:00:00+00:00,5.878522872924805,6.598536014556885,5.1458001136779785,5.802954196929932,1080311,0.0,0.0
2024-04-02 00:00:00+00:00,5.802954196929932,6.536008834838867,4.853470802307129,5.170310974121094,1633109,0.0,0.0
2024-04-03 00:00:00+00:00,5.170310974121094,6.297177791595459,5.032981872558594,5.628375053405762,1532484,0.0,0.0
2024-04-04 00:00:00+00:00,5.630167007446289,5.970908164978027,5.474602222442627,5.8257880210876465,1041373,0.0,0.0
2024-04-05 00:00:00+00:00,5.8257880210876465,5.906632900238037,5.183629035949707,5.703894138336182,1008786,0.0,0.0
2024-04-06 00:00:00+00:00,5.703894138336182,5.761529922485352,5.4304938316345215,5.55413818359375,1136383,0.0,0.0
2024-04-07 00:00:00+00:00,5.55413818359375,6.99559211730957,5.534389019012451,6.918179035186768,1018907,0.0,0.0
2024-04-08 00:00:00+00:00,6.918179035186768,8.25658893585205,6.76736307144165,7.805768013000488,2411400,0.0,0.0
2024-04-09 00:00:00+00:00,7.805768013000488,7.845702171325684,6.5455851554870605,6.590835094451904,3438884,0.0,0.0
2024-04-10 00:00:00+00:00,6.591213226318359,6.984238147735596,6.323788166046143,6.922215938568115,1393168,0.0,0.0
2024-04-11 00:00:00+00:00,6.927875995635986,7.701259136199951,6.7749409675598145,6.9738898277282715,1086539,0.0,0.0
2024-04-12 00:00:00+00:00,6.9738898277282715,7.005237102508545,5.496951103210449,5.651605129241943,1315326,0.0,0.0
2024-04-13 00:00:00+00:00,5.651605129241943,6.395768165588379,4.111020088195801,4.781588077545166,1306976,0.0,0.0
2024-04-14 00:00:00+00:00,4.781588077545166,5.430465221405029,4.125871181488037,4.989377975463867,945294,0.0,0.0
2024-04-15 00:00:00+00:00,5.272288799285889,5.331270217895508,4.467045783996582,4.7138991355896,995100,0.0,0.0
2024-04-16 00:00:00+00:00,4.7138991355896,4.727583885192871,3.911263942718506,4.145883083343506,1036002,0.0,0.0
2024-04-17 00:00:00+00:00,4.477468013763428,4.502255916595459,3.5127060413360596,3.8479700088500977,1223731,0.0,0.0
2024-04-18 00:00:00+00:00,3.849621057510376,4.564105033874512,3.6827049255371094,4.185145854949951,875249,0.0,0.0
2024-04-19 00:00:00+00:00,4.185145854949951,4.47312593460083,3.9061660766601562,4.223269939422607,772466,0.0,0.0
2024-04-20 00:00:00+00:00,4.223269939422607,4.550754070281982,4.015525817871094,4.4032511711120605,840111,0.0,0.0
2024-04-21 00:00:00+00:00,4.486611843109131,4.527451038360596,3.685734987258911,3.884222984313965,1270061,0.0,0.0
2024-04-22 00:00:00+00:00,3.884222984313965,4.295475959777832,3.647139072418213,3.714211940765381,959817,0.0,0.0
2024-04-23 00:00:00+00:00,3.7374279499053955,3.9528770446777344,3.3808159828186035,3.600404977798462,1429976,0.0,0.0
