TIMESTAMP,DOKE_OPEN_PRICE_USD,DOKE_HIGH_PRICE_USD,DOKE_LOW_PRICE_USD,DOKE_CLOSE_PRICE_USD,DOKE_VOLUME_USD,DOKE_DIVIDENDS_USD,DOKE_STOCK_SPLITS_USD
2023-02-28 00:00:00+00:00,0.00035799999022856355,0.0004579999949783087,0.0002010000025620684,0.00024500000290572643,110595,0.0,0.0
2023-03-01 00:00:00+00:00,0.00024500000290572643,0.0003980000037699938,0.00024500000290572643,0.00033599999733269215,31062,0.0,0.0
2023-03-02 00:00:00+00:00,0.00033599999733269215,0.00039000000106170774,0.0002849999873433262,0.0003659999929368496,17871,0.0,0.0
2023-03-03 00:00:00+00:00,0.0003659999929368496,0.0023990001063793898,0.0003110000106971711,0.001370999962091446,963509,0.0,0.0
2023-03-04 00:00:00+00:00,0.001521000056527555,0.002891999902203679,0.0011480000102892518,0.0018619999755173922,1119814,0.0,0.0
2023-03-05 00:00:00+00:00,0.0018619999755173922,0.0025100000202655792,0.0011749999830499291,0.001339999958872795,1769231,0.0,0.0
2023-03-06 00:00:00+00:00,0.001339999958872795,0.001832999987527728,0.0011149999918416142,0.0014120000414550304,2751948,0.0,0.0
2023-03-07 00:00:00+00:00,0.0014130000490695238,0.0018110000528395176,0.0012110000243410468,0.0012120000319555402,1044835,0.0,0.0
2023-03-08 00:00:00+00:00,0.001218999968841672,0.0022609999869018793,0.001117000007070601,0.0019209999591112137,112573,0.0,0.0
2023-03-09 00:00:00+00:00,0.001921999966725707,0.0019379999721422791,0.001370999962091446,0.0013920000055804849,56153,0.0,0.0
2023-03-10 00:00:00+00:00,0.0014029999729245901,0.0016129999421536922,0.0009869999485090375,0.0011119999689981341,94137,0.0,0.0
2023-03-11 00:00:00+00:00,0.0011119999689981341,0.0013960000360384583,0.0011119999689981341,0.0011749999830499291,17787,0.0,0.0
