TIMESTAMP,HAREPLUS_OPEN_PRICE_USD,HAREPLUS_HIGH_PRICE_USD,HAREPLUS_LOW_PRICE_USD,HAREPLUS_CLOSE_PRICE_USD,HAREPLUS_VOLUME_USD,HAREPLUS_DIVIDENDS_USD,HAREPLUS_STOCK_SPLITS_USD
2022-04-26 00:00:00+00:00,,,,0.0,7258,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,8414,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,9437,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,6166,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,9019,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,10681,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,10135,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,12142,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,7815,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,9233,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,9842,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,3419,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,8678,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,8075,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,4084,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,26958,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,29072,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,5800,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,5351,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,5433,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2399,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2808,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,4573,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,6115,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,3747,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,3171,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,2371,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1148,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,3192,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,3304,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,1954,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,1815,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,2114,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,2685,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,3009,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,2574,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,2179,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,849,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2257,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,4426,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,2348,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,909,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,1502,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1744,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1835,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,500,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,1883,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,2072,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,292,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,224,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,371,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,605,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,771,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,928,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,639,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,698,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,646,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,909,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,542,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,876,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,1704,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,663,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,366,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,687,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,1293,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,878,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,1542,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,1840,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,465,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,525,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,320,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,982,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,2033,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,122,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,5472,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,6003,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,981,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,129,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,4072,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,5820,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,2147,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,2178,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,515,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,738,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,98,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,460,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,214,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,713,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,130,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,657,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,316,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,196,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,473,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,323,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,174,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,211,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,291,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,100,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,188,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,251,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,370,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,282,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,1160,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,215,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,122,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,612,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,260,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,9001,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,5024,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,3863,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,1221,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,628,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,360,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,558,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,430,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,208,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,373,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,534,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,481,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,686,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,960,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,129,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,227,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,1489,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,248,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,538,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,1695,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,350,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,670,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,532,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,100,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,1665,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,475,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,2870,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,646,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,443,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,523,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,909,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,341,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,246,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,310,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,354,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,656,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,1579,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,203,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,1716,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,1619,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,365,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1001,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,767,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,1672,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,568,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,629,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,214,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,3246,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,9009,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,947,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,683,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,928,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,4088,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,8903,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,19311,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,5010,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,2096,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,6398,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,6656,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,10316,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,3629,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,4462,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,2655,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,761,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,476,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,321,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,732,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,652,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,233,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,742,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,655,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,277,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,618,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,330,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,856,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,684,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,847,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,811,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,10994,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,5922,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,1537,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,5133,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,4409,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,6788,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,5376,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,4955,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,3118,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,1532,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,7240,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,9385,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,862,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,554,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,718,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,834,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,639,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,1258,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,254,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,404,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,403,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,738,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,1854,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,687,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,405,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,259,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,942,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,2114,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,802,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,2625,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,338,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,1205,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,553,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,424,0.0,0.0
