,MSE,RMSE,MAE,MAPE,R2
0,0.0004434441585512768,0.02105575716931302,0.016531970988065404,0.0708416298408897,0.8186287852254003
1,8.393730261525155e-05,0.00916120629245243,0.007132365763725755,0.03830478527221811,0.6440333324027943
2,0.0007246271450359063,0.026917449022958378,0.01963810283990006,0.0593336579010742,0.8944167756152059
3,0.0007503815561382487,0.027388509083076357,0.018921068445025533,0.05201973232052906,0.6135325470861618
4,0.00015378367142579517,0.012394771591714976,0.008957031871346234,0.025544797362910824,0.7797481344883401
5,0.00028868316232259485,0.016990578943910692,0.013431575629871679,0.036438013660535014,0.6236199383209701
6,0.00023678784754178515,0.015386590245504561,0.011755523103184338,0.041915594962829254,0.6584719158015166
7,0.0001222596433030181,0.01105700394551549,0.008054509464651007,0.03520025865954779,0.8705173788412749
8,0.0002965680387024395,0.01722022955617189,0.012530964882856594,0.053993534989064264,0.7655418601299483
9,0.00011444310558648007,0.010696251814643794,0.008373061876851247,0.03505818677305851,0.5215206760322235
10,9.29764121525411e-05,0.00964140545882827,0.007324776069264689,0.030752053675662982,0.770529118955651
11,0.00015231223955255148,0.012340133052324958,0.009013546801734227,0.06771419867771265,0.885922661876703
Mean,0.0002883503569106574,0.0158541571813679,0.011805374811373065,0.04559303700800269,0.7372069270646825
