TIMESTAMP,UNICORN_OPEN_PRICE_USD,UNICORN_HIGH_PRICE_USD,UNICORN_LOW_PRICE_USD,UNICORN_CLOSE_PRICE_USD,UNICORN_VOLUME_USD,UNICORN_DIVIDENDS_USD,UNICORN_STOCK_SPLITS_USD
2024-09-05 00:00:00+00:00,0.00033400001120753586,0.0003349999897181988,0.00018400000408291817,0.00022200000239536166,219949,0.0,0.0
2024-09-06 00:00:00+00:00,0.00022200000239536166,0.0005150000215508044,0.0001880000054370612,0.00021600000036414713,158841,0.0,0.0
2024-09-07 00:00:00+00:00,0.00021600000036414713,0.000295000005280599,0.0001630000042496249,0.00019700000120792538,49556,0.0,0.0
2024-09-08 00:00:00+00:00,0.00019700000120792538,0.0002899999963119626,0.00015700000221841037,0.00017499999376013875,34983,0.0,0.0
2024-09-09 00:00:00+00:00,0.00017499999376013875,0.00019099999917671084,8.499999967170879e-05,8.499999967170879e-05,59579,0.0,0.0
2024-09-10 00:00:00+00:00,8.499999967170879e-05,8.900000102585182e-05,6.199999916134402e-05,6.199999916134402e-05,20163,0.0,0.0
2024-09-11 00:00:00+00:00,6.199999916134402e-05,9.300000237999484e-05,6.199999916134402e-05,6.600000051548705e-05,9602,0.0,0.0
2024-09-12 00:00:00+00:00,6.600000051548705e-05,7.300000288523734e-05,4.5000000682193786e-05,5.8000001445179805e-05,9484,0.0,0.0
2024-09-13 00:00:00+00:00,5.8000001445179805e-05,0.00026699999580159783,5.8000001445179805e-05,0.00014800000644754618,147596,0.0,0.0
2024-09-14 00:00:00+00:00,0.00014800000644754618,0.00023299999884329736,0.00012199999764561653,0.00018099999579135329,94833,0.0,0.0
2024-09-15 00:00:00+00:00,0.00018099999579135329,0.0002010000025620684,0.00013600000238511711,0.0002010000025620684,48402,0.0,0.0
2024-09-16 00:00:00+00:00,0.0002010000025620684,0.00020599999697878957,0.00011600000289035961,0.00013600000238511711,66570,0.0,0.0
2024-09-17 00:00:00+00:00,0.00013600000238511711,0.00020399999630171806,0.0001250000059371814,0.0001250000059371814,51948,0.0,0.0
2024-09-18 00:00:00+00:00,0.0001250000059371814,0.00020399999630171806,0.00010900000052060932,0.00014899999951012433,56847,0.0,0.0
2024-09-19 00:00:00+00:00,0.00014899999951012433,0.00016999999934341758,0.00014000000373926014,0.0001449999981559813,7996,0.0,0.0
2024-09-20 00:00:00+00:00,0.0001449999981559813,0.00020300000323913991,0.0001320000010309741,0.0001340000017080456,27340,0.0,0.0
2024-09-21 00:00:00+00:00,0.0001340000017080456,0.00013899999612476677,9.699999645818025e-05,0.00011999999696854502,13197,0.0,0.0
2024-09-22 00:00:00+00:00,0.00011999999696854502,0.00013600000238511711,0.00011200000153621659,0.00011600000289035961,7941,0.0,0.0
2024-09-23 00:00:00+00:00,0.00011600000289035961,0.00020300000323913991,0.0001140000022132881,0.0001500000071246177,46176,0.0,0.0
2024-09-24 00:00:00+00:00,0.0001500000071246177,0.0001500000071246177,0.00010299999848939478,0.0001049999991664663,16009,0.0,0.0
2024-09-25 00:00:00+00:00,0.0001049999991664663,0.00011800000356743112,9.100000170292333e-05,9.100000170292333e-05,8707,0.0,0.0
2024-09-26 00:00:00+00:00,9.100000170292333e-05,0.00010599999950500205,7.599999662488699e-05,0.0001049999991664663,10361,0.0,0.0
2024-09-27 00:00:00+00:00,0.0001049999991664663,0.00022699999681208283,9.7999996796716e-05,0.00013800000306218863,38750,0.0,0.0
2024-09-28 00:00:00+00:00,0.00013800000306218863,0.00017800000205170363,0.00013800000306218863,0.00016500000492669642,12435,0.0,0.0
2024-09-29 00:00:00+00:00,0.00016500000492669642,0.00016599999798927456,0.00010900000052060932,0.0001250000059371814,10075,0.0,0.0
2024-09-30 00:00:00+00:00,0.0001250000059371814,0.00018099999579135329,0.0001230000052601099,0.00015900000289548188,9250,0.0,0.0
2024-10-01 00:00:00+00:00,0.00015900000289548188,0.0001880000054370612,0.0001289999927394092,0.00014699999883305281,18851,0.0,0.0
2024-10-02 00:00:00+00:00,0.00014699999883305281,0.00016999999934341758,0.00012799999967683107,0.00013899999612476677,5605,0.0,0.0
2024-10-03 00:00:00+00:00,0.00013899999612476677,0.00013899999612476677,0.00010800000018207356,0.0001230000052601099,5393,0.0,0.0
2024-10-04 00:00:00+00:00,0.0001230000052601099,0.00014000000373926014,0.00012099999730708078,0.0001289999927394092,5573,0.0,0.0
2024-10-05 00:00:00+00:00,0.0001289999927394092,0.00014699999883305281,0.0001140000022132881,0.00014200000441633165,20342,0.0,0.0
2024-10-06 00:00:00+00:00,0.00014200000441633165,0.0001449999981559813,0.0001140000022132881,0.0001140000022132881,10365,0.0,0.0
2024-10-07 00:00:00+00:00,0.0001140000022132881,0.00016799999866634607,0.00010699999984353781,0.0001429999974789098,20989,0.0,0.0
2024-10-08 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,0.00011100000119768083,0.00012799999967683107,10816,0.0,0.0
2024-10-09 00:00:00+00:00,0.00012799999967683107,0.00016799999866634607,7.699999696342275e-05,0.00010900000052060932,31191,0.0,0.0
2024-10-10 00:00:00+00:00,0.00010900000052060932,0.000155999994603917,9.500000305706635e-05,0.00011200000153621659,23833,0.0,0.0
2024-10-11 00:00:00+00:00,0.00011200000153621659,0.00022499999613501132,0.00010199999815085903,0.00020500000391621143,68129,0.0,0.0
2024-10-12 00:00:00+00:00,0.00020500000391621143,0.00020500000391621143,0.00015500000154133886,0.000195999993593432,11058,0.0,0.0
2024-10-13 00:00:00+00:00,0.000195999993593432,0.00021300000662449747,0.0001500000071246177,0.00021300000662449747,9503,0.0,0.0
2024-10-14 00:00:00+00:00,0.00021300000662449747,0.00021300000662449747,0.00018099999579135329,0.00019200000679120421,13056,0.0,0.0
2024-10-15 00:00:00+00:00,0.00019200000679120421,0.0003429999924264848,0.00019200000679120421,0.0002410000015515834,58953,0.0,0.0
2024-10-16 00:00:00+00:00,0.0002410000015515834,0.0002579999854788184,0.00013099999341648072,0.00016399999731220305,32382,0.0,0.0
2024-10-17 00:00:00+00:00,0.00016399999731220305,0.00018600000475998968,0.00015799999528098851,0.00015799999528098851,5016,0.0,0.0
2024-10-18 00:00:00+00:00,0.00015799999528098851,0.0001939999929163605,0.0001539999939268455,0.00018699999782256782,6422,0.0,0.0
2024-10-19 00:00:00+00:00,0.00018699999782256782,0.00018699999782256782,0.00014899999951012433,0.00015100000018719584,3937,0.0,0.0
2024-10-20 00:00:00+00:00,0.00015100000018719584,0.0003100000030826777,0.00014000000373926014,0.00022400000307243317,34437,0.0,0.0
2024-10-21 00:00:00+00:00,0.00022400000307243317,0.00023600000713486224,0.00019200000679120421,0.00020799999765586108,11852,0.0,0.0
2024-10-22 00:00:00+00:00,0.00020799999765586108,0.00024199999461416155,0.00020300000323913991,0.00022000000171829015,7850,0.0,0.0
2024-10-23 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00019700000120792538,0.00020399999630171806,4105,0.0,0.0
2024-10-24 00:00:00+00:00,0.00020399999630171806,0.00020599999697878957,0.0001829999964684248,0.0001829999964684248,2062,0.0,0.0
2024-10-25 00:00:00+00:00,0.0001829999964684248,0.0001829999964684248,0.00015799999528098851,0.00015799999528098851,3605,0.0,0.0
2024-10-26 00:00:00+00:00,0.00015799999528098851,0.00021399999968707561,0.00015799999528098851,0.00018400000408291817,11064,0.0,0.0
2024-10-27 00:00:00+00:00,0.00018400000408291817,0.00035700001171790063,0.00018200000340584666,0.00024300000222865492,43059,0.0,0.0
2024-10-28 00:00:00+00:00,0.00024300000222865492,0.0003260000084992498,0.00023999999393709004,0.00025599999935366213,17028,0.0,0.0
2024-10-29 00:00:00+00:00,0.00025599999935366213,0.00025599999935366213,0.00024300000222865492,0.00025099999038502574,2064,0.0,0.0
