TIMESTAMP,USR_OPEN_PRICE_USD,USR_HIGH_PRICE_USD,USR_LOW_PRICE_USD,USR_CLOSE_PRICE_USD,USR_VOLUME_USD,USR_DIVIDENDS_USD,USR_STOCK_SPLITS_USD
2024-09-01 00:00:00+00:00,0.9991390109062195,0.9991390109062195,0.9991390109062195,0.9991390109062195,13107,0.0,0.0
2024-09-02 00:00:00+00:00,0.9991390109062195,0.9992799758911133,0.9982569813728333,0.9984229803085327,72,0.0,0.0
2024-09-03 00:00:00+00:00,0.9984229803085327,0.9992169737815857,0.9984229803085327,0.9991539716720581,20,0.0,0.0
2024-09-04 00:00:00+00:00,0.9991539716720581,1.0003260374069214,0.9991539716720581,1.0003249645233154,101541,0.0,0.0
2024-09-05 00:00:00+00:00,1.0003249645233154,1.0003249645233154,1.0003249645233154,1.0003249645233154,0,0.0,0.0
2024-09-06 00:00:00+00:00,1.0003249645233154,1.0003249645233154,0.9990730285644531,0.9990730285644531,705,0.0,0.0
2024-09-07 00:00:00+00:00,0.9990730285644531,1.000074028968811,0.9990730285644531,0.9993389844894409,14,0.0,0.0
2024-09-08 00:00:00+00:00,0.9993389844894409,1.0002659559249878,0.9992210268974304,1.000264048576355,11825,0.0,0.0
2024-09-09 00:00:00+00:00,1.000264048576355,1.0005359649658203,1.0001410245895386,1.0005359649658203,606,0.0,0.0
2024-09-10 00:00:00+00:00,1.0005359649658203,1.0005359649658203,0.9987210035324097,0.9987210035324097,1011,0.0,0.0
2024-09-11 00:00:00+00:00,0.9987210035324097,0.9994770288467407,0.9987210035324097,0.9994770288467407,6692,0.0,0.0
2024-09-12 00:00:00+00:00,0.9994770288467407,0.9994770288467407,0.9993770122528076,0.999413013458252,2,0.0,0.0
2024-09-13 00:00:00+00:00,0.999413013458252,0.999413013458252,0.999413013458252,0.999413013458252,0,0.0,0.0
2024-09-14 00:00:00+00:00,0.999413013458252,0.999413013458252,0.999413013458252,0.999413013458252,0,0.0,0.0
