TIMESTAMP,EXA_OPEN_PRICE_USD,EXA_HIGH_PRICE_USD,EXA_LOW_PRICE_USD,EXA_CLOSE_PRICE_USD,EXA_VOLUME_USD,EXA_DIVIDENDS_USD,EXA_STOCK_SPLITS_USD
2023-08-17 00:00:00+00:00,6.2774248123168945,6.633220195770264,5.598546981811523,6.343973159790039,66460,0.0,0.0
2023-08-18 00:00:00+00:00,6.343973159790039,6.398444175720215,4.0239667892456055,4.307514190673828,73099,0.0,0.0
2023-08-19 00:00:00+00:00,4.3075270652771,4.489099025726318,4.024229049682617,4.024600982666016,21237,0.0,0.0
2023-08-20 00:00:00+00:00,4.025035858154297,4.640594005584717,3.9813480377197266,4.630765914916992,25106,0.0,0.0
2023-08-21 00:00:00+00:00,4.630658149719238,4.7303009033203125,4.514645099639893,4.598790168762207,16588,0.0,0.0
2023-08-22 00:00:00+00:00,4.59903621673584,4.635500907897949,4.166707992553711,4.26963996887207,18889,0.0,0.0
2023-08-23 00:00:00+00:00,4.270572185516357,5.015081882476807,4.270563125610352,4.90582799911499,35858,0.0,0.0
2023-08-24 00:00:00+00:00,4.907100200653076,4.907100200653076,4.023157119750977,4.041922092437744,28814,0.0,0.0
2023-08-25 00:00:00+00:00,4.041265964508057,4.045332908630371,3.647334098815918,3.6476430892944336,16936,0.0,0.0
2023-08-26 00:00:00+00:00,3.6476359367370605,3.7917630672454834,3.6455600261688232,3.656424045562744,15185,0.0,0.0
2023-08-27 00:00:00+00:00,3.656424045562744,3.657500982284546,3.587433099746704,3.5971319675445557,6661,0.0,0.0
2023-08-28 00:00:00+00:00,3.5970799922943115,3.5970799922943115,3.1867799758911133,3.208699941635132,17901,0.0,0.0
2023-08-29 00:00:00+00:00,3.2087879180908203,3.231861114501953,3.0594890117645264,3.0959548950195312,17328,0.0,0.0
2023-08-30 00:00:00+00:00,3.096127986907959,3.0990641117095947,2.692380905151367,2.6975948810577393,17102,0.0,0.0
2023-08-31 00:00:00+00:00,2.697611093521118,2.697969913482666,2.3019049167633057,2.304611921310425,17223,0.0,0.0
2023-09-01 00:00:00+00:00,2.3047521114349365,2.309828996658325,2.062035083770752,2.1545510292053223,12347,0.0,0.0
2023-09-02 00:00:00+00:00,2.155064105987549,2.188477039337158,2.078062057495117,2.0885889530181885,7692,0.0,0.0
2023-09-03 00:00:00+00:00,2.088754892349243,2.0889620780944824,2.055354118347168,2.0641798973083496,2415,0.0,0.0
2023-09-04 00:00:00+00:00,2.0641798973083496,2.1100289821624756,2.0321450233459473,2.044095993041992,6660,0.0,0.0
2023-09-05 00:00:00+00:00,2.0438709259033203,2.0438709259033203,2.001162052154541,2.013864040374756,3390,0.0,0.0
2023-09-06 00:00:00+00:00,2.013880968093872,2.0266189575195312,1.9768060445785522,1.9972469806671143,2348,0.0,0.0
2023-09-07 00:00:00+00:00,1.9975039958953857,1.9975589513778687,1.9054549932479858,1.9110649824142456,5444,0.0,0.0
2023-09-08 00:00:00+00:00,1.911553978919983,1.9219789505004883,1.6211270093917847,1.6283689737319946,13546,0.0,0.0
2023-09-09 00:00:00+00:00,1.6285070180892944,1.6287720203399658,1.4431849718093872,1.4435210227966309,10032,0.0,0.0
