TIMESTAMP,CRAZYBUNNY_OPEN_PRICE_USD,CRAZYBUNNY_HIGH_PRICE_USD,CRAZYBUNNY_LOW_PRICE_USD,CRAZYBUNNY_CLOSE_PRICE_USD,CRAZYBUNNY_VOLUME_USD,CRAZYBUNNY_DIVIDENDS_USD,CRAZYBUNNY_STOCK_SPLITS_USD
2023-06-02 00:00:00+00:00,,,,0.0,5860,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,7301,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,1424,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,62946,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,79830,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,30305,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,14821,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,75738,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,83743,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,57135,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,78901,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,31557,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,17762,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,21788,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,5972,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,6835,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,3263,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,4024,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,3442,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,3073,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,8384,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,3235,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,4970,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,7656,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,14258,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,6611,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,1313,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1892,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,946,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,3279,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,895,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,1278,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,8156,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,880,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,2059,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,1168,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,5230,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,4310,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,1919,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,6061,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,647,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,6804,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,48782,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,13271,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,4892,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,11533,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,14261,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,7468,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,2000,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,1985,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,1998,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,4571,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,2202,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,656,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,495,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,824,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,1169,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,1241,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,623,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,865,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,1336,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,220,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,186,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,471,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,709,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,302,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,2942,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,1608,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,2169,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,227,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,483,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,1477,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,318,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,106,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,349,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,2345,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,607,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,1993,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,880,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,127,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,1494,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,265,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,757,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,904,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,106,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,668,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,237,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,155,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,125,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,226,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,255,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,441,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,319,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,768,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,379,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,724,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,461,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,227,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,132,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,246,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,19963,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,2919,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,789,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,273,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,3386,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,6530,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,492,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,278,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,845,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,447,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,278,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,366,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,452,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,559,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,375,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,237,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,141,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,508,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,597,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,413,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,194,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,179,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,440,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,176,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,227,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,130,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,108,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,567,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,112,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,135,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,309,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,6292,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,194,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,104,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,127,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,356,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,538,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,209,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,246,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,283,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,185,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,252,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,385,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,529,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,396,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,458,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,305,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,348,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,5430,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1592,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,699,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,4073,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,681,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,1899,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,742,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1075,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,465,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,3013,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,5243,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,922,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,636,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,720,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1477,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,348,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,12,0.0,0.0
