TIMESTAMP,DINGER33046_OPEN_PRICE_USD,DINGER33046_HIGH_PRICE_USD,DINGER33046_LOW_PRICE_USD,DINGER33046_CLOSE_PRICE_USD,DINGER33046_VOLUME_USD,DINGER33046_DIVIDENDS_USD,DINGER33046_STOCK_SPLITS_USD
2024-09-17 00:00:00+00:00,0.0014939999673515558,0.002104999963194132,0.0006309999735094607,0.0011409999569877982,531892,0.0,0.0
2024-09-18 00:00:00+00:00,0.0011409999569877982,0.0012410000199452043,0.0003100000030826777,0.00034500000765547156,210037,0.0,0.0
2024-09-19 00:00:00+00:00,0.00034500000765547156,0.0003490000090096146,7.200000254670158e-05,7.200000254670158e-05,28572,0.0,0.0
2024-09-20 00:00:00+00:00,7.200000254670158e-05,0.0001849999971454963,5.999999848427251e-05,6.0999998822808266e-05,24328,0.0,0.0
2024-09-21 00:00:00+00:00,6.0999998822808266e-05,7.599999662488699e-05,6.0999998822808266e-05,6.199999916134402e-05,3606,0.0,0.0
2024-09-22 00:00:00+00:00,6.199999916134402e-05,7.899999764049426e-05,6.199999916134402e-05,7.79999973019585e-05,1669,0.0,0.0
2024-09-23 00:00:00+00:00,7.79999973019585e-05,8.900000102585182e-05,7.79999973019585e-05,7.899999764049426e-05,2930,0.0,0.0
2024-09-24 00:00:00+00:00,7.899999764049426e-05,0.00015300000086426735,7.699999696342275e-05,7.699999696342275e-05,50,0.0,0.0
2024-09-25 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.100000220816582e-05,7.100000220816582e-05,674,0.0,0.0
2024-09-26 00:00:00+00:00,7.100000220816582e-05,0.00014899999951012433,7.100000220816582e-05,0.00014899999951012433,0,0.0,0.0
2024-09-27 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,5.500000042957254e-05,5.6000000768108293e-05,1265,0.0,0.0
2024-09-28 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.70000013592653e-05,4.70000013592653e-05,2862,0.0,0.0
2024-09-29 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,65,0.0,0.0
2024-09-30 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.400000059627928e-05,3.400000059627928e-05,1223,0.0,0.0
2024-10-01 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,0,0.0,0.0
2024-10-02 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,0,0.0,0.0
2024-10-03 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.099999958067201e-05,3.099999958067201e-05,35,0.0,0.0
2024-10-04 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,3.099999958067201e-05,3.600000127335079e-05,498,0.0,0.0
2024-10-05 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.000000106112566e-06,6.000000212225132e-06,6306,0.0,0.0
2024-10-06 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,4.999999873689376e-06,9.999999747378752e-06,1802,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999747378752e-06,3.9999998989515007e-05,7.000000096013537e-06,1.8999999156221747e-05,22436,0.0,0.0
2024-10-08 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.2000000424450263e-05,1.2000000424450263e-05,1388,0.0,0.0
2024-10-09 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,277,0.0,0.0
2024-10-10 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,699,0.0,0.0
2024-10-11 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,266,0.0,0.0
2024-10-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2024-10-13 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,602,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,50,0.0,0.0
2024-10-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,7,0.0,0.0
2024-10-16 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,38,0.0,0.0
2024-10-17 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,0,0.0,0.0
2024-10-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,90,0.0,0.0
2024-10-19 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,132,0.0,0.0
2024-10-20 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,19,0.0,0.0
2024-10-21 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.999999979801942e-06,1.2000000424450263e-05,2144,0.0,0.0
2024-10-22 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,312,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,128,0.0,0.0
2024-10-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,25,0.0,0.0
2024-10-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,26,0.0,0.0
2024-10-26 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,10,0.0,0.0
2024-10-27 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,80,0.0,0.0
2024-10-28 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,19,0.0,0.0
2024-10-29 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,18,0.0,0.0
2024-10-30 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,67,0.0,0.0
2024-10-31 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,83,0.0,0.0
2024-11-01 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,42,0.0,0.0
2024-11-02 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,19,0.0,0.0
2024-11-03 00:00:00+00:00,9.999999747378752e-06,1.9999999494757503e-05,9.999999747378752e-06,1.4000000192027073e-05,4041,0.0,0.0
2024-11-04 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2000000424450263e-05,1690,0.0,0.0
2024-11-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,302,0.0,0.0
2024-11-06 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,315,0.0,0.0
2024-11-07 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,0,0.0,0.0
2024-11-08 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,179,0.0,0.0
2024-11-09 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,61,0.0,0.0
2024-11-10 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,73,0.0,0.0
2024-11-11 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,0,0.0,0.0
2024-11-12 00:00:00+00:00,1.2999999853491317e-05,3.400000059627928e-05,1.2999999853491317e-05,1.4999999621068127e-05,11973,0.0,0.0
2024-11-13 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,392,0.0,0.0
2024-11-14 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,236,0.0,0.0
2024-11-15 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,450,0.0,0.0
2024-11-16 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,180,0.0,0.0
2024-11-17 00:00:00+00:00,1.2000000424450263e-05,3.400000059627928e-05,1.2000000424450263e-05,3.400000059627928e-05,5027,0.0,0.0
2024-11-18 00:00:00+00:00,3.400000059627928e-05,5.500000042957254e-05,3.400000059627928e-05,4.3000000005122274e-05,6036,0.0,0.0
2024-11-19 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.7000001611886546e-05,3.7000001611886546e-05,1611,0.0,0.0
2024-11-20 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,604,0.0,0.0
