TIMESTAMP,BOG33663_OPEN_PRICE_USD,BOG33663_HIGH_PRICE_USD,BOG33663_LOW_PRICE_USD,BOG33663_CLOSE_PRICE_USD,BOG33663_VOLUME_USD,BOG33663_DIVIDENDS_USD,BOG33663_STOCK_SPLITS_USD
2024-11-23 00:00:00+00:00,,,,0.0,10126,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,15165,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,26732,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2873,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,5267,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,6402,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,6763,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,9871,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,108942,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,109092,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,110567,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,7772,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,10941,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2452,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,14731,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1381,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2413,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,7217,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,760,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,21042,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,3305,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,2349,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,997,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,755,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1592,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1647,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1070,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2230,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1015,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,496,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,376,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,404,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,690,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1550,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,289,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,415,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1204,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,776,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,6421,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,608,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1293,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1897,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,172,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,885,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,391,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,434,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,721,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2740,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,3157,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,8357,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1060,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,643,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,737,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,559,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,329,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3074,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,619,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,672,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,192,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,606,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1573,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1921,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,386,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,632,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,287,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,628,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,342,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,456,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,781,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,576,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,260,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,737,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,291,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,587,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,407,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,449,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,126,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,776,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,674,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,441,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,806,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,644,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,946,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,872,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,504,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,225,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,780,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,409,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,165,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,779,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,501,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,492,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,556,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,609,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,869,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,287,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,958,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1409,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,2025,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,2000,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,263,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,482,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,849,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,755,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,1422,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,486,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,698,0.0,0.0
2025-06-01 00:00:00+00:00,8.735021733707882e-11,8.735021733707882e-11,8.488926922511908e-11,8.666666689860492e-11,70,0.0,0.0
