TIMESTAMP,BSHIB29932_OPEN_PRICE_USD,BSHIB29932_HIGH_PRICE_USD,BSHIB29932_LOW_PRICE_USD,BSHIB29932_CLOSE_PRICE_USD,BSHIB29932_VOLUME_USD,BSHIB29932_DIVIDENDS_USD,BSHIB29932_STOCK_SPLITS_USD
2024-03-19 00:00:00+00:00,0.0004870000120718032,0.000750000006519258,0.00037200000951997936,0.0004830000107176602,8878658,0.0,0.0
2024-03-20 00:00:00+00:00,0.0004839999892283231,0.0023219999857246876,0.00039999998989515007,0.0022150001022964716,13624162,0.0,0.0
2024-03-21 00:00:00+00:00,0.0022070000413805246,0.002239000052213669,0.0011609999928623438,0.0013460000045597553,15140257,0.0,0.0
2024-03-22 00:00:00+00:00,0.0013500000350177288,0.0016870000399649143,0.000994000001810491,0.0011180000146850944,12226268,0.0,0.0
2024-03-23 00:00:00+00:00,0.001120000029914081,0.001214000047184527,0.0007089999853633344,0.0008800000068731606,8915834,0.0,0.0
2024-03-24 00:00:00+00:00,0.0008750000270083547,0.0012649999698624015,0.0007559999939985573,0.001041000010445714,18198337,0.0,0.0
2024-03-25 00:00:00+00:00,0.001044000033289194,0.0012120000319555402,0.0008040000102482736,0.0011419999646022916,12788238,0.0,0.0
2024-03-26 00:00:00+00:00,0.0011419999646022916,0.0014600000577047467,0.0007849999819882214,0.0007919999770820141,12903623,0.0,0.0
2024-03-27 00:00:00+00:00,0.0007919999770820141,0.0009769999887794256,0.000577000027988106,0.0007830000249668956,8644137,0.0,0.0
2024-03-28 00:00:00+00:00,0.0007830000249668956,0.000977999996393919,0.0006980000180192292,0.0007089999853633344,8248403,0.0,0.0
2024-03-29 00:00:00+00:00,0.0007089999853633344,0.0007559999939985573,0.0005629999795928597,0.0006580000044777989,10961594,0.0,0.0
2024-03-30 00:00:00+00:00,0.0006569999968633056,0.0013299999991431832,0.0006569999968633056,0.0011940000113099813,10031569,0.0,0.0
2024-03-31 00:00:00+00:00,0.0012130000395700336,0.001383999944664538,0.0009110000100918114,0.0012890000361949205,14283026,0.0,0.0
2024-04-01 00:00:00+00:00,0.0012809999752789736,0.0018550000386312604,0.0010900000343099236,0.001108999946154654,10917561,0.0,0.0
2024-04-02 00:00:00+00:00,0.0011080000549554825,0.0012570000253617764,0.0008580000139772892,0.0010610000463202596,5277918,0.0,0.0
2024-04-03 00:00:00+00:00,0.0010600000387057662,0.0010720000136643648,0.0007580000092275441,0.0007849999819882214,5456576,0.0,0.0
2024-04-04 00:00:00+00:00,0.0007789999945089221,0.0009350000182166696,0.000750000006519258,0.0008430000161752105,7848968,0.0,0.0
2024-04-05 00:00:00+00:00,0.0008399999933317304,0.0009500000160187483,0.0007719999994151294,0.0008559999987483025,6789052,0.0,0.0
2024-04-06 00:00:00+00:00,0.0008539999835193157,0.0008609999786131084,0.0006859999848529696,0.0007890000124461949,5395933,0.0,0.0
2024-04-07 00:00:00+00:00,0.0007869999972172081,0.0008820000221021473,0.0006840000278316438,0.0008210000232793391,11206356,0.0,0.0
2024-04-08 00:00:00+00:00,0.0008280000183731318,0.0010499999625608325,0.0008069999748840928,0.0009319999953731894,9718854,0.0,0.0
2024-04-09 00:00:00+00:00,0.0009239999926649034,0.0010710000060498714,0.0007379999733529985,0.0007529999711550772,6801504,0.0,0.0
2024-04-10 00:00:00+00:00,0.0007459999760612845,0.0009309999877586961,0.0006949999951757491,0.0008590000215917826,6086533,0.0,0.0
2024-04-11 00:00:00+00:00,0.0008670000243000686,0.0008699999889358878,0.0007350000087171793,0.0007849999819882214,7180037,0.0,0.0
2024-04-12 00:00:00+00:00,0.000783999974373728,0.0007900000200606883,0.0005339999916031957,0.000645000021904707,5607869,0.0,0.0
2024-04-13 00:00:00+00:00,0.0006430000066757202,0.0006520000169984996,0.0003060000017285347,0.00042600001324899495,4980863,0.0,0.0
2024-04-14 00:00:00+00:00,0.0004250000056345016,0.0006259999936446548,0.0004090000002179295,0.0006259999936446548,6196521,0.0,0.0
2024-04-15 00:00:00+00:00,0.0006670000148005784,0.0007769999792799354,0.0005939999828115106,0.000598000013269484,6581664,0.0,0.0
2024-04-16 00:00:00+00:00,0.0006050000083632767,0.0006459999713115394,0.0005610000225715339,0.0005699999746866524,2573414,0.0,0.0
2024-04-17 00:00:00+00:00,0.0005680000176653266,0.0005709999823011458,0.00043899999582208693,0.0004729999927803874,1840051,0.0,0.0
2024-04-18 00:00:00+00:00,0.0004729999927803874,0.0005499999970197678,0.0004619999963324517,0.0005200000014156103,3500402,0.0,0.0
2024-04-19 00:00:00+00:00,0.0005210000090301037,0.0005409999866969883,0.0004440000047907233,0.0005169999785721302,8917740,0.0,0.0
2024-04-20 00:00:00+00:00,0.0005159999709576368,0.0006040000007487833,0.0005019999807700515,0.0005750000127591193,6987801,0.0,0.0
2024-04-21 00:00:00+00:00,0.0005830000154674053,0.0006510000093840063,0.0004799999878741801,0.0004820000031031668,2401757,0.0,0.0
2024-04-22 00:00:00+00:00,0.0004820000031031668,0.0007340000011026859,0.0004799999878741801,0.0006419999990612268,6570723,0.0,0.0
2024-04-23 00:00:00+00:00,0.0006380000268109143,0.0006569999968633056,0.0004980000085197389,0.0005440000095404685,4765731,0.0,0.0
2024-04-24 00:00:00+00:00,0.0005310000269673765,0.0005419999943114817,0.000455000001238659,0.00047599998652003706,3233689,0.0,0.0
2024-04-25 00:00:00+00:00,0.0004769999941345304,0.0005130000063218176,0.00043399998685345054,0.00046499999007210135,6817443,0.0,0.0
2024-04-26 00:00:00+00:00,0.0004619999963324517,0.0004659999976865947,0.0002519999979995191,0.0003169999981764704,3930545,0.0,0.0
2024-04-27 00:00:00+00:00,0.00031599999056197703,0.0003370000049471855,0.00024199999461416155,0.00028199999360367656,2689560,0.0,0.0
2024-04-28 00:00:00+00:00,0.0002809999859891832,0.00036199999158270657,0.0002730000123847276,0.000311999989207834,1531460,0.0,0.0
2024-04-29 00:00:00+00:00,0.0003129999968223274,0.0003129999968223274,0.0002690000110305846,0.00029200001154094934,5059798,0.0,0.0
2024-04-30 00:00:00+00:00,0.00029200001154094934,0.0003129999968223274,0.00022499999613501132,0.00026599998818710446,2503701,0.0,0.0
2024-05-01 00:00:00+00:00,0.00026599998818710446,0.00033400001120753586,0.00024900000425986946,0.0003000000142492354,5645278,0.0,0.0
2024-05-02 00:00:00+00:00,0.0002969999914057553,0.0003589999978430569,0.0002680000034160912,0.0002730000123847276,4344015,0.0,0.0
2024-05-03 00:00:00+00:00,0.000291000003926456,0.000295000005280599,0.00022600000374950469,0.00023999999393709004,1971199,0.0,0.0
2024-05-04 00:00:00+00:00,0.00023999999393709004,0.0028649999294430017,0.00022699999681208283,0.0002690000110305846,4670825,0.0,0.0
2024-05-05 00:00:00+00:00,0.00026699999580159783,0.0002969999914057553,0.00024199999461416155,0.00024900000425986946,2278516,0.0,0.0
2024-05-06 00:00:00+00:00,0.00024900000425986946,0.00026500000967644155,0.0002300000051036477,0.0002410000015515834,1238026,0.0,0.0
2024-05-07 00:00:00+00:00,0.0002410000015515834,0.0002749999985098839,0.00021100000594742596,0.00021100000594742596,1099379,0.0,0.0
2024-05-08 00:00:00+00:00,0.00021100000594742596,0.00021899999410379678,0.00014200000441633165,0.00014899999951012433,2188384,0.0,0.0
2024-05-09 00:00:00+00:00,0.00014899999951012433,0.0002010000025620684,0.00014800000644754618,0.00015799999528098851,1583103,0.0,0.0
2024-05-10 00:00:00+00:00,0.00015799999528098851,0.00016999999934341758,0.00013600000238511711,0.00015199999324977398,776358,0.0,0.0
2024-05-11 00:00:00+00:00,0.00015199999324977398,0.0001539999939268455,0.00011500000255182385,0.00013000000035390258,2200673,0.0,0.0
2024-05-12 00:00:00+00:00,0.00013000000035390258,0.00013099999341648072,8.900000102585182e-05,0.00010099999781232327,1334946,0.0,0.0
2024-05-13 00:00:00+00:00,9.7999996796716e-05,0.00011999999696854502,8.600000001024455e-05,0.00010399999882793054,1069907,0.0,0.0
2024-05-14 00:00:00+00:00,0.00010399999882793054,0.00011500000255182385,8.600000001024455e-05,9.000000136438757e-05,694649,0.0,0.0
2024-05-15 00:00:00+00:00,9.000000136438757e-05,0.00011000000085914508,8.600000001024455e-05,9.300000237999484e-05,621175,0.0,0.0
2024-05-16 00:00:00+00:00,9.300000237999484e-05,9.699999645818025e-05,6.800000119255856e-05,7.599999662488699e-05,2204640,0.0,0.0
2024-05-17 00:00:00+00:00,7.599999662488699e-05,9.500000305706635e-05,7.200000254670158e-05,9.100000170292333e-05,2724270,0.0,0.0
2024-05-18 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,7.699999696342275e-05,8.299999899463728e-05,2078690,0.0,0.0
2024-05-19 00:00:00+00:00,8.299999899463728e-05,0.00026699999580159783,8.299999899463728e-05,0.00017899999511428177,2826686,0.0,0.0
2024-05-20 00:00:00+00:00,0.0001720000000204891,0.0002770000137388706,0.00015300000086426735,0.00020300000323913991,2605713,0.0,0.0
2024-05-21 00:00:00+00:00,0.00020300000323913991,0.00020399999630171806,0.00014899999951012433,0.00016399999731220305,2381938,0.0,0.0
2024-05-22 00:00:00+00:00,0.00016399999731220305,0.00017499999376013875,0.0001429999974789098,0.00014800000644754618,1391760,0.0,0.0
2024-05-23 00:00:00+00:00,0.00014800000644754618,0.0002010000025620684,0.00013800000306218863,0.00017699999443721026,1101928,0.0,0.0
2024-05-24 00:00:00+00:00,0.00017699999443721026,0.0003319999959785491,0.00016599999798927456,0.00025599999935366213,2127788,0.0,0.0
2024-05-25 00:00:00+00:00,0.00025599999935366213,0.0002789999998640269,0.00018099999579135329,0.00023799999326001853,4481144,0.0,0.0
2024-05-26 00:00:00+00:00,0.0002280000044265762,0.00025099999038502574,0.00019799999427050352,0.00020700000459328294,3159134,0.0,0.0
2024-05-27 00:00:00+00:00,0.00020900000527035445,0.0002119999990100041,0.0001740000006975606,0.0001849999971454963,1657547,0.0,0.0
