,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.01616643695260165,0.1271473041499569,0.10461634761636648,0.05297146558611736,4776316.700686585,2185.4785976272074,1798.2040677083342,0.05012580898013411,0.13007200206709923
1,0.0338926099449568,0.18409945666665287,0.15707941636284148,0.08660486376676664,10013453.891706053,3164.4041922147135,2699.9690574596775,0.08156417145246067,-0.04675169009720914
2,0.013533704586066326,0.11633445141516044,0.0896854537239487,0.037214570144597406,3998484.4008926577,1999.621064325103,1541.5636139112898,0.035557462054965225,0.611338757162248
3,0.17389801649157557,0.41701081100083676,0.3529903313124948,0.14431242644967016,51377561.65220245,7167.814286949854,6067.394453124999,0.1380093844590997,-4.388355944576646
4,0.018385006690922752,0.13559132232898516,0.1056774971806839,0.03271329139841047,5431789.349045656,2330.619949508211,1816.4443901209675,0.03160802033204262,0.7802555166684574
5,0.09559248533644162,0.30918034435656094,0.28007651441950293,0.09858364218930518,42935899.625436224,6552.549093706679,5935.743338541667,0.09553735833155613,-2.326941155640464
6,0.015213485341375451,0.12334295821560083,0.10580501141838311,0.08812581835613513,22748260.26558575,4769.513629877343,4091.343563508065,0.08463154992125722,-2.2013855231758477
7,0.027492548448277098,0.16580877072180802,0.1548266101088327,0.15903540378930311,41108762.56699441,6411.611542115945,5986.9456602822565,0.15129150699360294,-2.525101864541378
8,0.006666832436350848,0.08165067321431495,0.06918132693840409,0.10333691932709951,20531414.591487546,4531.160402312806,3839.1806082589287,0.09826153849752814,-2.2886109072976177
9,0.007158795798717889,0.08460966728877906,0.07316162176906368,0.11331265398863015,25152010.497801956,5015.178012573627,4336.6031905241925,0.10790265911626866,-2.0050385064052376
10,0.006353875497936714,0.07971120058019898,0.07544529155421954,0.12041997508579909,24157845.7059482,4915.0631436379535,4652.0233489583325,0.11472360052205356,-2.8634220333045546
11,0.01219819023314195,0.11044541743839782,0.1046398448333837,0.2257792366040291,46378309.76648233,6810.162242302479,6452.185302419354,0.21153381141008035,-3.0804864318017495
Mean,0.03554599897986372,0.16124436478143772,0.1394321056031771,0.10520085555715526,24884175.751189154,4654.431346429327,4101.466716234839,0.10006223933925411,-1.683702315078575
