TIMESTAMP,DOUG_OPEN_PRICE_USD,DOUG_HIGH_PRICE_USD,DOUG_LOW_PRICE_USD,DOUG_CLOSE_PRICE_USD,DOUG_VOLUME_USD,DOUG_DIVIDENDS_USD,DOUG_STOCK_SPLITS_USD
2024-06-06 00:00:00+00:00,0.002858000108972192,0.005677000153809786,0.002561999950557947,0.004666000138968229,2584427,0.0,0.0
2024-06-07 00:00:00+00:00,0.004693000111728907,0.0052709998562932014,0.0027050001081079245,0.0036619999445974827,2893069,0.0,0.0
2024-06-08 00:00:00+00:00,0.0036619999445974827,0.0055519999004900455,0.002675000112503767,0.004579999949783087,1564823,0.0,0.0
2024-06-09 00:00:00+00:00,0.004637999925762415,0.0050860000774264336,0.004114000126719475,0.004437000025063753,1032078,0.0,0.0
2024-06-10 00:00:00+00:00,0.0044200001284480095,0.004947999957948923,0.0034179999493062496,0.004052000120282173,1548733,0.0,0.0
2024-06-11 00:00:00+00:00,0.0040350002236664295,0.004414000082761049,0.003031000029295683,0.003140999935567379,711556,0.0,0.0
2024-06-12 00:00:00+00:00,0.003152000019326806,0.003984999842941761,0.002609000075608492,0.0034539999905973673,933200,0.0,0.0
2024-06-13 00:00:00+00:00,0.003496000077575445,0.003496000077575445,0.0020020001102238894,0.00215300009585917,954964,0.0,0.0
2024-06-14 00:00:00+00:00,0.00215300009585917,0.0023880000226199627,0.001639000023715198,0.0019570000004023314,963166,0.0,0.0
2024-06-15 00:00:00+00:00,0.0019660000689327717,0.002749999985098839,0.0017839999636635184,0.002128999913111329,912937,0.0,0.0
2024-06-16 00:00:00+00:00,0.002125999890267849,0.002587999915704131,0.002022000029683113,0.002382999984547496,963576,0.0,0.0
2024-06-17 00:00:00+00:00,0.002348999958485365,0.0023709998931735754,0.0018319999799132347,0.0018949999939650297,849838,0.0,0.0
2024-06-18 00:00:00+00:00,0.0018899999558925629,0.0022460001055151224,0.0017239999724552035,0.0017549999756738544,778024,0.0,0.0
2024-06-19 00:00:00+00:00,0.0017549999756738544,0.0018690000288188457,0.0011210000375285745,0.0013830000534653664,514037,0.0,0.0
2024-06-20 00:00:00+00:00,0.0013830000534653664,0.0014669999945908785,0.0012450000504031777,0.0013180000241845846,343004,0.0,0.0
2024-06-21 00:00:00+00:00,0.0013170000165700912,0.0014019999653100967,0.0011230000527575612,0.0012860000133514404,599404,0.0,0.0
2024-06-22 00:00:00+00:00,0.0012799999676644802,0.0013129999861121178,0.0011210000375285745,0.0012659999774768949,792920,0.0,0.0
2024-06-23 00:00:00+00:00,0.0012659999774768949,0.00139999995008111,0.0011899999808520079,0.001322000054642558,783016,0.0,0.0
2024-06-24 00:00:00+00:00,0.0013229999458417296,0.0016319999704137444,0.0011729999678209424,0.001357999979518354,736754,0.0,0.0
