TIMESTAMP,BITCAT_OPEN_PRICE_USD,BITCAT_HIGH_PRICE_USD,BITCAT_LOW_PRICE_USD,BITCAT_CLOSE_PRICE_USD,BITCAT_VOLUME_USD,BITCAT_DIVIDENDS_USD,BITCAT_STOCK_SPLITS_USD
2024-04-03 00:00:00+00:00,0.006190999876707792,0.008981999941170216,0.004461999982595444,0.0048409998416900635,1057412,0.0,0.0
2024-04-04 00:00:00+00:00,0.0048409998416900635,0.004854999948292971,0.001344999996945262,0.0014280000468716025,363920,0.0,0.0
2024-04-05 00:00:00+00:00,0.0014280000468716025,0.0014299999456852674,0.000914999982342124,0.0009430000209249556,36072,0.0,0.0
2024-04-06 00:00:00+00:00,0.0009430000209249556,0.001353000057861209,0.0009309999877586961,0.001348000019788742,28005,0.0,0.0
2024-04-07 00:00:00+00:00,0.001348000019788742,0.001487000030465424,0.0012809999752789736,0.0013620000099763274,40788,0.0,0.0
2024-04-08 00:00:00+00:00,0.0013620000099763274,0.0013620000099763274,0.0011350000277161598,0.001145999995060265,16512,0.0,0.0
2024-04-09 00:00:00+00:00,0.001145999995060265,0.001145999995060265,0.0010310000507161021,0.0010319999419152737,6390,0.0,0.0
2024-04-10 00:00:00+00:00,0.0010319999419152737,0.001032999949529767,0.000957000011112541,0.0010049999691545963,7115,0.0,0.0
2024-04-11 00:00:00+00:00,0.0010049999691545963,0.0010049999691545963,0.0009529999806545675,0.0009549999958835542,1874,0.0,0.0
2024-04-12 00:00:00+00:00,0.0009549999958835542,0.0009599999757483602,0.0008149999775923789,0.0008370000286959112,4575,0.0,0.0
2024-04-13 00:00:00+00:00,0.0008370000286959112,0.0008379999781027436,0.0006619999767281115,0.000750000006519258,3272,0.0,0.0
2024-04-14 00:00:00+00:00,0.000750000006519258,0.0007800000021234155,0.0007120000082068145,0.0007689999765716493,2156,0.0,0.0
2024-04-15 00:00:00+00:00,0.0007949999999254942,0.0008140000281855464,0.0007089999853633344,0.0007110000005923212,3060,0.0,0.0
2024-04-16 00:00:00+00:00,0.0007110000005923212,0.0007169999880716205,0.0006549999816343188,0.0007070000283420086,256,0.0,0.0
2024-04-17 00:00:00+00:00,0.0007040000054985285,0.0007229999755509198,0.0006619999767281115,0.0006769999745301902,1015,0.0,0.0
2024-04-18 00:00:00+00:00,0.0006769999745301902,0.0007270000060088933,0.0006590000120922923,0.0007239999831654131,540,0.0,0.0
2024-04-19 00:00:00+00:00,0.0007239999831654131,0.0007270000060088933,0.0006639999919570982,0.0007089999853633344,1383,0.0,0.0
2024-04-20 00:00:00+00:00,0.0007089999853633344,0.0007350000087171793,0.000699999975040555,0.0007329999934881926,216,0.0,0.0
2024-04-21 00:00:00+00:00,0.0007340000011026859,0.0007450000266544521,0.0007229999755509198,0.0007270000060088933,838,0.0,0.0
2024-04-22 00:00:00+00:00,0.0007270000060088933,0.0007479999912902713,0.000691999972332269,0.0007009999826550484,2362,0.0,0.0
2024-04-23 00:00:00+00:00,0.0007009999826550484,0.0007179999956861138,0.000686999992467463,0.0007009999826550484,936,0.0,0.0
2024-04-24 00:00:00+00:00,0.0007009999826550484,0.0007050000131130219,0.0006820000126026571,0.0006820000126026571,380,0.0,0.0
2024-04-25 00:00:00+00:00,0.0006820000126026571,0.0006820000126026571,0.000526999996509403,0.0005280000041238964,9668,0.0,0.0
2024-04-26 00:00:00+00:00,0.0005280000041238964,0.0005280000041238964,0.0005130000063218176,0.0005130000063218176,252,0.0,0.0
2024-04-27 00:00:00+00:00,0.0005130000063218176,0.0005179999861866236,0.0005089999758638442,0.0005179999861866236,71,0.0,0.0
2024-04-28 00:00:00+00:00,0.0005179999861866236,0.0005189999938011169,0.0005179999861866236,0.0005189999938011169,54,0.0,0.0
2024-04-29 00:00:00+00:00,0.0005189999938011169,0.0005189999938011169,0.0005089999758638442,0.0005089999758638442,211,0.0,0.0
2024-04-30 00:00:00+00:00,0.0005089999758638442,0.0005130000063218176,0.00044100001105107367,0.00044999999227002263,140,0.0,0.0
2024-05-01 00:00:00+00:00,0.00044999999227002263,0.0004820000031031668,0.0004299999854993075,0.0004820000031031668,85,0.0,0.0
2024-05-02 00:00:00+00:00,0.0004820000031031668,0.0004980000085197389,0.00047400000039488077,0.0004920000210404396,758,0.0,0.0
2024-05-03 00:00:00+00:00,0.0004900000058114529,0.000506000011228025,0.00048600000445730984,0.000506000011228025,27,0.0,0.0
2024-05-04 00:00:00+00:00,0.000506000011228025,0.0005200000014156103,0.000506000011228025,0.0005169999785721302,339,0.0,0.0
2024-05-05 00:00:00+00:00,0.0005169999785721302,0.0005200000014156103,0.0005119999987073243,0.0005119999987073243,183,0.0,0.0
2024-05-06 00:00:00+00:00,0.0005119999987073243,0.0005409999866969883,0.0005119999987073243,0.000534999999217689,169,0.0,0.0
2024-05-07 00:00:00+00:00,0.000534999999217689,0.0005549999768845737,0.0005210000090301037,0.000522000016644597,1402,0.0,0.0
2024-05-08 00:00:00+00:00,0.000522000016644597,0.0005249999812804163,0.0004949999856762588,0.0004949999856762588,183,0.0,0.0
2024-05-09 00:00:00+00:00,0.0004949999856762588,0.0005099999834783375,0.00048499999684281647,0.0005089999758638442,75,0.0,0.0
2024-05-10 00:00:00+00:00,0.0005089999758638442,0.0005239999736659229,0.0004970000009052455,0.0004980000085197389,469,0.0,0.0
2024-05-11 00:00:00+00:00,0.0004980000085197389,0.0005009999731555581,0.000493000028654933,0.000493000028654933,4,0.0,0.0
