TIMESTAMP,KNINE_OPEN_PRICE_USD,KNINE_HIGH_PRICE_USD,KNINE_LOW_PRICE_USD,KNINE_CLOSE_PRICE_USD,KNINE_VOLUME_USD,KNINE_DIVIDENDS_USD,KNINE_STOCK_SPLITS_USD
2024-03-07 00:00:00+00:00,7.899999764049426e-05,0.00024300000222865492,4.8999998398358e-05,0.00016399999731220305,8680339,0.0,0.0
2024-03-08 00:00:00+00:00,0.00016399999731220305,0.00020300000323913991,8.800000068731606e-05,0.0001880000054370612,2568226,0.0,0.0
2024-03-09 00:00:00+00:00,0.0001880000054370612,0.00033400001120753586,0.00015500000154133886,0.00030899999546818435,4125242,0.0,0.0
2024-03-10 00:00:00+00:00,0.0003100000030826777,0.0003459999861661345,0.0002579999854788184,0.00029600001289509237,2645584,0.0,0.0
2024-03-11 00:00:00+00:00,0.00029600001289509237,0.0003539999888744205,0.00021600000036414713,0.00024300000222865492,2026947,0.0,0.0
2024-03-12 00:00:00+00:00,0.00024300000222865492,0.00025099999038502574,0.00020300000323913991,0.00024199999461416155,855305,0.0,0.0
2024-03-13 00:00:00+00:00,0.00024199999461416155,0.00026199998683296144,0.00020700000459328294,0.00020700000459328294,587557,0.0,0.0
2024-03-14 00:00:00+00:00,0.00020900000527035445,0.00023400000645779073,0.00018000000272877514,0.0001990000018849969,592381,0.0,0.0
2024-03-15 00:00:00+00:00,0.0001990000018849969,0.0002280000044265762,0.00017899999511428177,0.00022400000307243317,508266,0.0,0.0
2024-03-16 00:00:00+00:00,0.00022400000307243317,0.0002300000051036477,0.00016799999866634607,0.00018699999782256782,493277,0.0,0.0
2024-03-17 00:00:00+00:00,0.00018699999782256782,0.00023700000019744039,0.00017800000205170363,0.0002229999954579398,414674,0.0,0.0
2024-03-18 00:00:00+00:00,0.00019999999494757503,0.00021600000036414713,0.00012700000661425292,0.00020900000527035445,783401,0.0,0.0
2024-03-19 00:00:00+00:00,0.0002229999954579398,0.00023200000578071922,0.00016500000492669642,0.0001829999964684248,1234454,0.0,0.0
2024-03-20 00:00:00+00:00,0.0001829999964684248,0.00019200000679120421,0.00015199999324977398,0.00015799999528098851,1387015,0.0,0.0
2024-03-21 00:00:00+00:00,0.00015799999528098851,0.00016799999866634607,0.00012099999730708078,0.0001250000059371814,1437066,0.0,0.0
2024-03-22 00:00:00+00:00,0.0001250000059371814,0.00013299999409355223,7.699999696342275e-05,0.00011300000187475234,1078128,0.0,0.0
2024-03-23 00:00:00+00:00,0.00011300000187475234,0.00011999999696854502,9.600000339560211e-05,0.00010699999984353781,442388,0.0,0.0
2024-03-24 00:00:00+00:00,0.00010699999984353781,0.00013899999612476677,0.0001049999991664663,0.00011000000085914508,358507,0.0,0.0
2024-03-25 00:00:00+00:00,0.00011000000085914508,0.0001230000052601099,0.00010199999815085903,0.00010699999984353781,466418,0.0,0.0
2024-03-26 00:00:00+00:00,0.00010699999984353781,0.00011800000356743112,9.200000204145908e-05,0.00010699999984353781,593110,0.0,0.0
2024-03-27 00:00:00+00:00,0.00010699999984353781,0.00011899999663000926,9.500000305706635e-05,0.00010299999848939478,755666,0.0,0.0
2024-03-28 00:00:00+00:00,0.00010299999848939478,0.00011200000153621659,9.699999645818025e-05,9.7999996796716e-05,817169,0.0,0.0
2024-03-29 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,6.800000119255856e-05,9.100000170292333e-05,718533,0.0,0.0
2024-03-30 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.099999831756577e-05,8.600000001024455e-05,559606,0.0,0.0
2024-03-31 00:00:00+00:00,8.600000001024455e-05,9.999999747378752e-05,8.399999933317304e-05,9.999999747378752e-05,479502,0.0,0.0
2024-04-01 00:00:00+00:00,9.999999747378752e-05,0.00010599999950500205,9.200000204145908e-05,9.600000339560211e-05,570648,0.0,0.0
2024-04-02 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,7.999999797903001e-05,9.000000136438757e-05,695108,0.0,0.0
2024-04-03 00:00:00+00:00,9.000000136438757e-05,9.500000305706635e-05,8.199999865610152e-05,9.200000204145908e-05,917150,0.0,0.0
2024-04-04 00:00:00+00:00,9.200000204145908e-05,9.899999713525176e-05,9.000000136438757e-05,9.000000136438757e-05,686755,0.0,0.0
2024-04-05 00:00:00+00:00,9.000000136438757e-05,9.100000170292333e-05,8.499999967170879e-05,8.499999967170879e-05,654586,0.0,0.0
2024-04-06 00:00:00+00:00,8.499999967170879e-05,9.000000136438757e-05,8.199999865610152e-05,8.800000068731606e-05,897502,0.0,0.0
2024-04-07 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.999999797903001e-05,8.199999865610152e-05,808225,0.0,0.0
2024-04-08 00:00:00+00:00,8.199999865610152e-05,9.40000027185306e-05,7.79999973019585e-05,8.70000003487803e-05,615452,0.0,0.0
2024-04-09 00:00:00+00:00,8.70000003487803e-05,9.300000237999484e-05,7.79999973019585e-05,8.199999865610152e-05,880264,0.0,0.0
2024-04-10 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,7.899999764049426e-05,7.999999797903001e-05,790068,0.0,0.0
2024-04-11 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.599999662488699e-05,7.899999764049426e-05,748901,0.0,0.0
2024-04-12 00:00:00+00:00,7.899999764049426e-05,7.999999797903001e-05,5.999999848427251e-05,6.399999983841553e-05,690471,0.0,0.0
2024-04-13 00:00:00+00:00,6.399999983841553e-05,7.000000186963007e-05,5.199999941396527e-05,5.900000178371556e-05,677479,0.0,0.0
2024-04-14 00:00:00+00:00,5.900000178371556e-05,6.70000008540228e-05,5.199999941396527e-05,5.8000001445179805e-05,790318,0.0,0.0
2024-04-15 00:00:00+00:00,5.8000001445179805e-05,6.800000119255856e-05,5.500000042957254e-05,5.900000178371556e-05,789944,0.0,0.0
2024-04-16 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,4.70000013592653e-05,5.199999941396527e-05,624153,0.0,0.0
2024-04-17 00:00:00+00:00,5.199999941396527e-05,5.999999848427251e-05,4.70000013592653e-05,5.6000000768108293e-05,708477,0.0,0.0
2024-04-18 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.199999941396527e-05,5.400000009103678e-05,677020,0.0,0.0
2024-04-19 00:00:00+00:00,5.400000009103678e-05,6.600000051548705e-05,5.0999999075429514e-05,5.8000001445179805e-05,578692,0.0,0.0
2024-04-20 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.0999999075429514e-05,5.500000042957254e-05,648771,0.0,0.0
2024-04-21 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.400000009103678e-05,721991,0.0,0.0
2024-04-22 00:00:00+00:00,5.400000009103678e-05,6.299999949987978e-05,5.0999999075429514e-05,5.500000042957254e-05,685667,0.0,0.0
2024-04-23 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,4.8000001697801054e-05,4.8999998398358e-05,776873,0.0,0.0
2024-04-24 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.70000013592653e-05,4.8999998398358e-05,732460,0.0,0.0
2024-04-25 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.400000034365803e-05,4.999999873689376e-05,754001,0.0,0.0
2024-04-26 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.5000000682193786e-05,4.600000102072954e-05,654572,0.0,0.0
2024-04-27 00:00:00+00:00,4.600000102072954e-05,5.199999941396527e-05,4.600000102072954e-05,5.0999999075429514e-05,638411,0.0,0.0
2024-04-28 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.70000013592653e-05,4.8000001697801054e-05,649481,0.0,0.0
2024-04-29 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.199999966658652e-05,4.3000000005122274e-05,356766,0.0,0.0
2024-04-30 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.9999998989515007e-05,351224,0.0,0.0
2024-05-01 00:00:00+00:00,3.9999998989515007e-05,4.999999873689376e-05,3.899999865097925e-05,4.199999966658652e-05,818174,0.0,0.0
2024-05-02 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.7999998312443495e-05,3.899999865097925e-05,647022,0.0,0.0
2024-05-03 00:00:00+00:00,3.899999865097925e-05,4.999999873689376e-05,3.7999998312443495e-05,4.999999873689376e-05,785848,0.0,0.0
2024-05-04 00:00:00+00:00,4.999999873689376e-05,5.8000001445179805e-05,4.8999998398358e-05,5.700000110664405e-05,837417,0.0,0.0
2024-05-05 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,4.099999932805076e-05,4.199999966658652e-05,748787,0.0,0.0
