TIMESTAMP,LOD3_OPEN_PRICE_USD,LOD3_HIGH_PRICE_USD,LOD3_LOW_PRICE_USD,LOD3_CLOSE_PRICE_USD,LOD3_VOLUME_USD,LOD3_DIVIDENDS_USD,LOD3_STOCK_SPLITS_USD
2024-11-03 00:00:00+00:00,0.12053900212049484,0.1293260008096695,0.09037599712610245,0.10498499870300293,7802,0.0,0.0
2024-11-04 00:00:00+00:00,0.10498499870300293,0.12371599674224854,0.08781799674034119,0.11370799690485,6064,0.0,0.0
2024-11-05 00:00:00+00:00,0.11370799690485,0.12611199915409088,0.11336799710988998,0.11506599932909012,970,0.0,0.0
2024-11-06 00:00:00+00:00,0.11506599932909012,0.12578800320625305,0.09040100127458572,0.09774000197649002,2650,0.0,0.0
2024-11-07 00:00:00+00:00,0.09774000197649002,0.14445599913597107,0.09773900359869003,0.134102001786232,4852,0.0,0.0
2024-11-08 00:00:00+00:00,0.134102001786232,0.137596994638443,0.11129099875688553,0.12754499912261963,2519,0.0,0.0
2024-11-09 00:00:00+00:00,0.12754499912261963,0.12754499912261963,0.10744599997997284,0.12700000405311584,2865,0.0,0.0
2024-11-10 00:00:00+00:00,0.12464500218629837,0.130622997879982,0.11385100334882736,0.12167099863290787,2816,0.0,0.0
2024-11-11 00:00:00+00:00,0.12167099863290787,0.1331779956817627,0.0850600004196167,0.12155000120401382,6758,0.0,0.0
2024-11-12 00:00:00+00:00,0.12155000120401382,0.14730699360370636,0.1194090023636818,0.138714000582695,6033,0.0,0.0
2024-11-13 00:00:00+00:00,0.138714000582695,0.19617199897766113,0.138714000582695,0.16832199692726135,11345,0.0,0.0
2024-11-14 00:00:00+00:00,0.16832199692726135,0.16836099326610565,0.13467299938201904,0.13625100255012512,1652,0.0,0.0
2024-11-15 00:00:00+00:00,0.13625100255012512,0.14591699838638306,0.1325089931488037,0.13253700733184814,1179,0.0,0.0
2024-11-16 00:00:00+00:00,0.13259699940681458,0.16036300361156464,0.1194470003247261,0.1522659957408905,4071,0.0,0.0
2024-11-17 00:00:00+00:00,0.1522659957408905,0.1522659957408905,0.13774900138378143,0.13889800012111664,902,0.0,0.0
2024-11-18 00:00:00+00:00,0.13889800012111664,0.4550729990005493,0.13887600600719452,0.20156900584697723,23288,0.0,0.0
2024-11-19 00:00:00+00:00,0.20156900584697723,0.23335599899291992,0.09742700308561325,0.17903999984264374,20288,0.0,0.0
2024-11-20 00:00:00+00:00,0.17903999984264374,0.25484499335289,0.1583629995584488,0.21997199952602386,23912,0.0,0.0
2024-11-21 00:00:00+00:00,0.21997199952602386,0.23066799342632294,0.2089329957962036,0.2170490026473999,24080,0.0,0.0
2024-11-22 00:00:00+00:00,0.2170490026473999,0.21706700325012207,0.15018999576568604,0.15018999576568604,12806,0.0,0.0
2024-11-23 00:00:00+00:00,0.15018999576568604,0.20111800730228424,0.14694799482822418,0.1590140014886856,14207,0.0,0.0
2024-11-24 00:00:00+00:00,0.1590140014886856,0.16961699724197388,0.11082399636507034,0.11082600057125092,6104,0.0,0.0
2024-11-25 00:00:00+00:00,0.11082600057125092,0.18360799551010132,0.11082600057125092,0.17030900716781616,26682,0.0,0.0
2024-11-26 00:00:00+00:00,0.17030900716781616,0.1719760000705719,0.09312800318002701,0.11076900362968445,9400,0.0,0.0
2024-11-27 00:00:00+00:00,0.11076900362968445,0.2111389935016632,0.10431300103664398,0.18253399431705475,73781,0.0,0.0
2024-11-28 00:00:00+00:00,0.18253399431705475,0.19586899876594543,0.11512500047683716,0.19078899919986725,19948,0.0,0.0
2024-11-29 00:00:00+00:00,0.19078899919986725,0.2029930055141449,0.09619200229644775,0.11587999761104584,44983,0.0,0.0
2024-11-30 00:00:00+00:00,0.11587999761104584,0.12809999287128448,0.09607400000095367,0.09976799786090851,5212,0.0,0.0
