TIMESTAMP,DLT_OPEN_PRICE_USD,DLT_HIGH_PRICE_USD,DLT_LOW_PRICE_USD,DLT_CLOSE_PRICE_USD,DLT_VOLUME_USD,DLT_DIVIDENDS_USD,DLT_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.13957500457763672,0.21679900586605072,0.1382949948310852,0.1935109943151474,77696,0.0,0.0
2017-11-10 00:00:00+00:00,0.16899800300598145,0.3769010007381439,0.15507400035858154,0.2097720056772232,1760770,0.0,0.0
2017-11-11 00:00:00+00:00,0.20902100205421448,0.24877099692821503,0.18987399339675903,0.2111790031194687,404546,0.0,0.0
2017-11-12 00:00:00+00:00,0.20965300500392914,0.20965300500392914,0.15236200392246246,0.17349399626255035,293260,0.0,0.0
2017-11-13 00:00:00+00:00,0.17378099262714386,0.20202000439167023,0.15943500399589539,0.1864520013332367,242690,0.0,0.0
2017-11-14 00:00:00+00:00,0.18664999306201935,0.2177859991788864,0.16232000291347504,0.2150769978761673,203176,0.0,0.0
2017-11-15 00:00:00+00:00,0.21509000658988953,0.21980200707912445,0.17367500066757202,0.17804700136184692,236520,0.0,0.0
2017-11-16 00:00:00+00:00,0.18134500086307526,0.19441300630569458,0.14048899710178375,0.16354900598526,194312,0.0,0.0
2017-11-17 00:00:00+00:00,0.16348899900913239,0.17190100252628326,0.14359499514102936,0.14981000125408173,138638,0.0,0.0
2017-11-18 00:00:00+00:00,0.149399995803833,0.1921979933977127,0.14228099584579468,0.16966499388217926,181274,0.0,0.0
2017-11-19 00:00:00+00:00,0.17236700654029846,0.17236700654029846,0.1514109969139099,0.1592870056629181,79617,0.0,0.0
2017-11-20 00:00:00+00:00,0.15915299952030182,0.17126299440860748,0.14683400094509125,0.16669400036334991,135073,0.0,0.0
2017-11-21 00:00:00+00:00,0.16657599806785583,0.25383099913597107,0.14671899378299713,0.1863269954919815,692190,0.0,0.0
2017-11-22 00:00:00+00:00,0.18655699491500854,0.1957859992980957,0.1691640019416809,0.18265999853610992,173741,0.0,0.0
2017-11-23 00:00:00+00:00,0.18167999386787415,0.22794200479984283,0.1793610006570816,0.21682800352573395,330087,0.0,0.0
2017-11-24 00:00:00+00:00,0.21605800092220306,0.21982699632644653,0.19461099803447723,0.20574399828910828,169940,0.0,0.0
