TIMESTAMP,AMBER_OPEN_PRICE_USD,AMBER_HIGH_PRICE_USD,AMBER_LOW_PRICE_USD,AMBER_CLOSE_PRICE_USD,AMBER_VOLUME_USD,AMBER_DIVIDENDS_USD,AMBER_STOCK_SPLITS_USD
2023-05-22 00:00:00+00:00,0.0003279999946244061,0.00036800000816583633,0.0003260000084992498,0.00036800000816583633,29783,0.0,0.0
2023-05-23 00:00:00+00:00,0.00036800000816583633,0.0003859999997075647,0.00036800000816583633,0.0003819999983534217,13239,0.0,0.0
2023-05-24 00:00:00+00:00,0.0003819999983534217,0.0003819999983534217,0.0003650000144261867,0.000371000001905486,7817,0.0,0.0
2023-05-25 00:00:00+00:00,0.000371000001905486,0.000375000003259629,0.0003319999959785491,0.0003380000125616789,12222,0.0,0.0
2023-05-26 00:00:00+00:00,0.0003380000125616789,0.0003589999978430569,0.0003380000125616789,0.0003429999924264848,2061,0.0,0.0
2023-05-27 00:00:00+00:00,0.0003429999924264848,0.0003480000013951212,0.0003420000139158219,0.00034699999378062785,1957,0.0,0.0
2023-05-28 00:00:00+00:00,0.00034699999378062785,0.0003650000144261867,0.0003459999861661345,0.00036100001307204366,8734,0.0,0.0
2023-05-29 00:00:00+00:00,0.00036100001307204366,0.00036299999919719994,0.0003499999875202775,0.00035099999513477087,1217,0.0,0.0
2023-05-30 00:00:00+00:00,0.00035099999513477087,0.0003539999888744205,0.0003420000139158219,0.0003490000090096146,1856,0.0,0.0
2023-05-31 00:00:00+00:00,0.0003490000090096146,0.00035099999513477087,0.00034100000630132854,0.0003480000013951212,1104,0.0,0.0
2023-06-01 00:00:00+00:00,0.0003480000013951212,0.0003499999875202775,0.0003330000035930425,0.00033400001120753586,6453,0.0,0.0
2023-06-02 00:00:00+00:00,0.00033400001120753586,0.0003429999924264848,0.0003319999959785491,0.0003349999897181988,2754,0.0,0.0
2023-06-03 00:00:00+00:00,0.0003349999897181988,0.0003380000125616789,0.0003150000120513141,0.00031599999056197703,6182,0.0,0.0
2023-06-04 00:00:00+00:00,0.00031599999056197703,0.00031800000579096377,0.0003020000003743917,0.0003020000003743917,5753,0.0,0.0
2023-06-05 00:00:00+00:00,0.0003020000003743917,0.000307999987853691,0.00028300000121816993,0.00030499999411404133,10076,0.0,0.0
2023-06-06 00:00:00+00:00,0.00030499999411404133,0.00030499999411404133,0.0002880000101868063,0.000299000006634742,6242,0.0,0.0
2023-06-07 00:00:00+00:00,0.000299000006634742,0.000299000006634742,0.0002690000110305846,0.0002699999895412475,3626,0.0,0.0
