TIMESTAMP,SPAD_OPEN_PRICE_USD,SPAD_HIGH_PRICE_USD,SPAD_LOW_PRICE_USD,SPAD_CLOSE_PRICE_USD,SPAD_VOLUME_USD,SPAD_DIVIDENDS_USD,SPAD_STOCK_SPLITS_USD
2024-04-23 00:00:00+00:00,0.252564013004303,0.252564013004303,0.17530600726604462,0.18630799651145935,76048,0.0,0.0
2024-04-24 00:00:00+00:00,0.18332499265670776,0.18991400301456451,0.1654449999332428,0.1654449999332428,18503,0.0,0.0
2024-04-25 00:00:00+00:00,0.16272799670696259,0.16882899403572083,0.1611669957637787,0.16335000097751617,4462,0.0,0.0
2024-04-26 00:00:00+00:00,0.16335000097751617,0.16335000097751617,0.15905000269412994,0.15905000269412994,1483,0.0,0.0
2024-04-27 00:00:00+00:00,0.15928399562835693,0.16245399415493011,0.15311500430107117,0.1580280065536499,3339,0.0,0.0
2024-04-28 00:00:00+00:00,0.1580280065536499,0.1616480052471161,0.15598399937152863,0.15598399937152863,384,0.0,0.0
2024-04-29 00:00:00+00:00,0.15598399937152863,0.15627700090408325,0.14672799408435822,0.15311700105667114,7543,0.0,0.0
2024-04-30 00:00:00+00:00,0.15311700105667114,0.1565449982881546,0.14077700674533844,0.14606599509716034,9050,0.0,0.0
2024-05-01 00:00:00+00:00,0.14606599509716034,0.16683800518512726,0.13993200659751892,0.16664500534534454,16925,0.0,0.0
2024-05-02 00:00:00+00:00,0.16664500534534454,0.17478500306606293,0.16045500338077545,0.17257800698280334,2938,0.0,0.0
2024-05-03 00:00:00+00:00,0.17193900048732758,0.18887199461460114,0.17142699658870697,0.18792900443077087,4488,0.0,0.0
2024-05-04 00:00:00+00:00,0.18661299347877502,0.19156800210475922,0.18580299615859985,0.19034400582313538,805,0.0,0.0
2024-05-05 00:00:00+00:00,0.19032099843025208,0.19078199565410614,0.17500199377536774,0.17878000438213348,4926,0.0,0.0
