,MSE,MAE,RMSE,MAPE,R2
0,0.0009302135142669333,0.026368102109207033,0.0304992477525358,0.04952081312784717,0.8235460507578102
1,0.0004696684666253,0.016807452962076867,0.0216718354594504,0.033791634333712996,0.770494101248885
2,0.0009821833701604,0.025136026552235135,0.031339801753292734,0.0340315217371455,0.6901704572045709
3,0.0021423350531191,0.03730976356129507,0.0462853537559833,0.04781182183272947,0.7192163058028377
4,0.0012488463287448667,0.028357228419802833,0.03533901577801863,0.030731499474358565,0.7998748967535113
5,0.0021353606964679664,0.036992649303755634,0.046209915813305,0.03546600681477217,0.24576448826093475
6,0.0013703616992311665,0.029609170203926238,0.037018336182249235,0.030695334095178998,0.5507685887098227
7,0.0009867367538507665,0.024523396361995867,0.0314123366567458,0.034708233713558134,0.9170538495716737
8,0.0011350710029113334,0.025558705316565764,0.03369080773128683,0.03723423885306383,0.5169880983189973
9,0.00047152715476560003,0.0178366534792183,0.021714670590192702,0.0267095139319571,0.8964433220487918
10,0.0005942279861022667,0.019555620374097832,0.0243767780220828,0.026768882955240398,0.7669428307202327
11,0.0008273206348627667,0.024466009913886835,0.0287622294498735,0.04803877857692667,0.8916407426757044
Mean,0.0011078210550923722,0.026043398213171948,0.032360027412084734,0.036292356620540915,0.7157419776728142
