TIMESTAMP,XRP_OPEN_PRICE_USD,XRP_HIGH_PRICE_USD,XRP_LOW_PRICE_USD,XRP_CLOSE_PRICE_USD,XRP_FIRST_TRADE_PRICE_USD,XRP_HIGH_TRADE_PRICE_USD,XRP_LOW_TRADE_PRICE_USD,XRP_LAST_TRADE_PRICE_USD,XRP_TOTAL_TRADE_COUNT,XRP_TOTAL_TRADES_BUY,XRP_TOTAL_TRADES_SELL,XRP_VOLUME_USD,XRP_QUOTE_VOLUME,XRP_VOLUME_BUY,XRP_QUOTE_VOLUME_BUY,XRP_VOLUME_SELL,XRP_QUOTE_VOLUME_SELL
2018-05-04 08:00:00,0.5,1.5,0.5,0.88389,0.5,1.5,0.5,0.88389,29961,11735,18226,16588059.79,15107402.8978824,6629935.99,6025104.2202484,9958123.8,9082298.677634
2018-05-04 16:00:00,0.88389,0.90699,0.878,0.8899,0.8839,0.90699,0.878,0.8899,7531,3790,3741,4302154.03,3839321.7965931,1950357.35,1740601.3218271,2351796.68,2098720.474766
2018-05-05 00:00:00,0.8899,0.90985,0.888,0.90293,0.8898,0.90985,0.888,0.90293,6701,3408,3293,4240669.0,3823346.3613962,2031478.33,1833143.5592543,2209190.67,1990202.8021419
2018-05-05 08:00:00,0.90293,0.935,0.89679,0.93209,0.90291,0.935,0.89679,0.93209,11035,6163,4872,7655001.34,6973221.9983693,4048576.64,3688120.9036876,3606424.7,3285101.0946817
2018-05-05 16:00:00,0.93209,0.93209,0.89601,0.9028,0.92982,0.93209,0.89601,0.9028,8740,4059,4681,4920494.96,4485431.7180254,1976967.94,1800721.6770575,2943527.02,2684710.0409679
2018-05-06 00:00:00,0.9028,0.918,0.85584,0.87966,0.9028,0.918,0.85584,0.87966,11599,5039,6560,7366965.01,6564422.8409379,2887431.01,2570607.7747636,4479534.0,3993815.0661743
2018-05-06 08:00:00,0.87966,0.8814,0.83774,0.8575,0.87966,0.8814,0.83774,0.8575,11880,6273,5607,6101188.17,5246794.2746046,2990103.78,2572099.682593,3111084.39,2674694.5920116
2018-05-06 16:00:00,0.8575,0.8712,0.85001,0.86483,0.8575,0.8712,0.85001,0.86483,5234,2817,2417,2533882.62,2185924.4482743,1227818.75,1060013.1803272,1306063.87,1125911.2679471
2018-05-07 00:00:00,0.86483,0.86886,0.8,0.81073,0.86482,0.86886,0.8,0.81073,12493,6948,5545,7526514.76,6176502.9853474,3309947.8,2704271.7935535,4216566.96,3472231.1917939
2018-05-07 08:00:00,0.81073,0.836,0.8,0.8197,0.81076,0.836,0.8,0.8197,9147,4555,4592,5874857.06,4785973.3040059,2973375.78,2423350.5873603,2901481.28,2362622.7166456
2018-05-07 16:00:00,0.8197,0.8422,0.81525,0.8249,0.8197,0.8422,0.81525,0.8249,7534,3030,4504,3902114.58,3229803.4398794,1380549.48,1143140.771511,2521565.1,2086662.6683684
2018-05-08 00:00:00,0.8249,0.84802,0.82345,0.82962,0.8249,0.84802,0.82345,0.82962,7175,3814,3361,3503373.91,2926800.9664144,1886966.42,1575101.383415,1616407.49,1351699.5829994
2018-05-08 08:00:00,0.82962,0.8326,0.792,0.80797,0.82962,0.8326,0.792,0.80797,10691,5884,4807,6162567.08,4977812.1055612,2909428.0,2348241.7944669,3253139.08,2629570.3110943
2018-05-08 16:00:00,0.80797,0.8158,0.7933,0.80667,0.8078,0.8158,0.7933,0.80667,5144,2505,2639,3305362.19,2667231.0586492,1145562.02,924596.5101321,2159800.17,1742634.5485171
2018-05-09 00:00:00,0.80667,0.80813,0.7569,0.76662,0.80667,0.80813,0.7569,0.76662,10978,5943,5035,5796202.62,4508190.4700703,2842366.95,2211451.1662568,2953835.67,2296739.3038135
2018-05-09 08:00:00,0.76662,0.80692,0.7613,0.8,0.7666,0.80692,0.7613,0.8,9067,4332,4735,5197026.14,4107096.372098,2675435.46,2112623.7315244,2521590.68,1994472.6405736
2018-05-09 16:00:00,0.8,0.81894,0.79196,0.79481,0.79999,0.81894,0.79196,0.79481,6926,3782,3144,2989147.13,2399520.3977636,1442164.12,1157379.9906705,1546983.01,1242140.4070931
2018-05-10 00:00:00,0.79481,0.80572,0.78497,0.80094,0.79481,0.80572,0.78497,0.80094,5943,3215,2728,2533271.02,2016905.7710208,1181635.32,941532.0409763,1351635.7,1075373.7300445
2018-05-10 08:00:00,0.80094,0.805,0.79125,0.80189,0.79929,0.805,0.79125,0.80189,4291,2056,2235,2324400.86,1854020.7703826,887335.94,708401.7114051,1437064.92,1145619.0589775
2018-05-10 16:00:00,0.80189,0.803,0.74085,0.74558,0.80016,0.803,0.74085,0.74558,9941,5561,4380,5279223.85,4078271.8678546,2370847.67,1832248.9286262,2908376.18,2246022.9392284
2018-05-11 00:00:00,0.74558,0.75602,0.6511,0.66352,0.74562,0.75602,0.6511,0.66352,15698,7601,8097,9858238.35,7079832.5505154,3747883.85,2679074.3349263,6110354.5,4400758.2155891
2018-05-11 08:00:00,0.66352,0.71497,0.64758,0.68629,0.66356,0.71497,0.64758,0.68629,23382,11389,11993,16412519.16,11097050.4915432,8195498.0,5528030.0740136,8217021.16,5569020.4175296
2018-05-11 16:00:00,0.68629,0.7067,0.655,0.6761,0.68629,0.7067,0.655,0.6761,11168,5716,5452,5021722.53,3434455.0077975,2768671.82,1896121.8788379,2253050.71,1538333.1289596
2018-05-12 00:00:00,0.6761,0.69061,0.62519,0.66101,0.67376,0.69061,0.62519,0.66101,10459,4656,5803,4941036.98,3248067.0460889,2025637.97,1334654.5645575,2915399.01,1913412.4815314
2018-05-12 08:00:00,0.66101,0.71,0.64089,0.662,0.661,0.71,0.64089,0.662,15442,6947,8495,8985378.09,6110821.5130724,3993366.43,2713980.5097913,4992011.66,3396841.0032811
2018-05-12 16:00:00,0.662,0.69376,0.654,0.68522,0.662,0.69376,0.654,0.68522,8006,3465,4541,4254736.04,2865000.2787529,1978747.27,1333317.8460164,2275988.77,1531682.4327365
2018-05-13 00:00:00,0.68522,0.69029,0.66456,0.68076,0.68192,0.69029,0.66456,0.68076,6227,3017,3210,3199316.67,2169626.3865192,1452674.21,985514.8305057,1746642.46,1184111.5560135
2018-05-13 08:00:00,0.68076,0.7311,0.67193,0.72815,0.68074,0.7311,0.67193,0.72815,10057,4521,5536,5958531.07,4183070.6596984,2991805.13,2095605.997618,2966725.94,2087464.6620804
2018-05-13 16:00:00,0.72815,0.7501,0.7105,0.72999,0.7281,0.7501,0.7105,0.72999,13669,6314,7355,8363414.03,6150453.4734761,3858541.36,2835844.2949556,4504872.67,3314609.1785205
2018-05-14 00:00:00,0.72999,0.73247,0.68585,0.70857,0.72897,0.73247,0.68585,0.70857,11749,5673,6076,7754385.9,5471550.3556218,3586672.49,2529992.0149065,4167713.41,2941558.3407153
2018-05-14 08:00:00,0.70857,0.74666,0.6905,0.73991,0.70861,0.74666,0.6905,0.73991,14723,7041,7682,8448658.26,6101608.7317725,3907717.95,2821791.639231,4540940.31,3279817.0925415
2018-05-14 16:00:00,0.73991,0.7499,0.72,0.72694,0.73991,0.7499,0.72,0.72694,9387,4536,4851,5568320.8,4088717.4563926,2351897.07,1729922.8937705,3216423.73,2358794.5626221
2018-05-15 00:00:00,0.72694,0.74888,0.72367,0.74124,0.72695,0.74888,0.72367,0.74124,6122,2896,3226,3366253.19,2478916.6357963,1599018.5,1176802.0275545,1767234.69,1302114.6082418
2018-05-15 08:00:00,0.74124,0.74892,0.70267,0.71237,0.74104,0.74892,0.70267,0.71237,8807,4566,4241,4952200.66,3592929.9224012,2237719.01,1621685.5144723,2714481.65,1971244.4079289
2018-05-15 16:00:00,0.71237,0.71787,0.6801,0.689,0.71024,0.71787,0.6801,0.689,7474,3935,3539,4633534.6,3243893.9147254,2206320.31,1545819.5982694,2427214.29,1698074.316456
2018-05-16 00:00:00,0.689,0.6955,0.65756,0.68,0.689,0.6955,0.65756,0.68,8359,4086,4273,4846168.63,3262366.448393,2364611.28,1592484.8352491,2481557.35,1669881.6131439
2018-05-16 08:00:00,0.68,0.70023,0.66861,0.6833,0.68,0.70023,0.66861,0.6833,6447,3104,3343,3942656.86,2694192.0152354,1693618.58,1157994.5401637,2249038.28,1536197.4750717
2018-05-16 16:00:00,0.6833,0.712,0.67405,0.70585,0.68329,0.712,0.67405,0.70585,4030,2031,1999,2393607.21,1645631.5287594,1320499.11,907707.9457328,1073108.1,737923.5830266
2018-05-17 00:00:00,0.70585,0.712,0.6855,0.68998,0.70942,0.712,0.6855,0.68998,6204,3384,2820,3749329.94,2630666.6373796,1903741.89,1335270.2208113,1845588.05,1295396.4165683
2018-05-17 08:00:00,0.68998,0.69854,0.6851,0.69201,0.68665,0.69854,0.6851,0.69201,3095,1735,1360,1955183.31,1350769.6807064,1109224.38,766583.2327814,845958.93,584186.447925
2018-05-17 16:00:00,0.69201,0.69371,0.6482,0.65849,0.692,0.69371,0.6482,0.65849,7809,4071,3738,4365547.89,2916061.8642257,1887139.42,1262824.0075617,2478408.47,1653237.856664
2018-05-18 00:00:00,0.65849,0.67377,0.646,0.66845,0.65849,0.67377,0.646,0.66845,6086,3148,2938,3319911.29,2187338.6083959,1551403.02,1025171.267678,1768508.27,1162167.3407179
2018-05-18 08:00:00,0.66845,0.67479,0.65005,0.66148,0.66998,0.67479,0.65005,0.66148,5577,2601,2976,3373755.03,2242234.5658235,1326769.01,882128.803474,2046986.02,1360105.7623495
2018-05-18 16:00:00,0.66148,0.68255,0.656,0.67766,0.663,0.68255,0.656,0.67766,5771,2884,2887,3447008.81,2316303.517429,2019649.92,1357059.1511115,1427358.89,959244.3663175
2018-05-19 00:00:00,0.67766,0.6799,0.6611,0.66309,0.67698,0.6799,0.6611,0.66309,3631,1866,1765,2490869.28,1672685.7131959,1249185.6,839475.5028386,1241683.68,833210.2103573
2018-05-19 08:00:00,0.66309,0.69139,0.66111,0.68055,0.66315,0.69139,0.66111,0.68055,4950,2327,2623,2644941.85,1795220.7072146,1350737.28,916319.8265749,1294204.57,878900.8806397
2018-05-19 16:00:00,0.68055,0.68198,0.6656,0.67339,0.68198,0.68198,0.6656,0.67339,3410,1819,1591,1718586.62,1156554.110208,806717.0,542654.7524942,911869.62,613899.3577138
2018-05-20 00:00:00,0.67339,0.68544,0.668,0.6801,0.67494,0.68544,0.668,0.6801,3420,1555,1865,1615203.88,1096907.9470956,757316.8,514159.4766401,857887.08,582748.4704555
2018-05-20 08:00:00,0.6801,0.692,0.67622,0.6891,0.6801,0.692,0.67622,0.6891,5307,2688,2619,2670291.64,1828212.5147965,1499171.17,1027039.552449,1171120.47,801172.9623475
2018-05-20 16:00:00,0.6891,0.70659,0.688,0.6994,0.6891,0.70659,0.688,0.6994,6574,3608,2966,3770178.4,2633330.5543966,2186686.08,1526347.8634045,1583492.32,1106982.6909921
2018-05-21 00:00:00,0.6994,0.705,0.68834,0.7,0.6994,0.705,0.68834,0.7,4170,2073,2097,2167556.33,1511178.6945683,912020.9,636105.391849,1255535.43,875073.3027193
2018-05-21 08:00:00,0.7,0.70141,0.67275,0.67839,0.7,0.70141,0.67275,0.67839,7741,3790,3951,3511779.76,2406881.7403132,1552468.92,1063014.696847,1959310.84,1343867.0434662
2018-05-21 16:00:00,0.67839,0.682,0.66666,0.67612,0.67692,0.682,0.66666,0.67612,3736,1696,2040,2228877.48,1501969.8546048,885674.36,597358.0843207,1343203.12,904611.7702841
2018-05-22 00:00:00,0.67612,0.67817,0.66316,0.67429,0.67612,0.67817,0.66316,0.67429,3331,1802,1529,1320212.79,883387.0213155,659942.08,441619.9500322,660270.71,441767.0712833
2018-05-22 08:00:00,0.67429,0.67467,0.65658,0.66602,0.67408,0.67467,0.65658,0.66602,4566,2070,2496,2161601.55,1440612.7480322,894938.78,596556.8088547,1266662.77,844055.9391775
2018-05-22 16:00:00,0.66602,0.67217,0.635,0.63782,0.6661,0.67217,0.635,0.63782,6745,3472,3273,4085196.37,2658003.6554473,1879729.71,1220795.3462802,2205466.66,1437208.3091671
2018-05-23 00:00:00,0.63782,0.64488,0.612,0.61207,0.63782,0.64488,0.612,0.61207,7779,4085,3694,4604313.15,2906886.1604581,2307859.84,1459777.1663555,2296453.31,1447108.9941026
2018-05-23 08:00:00,0.61207,0.6274,0.59311,0.59925,0.61414,0.6274,0.59311,0.59925,9771,4753,5018,6164193.61,3765024.9949192,2577018.81,1575954.2995386,3587174.8,2189070.6953806
2018-05-23 16:00:00,0.59925,0.628,0.5731,0.59198,0.59917,0.628,0.5731,0.59198,13857,6432,7425,9309555.45,5504473.9313087,4245161.24,2508033.7314104,5064394.21,2996440.1998983
2018-05-24 00:00:00,0.59198,0.6189,0.59,0.60408,0.59053,0.6189,0.59,0.60408,5650,2397,3253,3264489.84,1985609.7127448,1542765.56,938699.2161176,1721724.28,1046910.4966272
2018-05-24 08:00:00,0.60408,0.6308,0.57617,0.63,0.60406,0.6308,0.57617,0.63,10649,5325,5324,6148575.59,3711750.2458303,2979183.39,1801040.716565,3169392.2,1910709.5292653
2018-05-24 16:00:00,0.63,0.64,0.61243,0.62814,0.63,0.64,0.61243,0.62814,8397,3949,4448,4801074.67,3002752.9171363,2006907.83,1255879.0709808,2794166.84,1746873.8461555
2018-05-25 00:00:00,0.62814,0.63391,0.60002,0.61031,0.63,0.63391,0.60002,0.61031,5927,3038,2889,3178667.64,1970257.5759669,1592322.01,987424.7358056,1586345.63,982832.8401613
2018-05-25 08:00:00,0.61031,0.6216,0.6006,0.60811,0.61031,0.6216,0.6006,0.60811,8789,4338,4451,8929077.9,5459440.8857086,5227238.67,3194973.1772319,3701839.23,2264467.7084767
