TIMESTAMP,BRIT_OPEN_PRICE_USD,BRIT_HIGH_PRICE_USD,BRIT_LOW_PRICE_USD,BRIT_CLOSE_PRICE_USD,BRIT_VOLUME_USD,BRIT_DIVIDENDS_USD,BRIT_STOCK_SPLITS_USD
2023-12-17 00:00:00+00:00,0.00012199999764561653,0.00014699999883305281,0.00012099999730708078,0.00014000000373926014,50,0.0,0.0
2023-12-18 00:00:00+00:00,0.00014000000373926014,0.00017899999511428177,0.00012599999899975955,0.00017899999511428177,25,0.0,0.0
2023-12-19 00:00:00+00:00,0.00017899999511428177,0.00018200000340584666,0.00015799999528098851,0.00016199999663513154,11,0.0,0.0
2023-12-20 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,0.00015700000221841037,0.00015799999528098851,0,0.0,0.0
2023-12-21 00:00:00+00:00,0.00015799999528098851,0.0001630000042496249,0.00013699999544769526,0.00016199999663513154,81,0.0,0.0
2023-12-22 00:00:00+00:00,0.00016199999663513154,0.00018699999782256782,0.0001340000017080456,0.00018699999782256782,128,0.0,0.0
2023-12-23 00:00:00+00:00,0.00018699999782256782,0.0002570000069681555,0.00017899999511428177,0.00025599999935366213,65,0.0,0.0
2023-12-24 00:00:00+00:00,0.0002570000069681555,0.00039900001138448715,0.000195999993593432,0.00020399999630171806,521,0.0,0.0
2023-12-25 00:00:00+00:00,0.00020399999630171806,0.00020700000459328294,0.00019299999985378236,0.0001990000018849969,24,0.0,0.0
2023-12-26 00:00:00+00:00,0.00019799999427050352,0.0001990000018849969,0.000155999994603917,0.00018899999849963933,102,0.0,0.0
2023-12-27 00:00:00+00:00,0.00018899999849963933,0.00019200000679120421,0.0001720000000204891,0.00018200000340584666,40,0.0,0.0
2023-12-28 00:00:00+00:00,0.00018200000340584666,0.00018600000475998968,0.00016500000492669642,0.00016700000560376793,5,0.0,0.0
2023-12-29 00:00:00+00:00,0.00016700000560376793,0.00017699999443721026,0.00013299999409355223,0.00013499999477062374,93,0.0,0.0
2023-12-30 00:00:00+00:00,0.00013499999477062374,0.00013600000238511711,0.00012700000661425292,0.00013099999341648072,4,0.0,0.0
2023-12-31 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,9.899999713525176e-05,0.00010699999984353781,58,0.0,0.0
2024-01-01 00:00:00+00:00,0.00010699999984353781,0.00011700000322889537,0.00010599999950500205,0.00011700000322889537,4,0.0,0.0
2024-01-02 00:00:00+00:00,0.00011700000322889537,0.00012099999730708078,0.00011600000289035961,0.00011800000356743112,0,0.0,0.0
2024-01-03 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,7.699999696342275e-05,7.899999764049426e-05,29,0.0,0.0
2024-01-04 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,7.300000288523734e-05,7.79999973019585e-05,29,0.0,0.0
2024-01-05 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2024-01-06 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,6.800000119255856e-05,7.100000220816582e-05,0,0.0,0.0
2024-01-07 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2024-01-08 00:00:00+00:00,7.100000220816582e-05,7.500000356230885e-05,6.600000051548705e-05,7.500000356230885e-05,0,0.0,0.0
2024-01-09 00:00:00+00:00,7.500000356230885e-05,7.500000356230885e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2024-01-10 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2024-01-11 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
