TIMESTAMP,GVL_OPEN_PRICE_USD,GVL_HIGH_PRICE_USD,GVL_LOW_PRICE_USD,GVL_CLOSE_PRICE_USD,GVL_VOLUME_USD,GVL_DIVIDENDS_USD,GVL_STOCK_SPLITS_USD
2024-04-30 00:00:00+00:00,0.14369000494480133,0.14991499483585358,0.14316800236701965,0.1435920000076294,681747,0.0,0.0
2024-05-01 00:00:00+00:00,0.1435920000076294,0.14826300740242004,0.13995300233364105,0.1427070051431656,903080,0.0,0.0
2024-05-02 00:00:00+00:00,0.1427070051431656,0.1454630047082901,0.14209499955177307,0.14390400052070618,661235,0.0,0.0
2024-05-03 00:00:00+00:00,0.14372199773788452,0.14393199980258942,0.14162500202655792,0.1424890011548996,154252,0.0,0.0
2024-05-04 00:00:00+00:00,0.14250299334526062,0.14583000540733337,0.14213599264621735,0.14342400431632996,73471,0.0,0.0
2024-05-05 00:00:00+00:00,0.14432300627231598,0.14462000131607056,0.14291700720787048,0.14421099424362183,70475,0.0,0.0
2024-05-06 00:00:00+00:00,0.1441439986228943,0.14453600347042084,0.14341199398040771,0.14400599896907806,65697,0.0,0.0
2024-05-07 00:00:00+00:00,0.14400599896907806,0.1482280045747757,0.14327700436115265,0.14767900109291077,63942,0.0,0.0
2024-05-08 00:00:00+00:00,0.14673100411891937,0.14848099648952484,0.14545300602912903,0.14614099264144897,86175,0.0,0.0
2024-05-09 00:00:00+00:00,0.14614099264144897,0.14788800477981567,0.14586299657821655,0.14779800176620483,82363,0.0,0.0
2024-05-10 00:00:00+00:00,0.14779800176620483,0.14791199564933777,0.1456110030412674,0.1476539969444275,67226,0.0,0.0
2024-05-11 00:00:00+00:00,0.14756600558757782,0.14793899655342102,0.14366799592971802,0.14756399393081665,56703,0.0,0.0
2024-05-12 00:00:00+00:00,0.14747600257396698,0.147830992937088,0.14744499325752258,0.1477230042219162,70994,0.0,0.0
2024-05-13 00:00:00+00:00,0.14771400392055511,0.14789800345897675,0.14735600352287292,0.14767199754714966,83418,0.0,0.0
2024-05-14 00:00:00+00:00,0.14767499268054962,0.15119600296020508,0.14710399508476257,0.15052799880504608,99205,0.0,0.0
2024-05-15 00:00:00+00:00,0.15052799880504608,0.15062899887561798,0.14839200675487518,0.14907099306583405,97844,0.0,0.0
2024-05-16 00:00:00+00:00,0.1484600007534027,0.14902900159358978,0.14007499814033508,0.14112399518489838,95764,0.0,0.0
2024-05-17 00:00:00+00:00,0.14091700315475464,0.14376899600028992,0.1401039958000183,0.14335699379444122,87601,0.0,0.0
2024-05-18 00:00:00+00:00,0.14415299892425537,0.1479720026254654,0.14395299553871155,0.1453389972448349,104838,0.0,0.0
2024-05-19 00:00:00+00:00,0.1453319936990738,0.14537499845027924,0.14482800662517548,0.14509600400924683,81869,0.0,0.0
2024-05-20 00:00:00+00:00,0.1450670063495636,0.14542800188064575,0.14440299570560455,0.14492499828338623,85747,0.0,0.0
2024-05-21 00:00:00+00:00,0.14492499828338623,0.14533600211143494,0.1395999938249588,0.13979899883270264,79237,0.0,0.0
