,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.01594813813976287,0.12628593801276083,0.1099761607175347,1.2064095141813698,639073.3530341319,799.4206358570761,686.2676509711285,6790.615826714658,-12701563.470005143
1,0.0031724836652894423,0.056324805062152164,0.04348014890229931,0.08510376606447766,662575.1133379341,813.9871702538893,658.1690277625775,1265.2050261280585,-28714995.32737167
Mean,0.009560310902526155,0.09130537153745649,0.076728154809917,0.6457566401229237,650824.2331860331,806.7039030554827,672.218339366853,4027.9104264213584,-20708279.398688406
