TIMESTAMP,BTC_OPEN_PRICE_USDT,BTC_HIGH_PRICE_USDT,BTC_LOW_PRICE_USDT,BTC_CLOSE_PRICE_USDT,BTC_VOLUME_USDT,VOLUME_USDT,BTC_TRADE_COUNT
2017-09-22,3592.84,3750.0,3505.55,3595.87,838.966425,3031771.43292849,8152
2017-09-23,3595.88,3817.19,3542.91,3780.0,752.792791,2799706.99951511,8402
2017-09-24,3779.54,3789.99,3622.76,3660.02,661.63639,2445788.43620041,8724
2017-09-25,3660.02,3979.87,3653.69,3920.75,727.994713,2784170.85318322,9740
2017-09-26,3928.0,3976.99,3850.05,3882.35,526.727987,2061195.57868009,7971
2017-09-27,3882.36,4249.94,3872.81,4193.0,628.170966,2554629.81447101,8373
2017-09-28,4192.11,4300.0,4101.0,4174.5,849.785325,3553178.87037354,11426
2017-09-29,4178.98,4263.86,3952.01,4174.69,1602.309565,6571746.35900076,14834
2017-09-30,4175.0,4380.0,4138.1,4378.51,720.353183,3088354.40084536,9324
2017-10-01,4378.49,4406.52,4240.04,4378.48,726.963685,3137143.89184457,9816
2017-10-02,4400.0,4561.63,4360.0,4380.0,655.756974,2905282.77570845,8185
2017-10-03,4380.0,4467.33,4180.8,4310.0,1082.323563,4627422.74283879,12379
2017-10-04,4314.9,4373.0,4142.0,4208.59,868.465101,3676415.10054891,11006
2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,3295532.82397779,9158
2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,2212035.12414239,6546
2017-10-07,4369.0,4479.5,4312.56,4423.0,297.5975,1302533.21459281,4804
2017-10-08,4425.0,4658.0,4425.0,4640.0,518.462004,2347356.46944654,7580
2017-10-09,4640.0,4889.98,4550.0,4786.95,646.463145,3040508.90436387,10372
2017-10-10,4786.95,4960.0,4680.59,4783.06,1043.221773,5044283.86347582,11967
2017-10-11,4783.06,4881.61,4710.0,4821.43,753.429396,3609240.90903919,5895
2017-10-12,4821.43,5439.99,4810.16,5430.0,1276.701482,6659759.29119366,8030
2017-10-13,5439.99,5846.17,5379.84,5649.98,1879.82762,10597340.30104987,11663
2017-10-14,5650.0,5900.0,5580.01,5869.99,970.759046,5533972.4859947,6259
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,7553650.20132813,7452
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,8701914.79553535,9153
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,8041662.31881055,9755
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,12456909.97604373,14824
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,10609368.77338359,11553
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,11486552.1888066,11656
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,10114821.44026351,10182
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,8035415.37335629,8846
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,10607190.98072695,10736
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,14564495.85056032,13075
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,12544847.89154201,12026
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,11417126.63602561,11429
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,8167069.73635031,8305
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,7308076.01911184,8556
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,10620967.62459168,10651
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,9030219.28673499,9027
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,9487640.8400991,12503
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,10951171.07254041,16775
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,17369001.33091877,20222
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,13614451.74654126,15375
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,10064538.39659038,13395
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,9000403.86573288,11090
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,12673524.6216398,13525
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,10173272.33780804,13132
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,20491286.19840822,24381
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,13798534.34721742,13818
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,22083345.18396158,18889
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,17681445.46474999,17840
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,29711508.60084671,31069
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,16498136.09913936,16165
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,8168729.97122799,10476
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,12446186.45092821,10313
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,17499577.25815967,14961
2017-11-17,7876.98,7989.0,7451.0,7699.19,3982.395925,31024092.61951179,22012
2017-11-18,7680.01,7819.99,7422.0,7761.94,3954.266477,30334498.31525712,18383
2017-11-19,7761.94,8123.15,7650.33,8038.0,3867.340444,30322635.7689457,14897
2017-11-20,8057.11,8319.99,7954.0,8212.0,3886.634348,31567135.38731295,20101
2017-11-21,8212.49,8400.0,7801.0,8119.51,4544.474016,37074997.58090905,20798
2017-11-22,8091.09,8322.68,8091.09,8205.92,3545.00571,29124078.47217724,14752
2017-11-23,8233.03,8260.0,8000.0,8019.99,4093.952687,33400702.99957629,16625
2017-11-24,8019.97,8369.0,7850.0,8138.0,4411.789112,35840264.45804051,19754
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,36093005.20140187,18632
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,37138533.83941873,19268
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,42961064.95202934,22806
2017-11-28,9650.0,9939.0,9570.5,9896.8,4917.210985,48235644.0576554,18923
2017-11-29,9896.79,11300.03,8520.0,9687.88,13352.538715,135976167.45757934,47894
2017-11-30,9687.88,10900.0,8850.8,9838.96,9389.574329,91430904.34116387,41153
2017-12-01,9837.0,10898.0,9380.0,10782.99,6134.923633,62260697.58291551,32375
2017-12-02,10775.04,11190.0,10620.0,10890.01,4765.439757,52046689.84006951,29694
2017-12-03,10902.69,11825.0,10500.0,11165.41,5346.636524,60350708.29332783,39335
2017-12-04,11165.41,11600.0,10802.0,11579.0,4663.424562,52814985.63993067,32232
2017-12-05,11571.03,11853.0,11447.68,11699.99,5550.732055,64721253.04527842,31317
2017-12-06,11699.99,13615.23,11665.58,13550.05,6707.946319,84409526.69576178,40196
2017-12-07,13541.01,16649.96,13050.0,16599.0,7487.065695,109555325.34649764,57541
2017-12-08,16599.0,17204.99,14015.0,15880.0,17589.013136,271586476.6191432,84727
2017-12-09,15880.01,16269.3,12535.0,14656.07,13918.758687,205372672.98786432,66738
2017-12-10,14664.01,15720.12,12368.0,14899.98,16553.037173,233767963.46201488,80669
2017-12-11,14946.26,17470.0,14901.08,16587.97,11820.401762,193045127.9036004,71373
2017-12-12,16587.97,16976.45,15875.0,16349.99,9436.802411,155716213.09834388,76032
2017-12-13,16349.99,16546.0,14666.56,16033.29,12416.328801,196769674.31153056,83847
2017-12-14,16030.34,16445.0,15450.0,16334.98,11616.867151,186092495.1834846,86150
2017-12-15,16334.98,17991.0,16298.45,17539.83,9181.273947,159809704.04408672,85478
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,76293721.36508314,51777
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,175867439.47045135,84581
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,196339245.745198,91956
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,232790625.92336664,116569
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,221193892.50223887,129762
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,320176825.29037607,117731
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,477509934.71828645,243261
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,184759685.33206663,135005
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,365709589.60302895,173557
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,213139657.6289145,116416
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,224843731.89656883,133133
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,231229932.48204052,142202
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,303401227.98652,178032
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,260911629.2180768,142100
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,247803953.75248587,190204
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,155283285.36704132,138893
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,114799747.44197056,105595
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,279717107.4337192,177728
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,236116868.33619007,162787
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,312781583.79830784,170310
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,369321956.4868375,192969
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,309216920.9864104,158242
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,206194706.37068355,120269
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,396569997.15746266,208642
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,210630187.45766863,156656
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,244011366.763028,161476
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,446587594.6937379,239416
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,222516076.27145907,134452
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,173086488.54788405,123639
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,226525305.12938112,152364
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,200614554.538343,145362
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,722150828.1494024,418243
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,744154180.1312059,517293
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,541289614.0584047,393112
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,382773499.2265792,273271
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,358561107.78097045,251647
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,485289230.8188924,360207
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,475716514.20869696,363264
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,399419413.2329807,355286
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,299470607.4302002,293429
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,236081364.97365227,221040
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,360482470.17375433,314720
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,212663199.53348225,207478
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,200211582.9434541,206247
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,162110154.87880376,169199
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,268978329.50861526,259212
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,181644207.11316264,201422
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,317636345.9843711,316020
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,434236483.7044874,453411
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,256834729.0599109,327519
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,274912288.421322,356134
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,471166218.7134473,533510
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,684364276.3666689,785996
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,477935038.8117769,514893
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,11770168.04386595,12417
2018-02-09,7789.9,8738.0,7789.9,8683.92,20482.910825,173348469.81187892,273091
2018-02-10,8683.93,9065.78,8120.0,8533.98,49381.512653,423411421.93098,537578
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,366966437.2498885,524626
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,362440826.9943769,477660
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,305165143.6969234,401893
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,370126692.728233,514897
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.596715,512388484.73178285,608349
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205974,381103299.2238848,405310
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.108407,446012696.1692673,413585
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.380728,649423311.3100228,537534
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.417131,443766562.68306607,366882
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288,551573232.2429588,432197
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,731537130.492186,542340
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,682006373.869588,506273
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237,571800753.4709765,467480
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,405618586.64803785,337918
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.517586,271286599.1260862,233567
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.292756,347559259.73845184,285276
2018-02-27,10321.0,10870.0,10121.0,10569.04,30705.385123,324295371.1414657,240542
2018-02-28,10584.33,11098.0,10300.0,10326.76,30800.983782,327914696.13067526,277886
2018-03-01,10325.64,11060.41,10240.0,10920.0,25092.55393,268172535.3811293,230428
2018-03-02,10923.36,11200.0,10770.0,11039.0,23910.71009,262936307.0078576,211691
2018-03-03,11038.99,11544.0,11015.01,11464.48,21287.15328,241749497.9024717,190444
2018-03-04,11464.47,11565.0,11050.02,11515.0,17295.918653,194849579.1250208,168359
2018-03-05,11515.0,11710.0,11415.01,11454.0,15144.231063,174866951.39806527,164318
2018-03-06,11455.0,11455.0,10555.48,10716.48,29515.572363,323842216.64859617,250306
2018-03-07,10716.48,10899.0,9389.31,9910.0,50647.67108,514808033.4879209,396721
2018-03-08,9910.0,10099.0,9060.0,9271.64,41109.473226,394641280.63843673,336514
2018-03-09,9267.07,9410.0,8329.0,9227.0,64112.291407,567082901.1319405,462712
2018-03-10,9230.0,9490.0,8667.07,8770.22,37180.012857,341210248.41481787,288066
2018-03-11,8770.22,9740.0,8450.0,9533.57,44325.973386,403491260.9275316,333367
2018-03-12,9533.57,9888.88,8780.0,9131.34,42230.77793,395562731.86503726,336642
2018-03-13,9131.34,9474.0,8823.0,9150.0,40191.409358,367353984.7132836,342734
2018-03-14,9151.92,9333.78,7900.28,8170.0,49708.094108,426058009.75594646,399127
2018-03-15,8184.01,8430.0,7650.0,8240.98,52291.022277,422130717.47310126,400529
2018-03-16,8240.98,8611.64,7900.0,8260.0,38815.409893,322355002.16519487,255807
2018-03-17,8260.0,8348.62,7721.99,7824.8,33110.206329,265973111.6176285,292041
2018-03-18,7824.01,8317.4,7322.0,8189.99,59488.231711,458311733.5188204,423336
2018-03-19,8189.0,8705.23,8088.4,8600.0,55297.084942,462654338.9821279,360414
2018-03-20,8595.01,9050.0,8280.0,8909.98,44865.105835,387879393.4706143,298261
2018-03-21,8909.96,9177.01,8750.6,8885.0,39972.405371,358157473.3612324,293696
2018-03-22,8884.82,9100.0,8465.1,8722.9,40617.556809,354804129.3433086,276449
2018-03-23,8720.0,8909.0,8269.0,8898.03,39991.007666,340755592.544531,278571
2018-03-24,8898.04,8999.95,8491.0,8546.86,35466.609572,313254829.9051367,270300
2018-03-25,8531.25,8669.85,8365.77,8470.15,29001.769316,247023172.30795503,215660
2018-03-26,8470.14,8514.89,7831.0,8134.23,44033.59566,358429758.8731952,310462
2018-03-27,8134.22,8215.94,7730.0,7795.51,37427.64805,297609656.4404365,266540
2018-03-28,7795.51,8109.0,7728.0,7949.3,26401.33167,209186093.1831796,183620
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.915125,405591158.6323181,359537
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.031976,450352009.170998,400057
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,258341534.47236213,240293
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.430463,297470498.81956285,260942
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,224322159.41331607,206780
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,277080072.7617128,248143
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,297443582.7461225,277249
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,263446941.1321242,238476
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,182139799.80865908,162456
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,222323863.54144785,178577
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,149967346.66269,152461
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,234309953.7503344,212669
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,151417844.2663968,147755
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,165264003.41270605,155607
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.595987,485176252.48933566,404588
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.523148,439884522.7119489,351905
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.286357,252868761.32061628,194500
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.720444,230287099.58430216,181778
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715,295817536.4749528,226748
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603567,258221765.57371348,221228
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.04457,217649160.1101789,183472
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,222675105.7884542,196821
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,337288580.42571294,289687
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,358915978.10403395,295374
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.9093471,229871
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,229754640.59668773,190944
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,431210048.0625035,326608
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,745137762.9688668,477363
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,385046648.1378661,285850
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,342805674.55176014,268471
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,321653866.2001887,257288
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,357004895.9636862,311494
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033875,325019389.2499412,285951
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,368688349.6216845,268741
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.543961,238421833.7581133,188258
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388288,366028365.2271445,282581
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588879,277565997.63316435,210165
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,246807563.50646487,212076
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,267359420.30359012,229309
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,316015961.44182944,230754
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,236418155.68693516,189159
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,235736782.28825977,192337
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,231595002.59561664,221075
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,418859806.4816156,365538
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,337899865.8601308,310305
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,219455683.08035555,215590
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,320583612.23009104,292731
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,242341031.0616692,360379
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,257056552.43007565,300842
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,209489039.34104192,310780
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,189870380.8577869,183913
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,141878775.40909585,134185
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057109,167440553.7493928,161265
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596486,181750674.82134956,184158
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,194335432.4375409,192154
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.666774,331238049.64074606,306812
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.446595,284286378.50810045,253694
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.95664,199749585.9695036,239025
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086071,145636226.4590289,212344
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945515,136710618.49801704,198341
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,196788994.26580808,233392
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.21183,288070643.9128678,237359
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,237956894.04949045,242079
2018-05-31,7382.07,7699.0,7327.51,7485.01,30776.063102,231017579.83413267,274399
2018-06-01,7485.01,7608.55,7355.54,7521.01,28259.124078,211458512.1230823,303069
2018-06-02,7521.01,7697.33,7437.0,7640.03,26720.690219,203370447.69065264,290131
2018-06-03,7636.81,7786.69,7600.0,7714.26,27505.158951,211737376.85348508,349636
2018-06-04,7714.26,7760.52,7446.5,7487.0,32258.835115,244167051.18701583,307003
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973384,237722147.65258065,236865
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898,207006657.7801965,257573
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202,192949056.8419996,244186
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804671,178204158.39968467,321734
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,147171153.412775,278971
2018-06-10,7491.73,7491.73,6622.81,6764.99,52342.020032,367338754.56308055,471088
2018-06-11,6765.0,6922.0,6610.0,6872.0,34552.162303,233056682.85777128,203442
2018-06-12,6872.0,6890.51,6435.0,6530.0,36722.211191,245787800.8012235,224658
2018-06-13,6530.0,6627.6,6118.68,6292.78,46185.5181,295395681.6623412,266517
2018-06-14,6292.78,6720.0,6260.0,6635.98,44478.130837,289074808.78413,256384
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329905,196192096.14553955,184938
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147,143760033.69408152,140470
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688,129120718.76299886,129759
2018-06-18,6444.06,6794.38,6380.0,6712.46,31821.434995,208570443.95997888,180773
2018-06-19,6711.39,6841.74,6653.0,6741.21,24311.421143,163420093.794135,160490
2018-06-20,6740.0,6817.23,6551.81,6761.51,26359.752452,175935335.65057912,166074
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854048,171149859.23602843,159783
2018-06-22,6717.69,6733.97,5918.94,6045.0,52157.370833,327460666.9145165,300515
2018-06-23,6045.92,6260.0,6008.48,6149.98,26622.788589,162755765.84514263,170164
2018-06-24,6149.98,6259.8,5750.0,6136.97,47445.998955,284095336.0578902,275996
2018-06-25,6137.95,6350.0,6061.97,6252.0,39164.515306,242859915.8036461,218384
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,119676555.56449406,113431
