TIMESTAMP,SPWN_OPEN_PRICE_USD,SPWN_HIGH_PRICE_USD,SPWN_LOW_PRICE_USD,SPWN_CLOSE_PRICE_USD,SPWN_VOLUME_USD,SPWN_DIVIDENDS_USD,SPWN_STOCK_SPLITS_USD
2021-06-22 00:00:00+00:00,0.009743999689817429,0.01083999965339899,0.005733000114560127,0.008558999747037888,509217,0.0,0.0
2021-06-23 00:00:00+00:00,0.008558999747037888,0.010844999924302101,0.007873999886214733,0.007911999709904194,290012,0.0,0.0
2021-06-24 00:00:00+00:00,0.008973999880254269,0.009014000184834003,0.005524999927729368,0.007476999890059233,205788,0.0,0.0
2021-06-25 00:00:00+00:00,0.00747800013050437,0.00747800013050437,0.00595800019800663,0.006004000082612038,85674,0.0,0.0
2021-06-26 00:00:00+00:00,0.006004000082612038,0.006388999987393618,0.0055680000223219395,0.0059380000457167625,80055,0.0,0.0
2021-06-27 00:00:00+00:00,0.0059380000457167625,0.0062779998406767845,0.0050650001503527164,0.0051009999588131905,71042,0.0,0.0
2021-06-28 00:00:00+00:00,0.005100000184029341,0.00521499989554286,0.0039019999094307423,0.004404999781399965,66535,0.0,0.0
2021-06-29 00:00:00+00:00,0.004404999781399965,0.00482900021597743,0.003869999898597598,0.004147999919950962,44881,0.0,0.0
2021-06-30 00:00:00+00:00,0.004147000145167112,0.006186000071465969,0.004147000145167112,0.005772000178694725,55738,0.0,0.0
2021-07-01 00:00:00+00:00,0.005770999938249588,0.007829999551177025,0.005770999938249588,0.007015000097453594,105414,0.0,0.0
2021-07-02 00:00:00+00:00,0.007015000097453594,0.008351000025868416,0.0066559999249875546,0.008125999942421913,71507,0.0,0.0
2021-07-03 00:00:00+00:00,0.008124999701976776,0.011490000411868095,0.007561999838799238,0.010351000353693962,142135,0.0,0.0
2021-07-04 00:00:00+00:00,0.010351000353693962,0.010629000142216682,0.010323000140488148,0.010627999901771545,13099,0.0,0.0
2021-07-05 00:00:00+00:00,0.010629000142216682,0.010778999887406826,0.010092999786138535,0.010116999968886375,39002,0.0,0.0
2021-07-06 00:00:00+00:00,0.010116999968886375,0.010138999670743942,0.009932000190019608,0.009932000190019608,9336,0.0,0.0
2021-07-07 00:00:00+00:00,0.009932000190019608,0.009933000430464745,0.008957999758422375,0.009405000135302544,15581,0.0,0.0
