TIMESTAMP,DUMP_OPEN_PRICE_USD,DUMP_HIGH_PRICE_USD,DUMP_LOW_PRICE_USD,DUMP_CLOSE_PRICE_USD,DUMP_VOLUME_USD,DUMP_DIVIDENDS_USD,DUMP_STOCK_SPLITS_USD
2025-05-12 00:00:00+00:00,0.0041160001419484615,0.004548000171780586,0.0035490000154823065,0.0036800000816583633,48590,0.0,0.0
2025-05-13 00:00:00+00:00,0.0036800000816583633,0.0037140001077204943,0.0016220000106841326,0.0016220000106841326,29935,0.0,0.0
2025-05-14 00:00:00+00:00,0.0016220000106841326,0.009809999726712704,0.0014649999793618917,0.007023999933153391,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.007023999933153391,0.007046999875456095,0.0038300000596791506,0.0047439998015761375,0,0.0,0.0
2025-05-16 00:00:00+00:00,0.0047439998015761375,0.013566999696195126,0.00303900009021163,0.013558000326156616,219009,0.0,0.0
2025-05-17 00:00:00+00:00,0.013558000326156616,0.013585000298917294,0.005747999995946884,0.010630999691784382,291307,0.0,0.0
2025-05-18 00:00:00+00:00,0.010630999691784382,0.011811000294983387,0.007108000107109547,0.010586000047624111,1312008,0.0,0.0
2025-05-19 00:00:00+00:00,0.01057399995625019,0.01496999990195036,0.008936000056564808,0.012969999574124813,997383,0.0,0.0
2025-05-20 00:00:00+00:00,0.012969999574124813,0.015177999623119831,0.010730000212788582,0.012014999985694885,1900477,0.0,0.0
2025-05-21 00:00:00+00:00,0.012041999958455563,0.014084000140428543,0.010440999642014503,0.013217000290751457,1868818,0.0,0.0
2025-05-22 00:00:00+00:00,0.013079999946057796,0.014134000055491924,0.010688000358641148,0.01117399986833334,1410801,0.0,0.0
2025-05-23 00:00:00+00:00,0.011246000416576862,0.011939000338315964,0.010112999938428402,0.010641000233590603,674947,0.0,0.0
2025-05-24 00:00:00+00:00,0.010726000182330608,0.011247999966144562,0.009356999769806862,0.009645000100135803,372626,0.0,0.0
2025-05-25 00:00:00+00:00,0.009645000100135803,0.009910999797284603,0.009190999902784824,0.009452000260353088,194301,0.0,0.0
2025-05-26 00:00:00+00:00,0.009452000260353088,0.011102000251412392,0.008960000239312649,0.010812999680638313,75662,0.0,0.0
2025-05-27 00:00:00+00:00,0.010809999890625477,0.01142099965363741,0.010347000323235989,0.011048000305891037,86019,0.0,0.0
2025-05-28 00:00:00+00:00,0.011048000305891037,0.011322000063955784,0.006645000074058771,0.011260000057518482,371250,0.0,0.0
2025-05-29 00:00:00+00:00,0.011264000087976456,0.015313000418245792,0.0095229996368289,0.014387000352144241,2253335,0.0,0.0
2025-05-30 00:00:00+00:00,0.014433000236749649,0.015797000378370285,0.009882999584078789,0.010122999548912048,696120,0.0,0.0
2025-05-31 00:00:00+00:00,0.010259999893605709,0.011123999953269958,0.009783999994397163,0.010096999816596508,632866,0.0,0.0
2025-06-01 00:00:00+00:00,0.010146968066692352,0.010713502764701843,0.009616585448384285,0.010159437544643879,530963,0.0,0.0
