TIMESTAMP,EBT_OPEN_PRICE_USD,EBT_HIGH_PRICE_USD,EBT_LOW_PRICE_USD,EBT_CLOSE_PRICE_USD,EBT_VOLUME_USD,EBT_DIVIDENDS_USD,EBT_STOCK_SPLITS_USD
2022-07-01 00:00:00+00:00,,,,0.0,2597,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,2397,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2712,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,2410,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,4439,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,3211,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,5439,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,10821,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,7995,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,1401,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,2858,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,3004,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,1530,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,852,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,1940,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,2594,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,2406,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,5074,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,9297,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,3639,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,2795,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,1171,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,3469,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,4089,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,2813,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,3357,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,3200,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,2102,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,511,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,465,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,1235,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,305,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,837,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,4580,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,657,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1159,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,1418,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,632,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,854,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,588,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,271,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,418,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,546,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,4718,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,856,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,585,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,606,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,3084,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,594,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,656,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,790,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,543,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,439,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,990,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,302,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,355,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,771,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,401,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,585,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,426,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,363,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,412,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,218,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,619,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,608,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,557,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,1340,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,1335,0.0,0.0
2022-10-04 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,200194,0.0,0.0
2022-10-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,183790,0.0,0.0
2022-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40742,0.0,0.0
2022-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10805,0.0,0.0
2022-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17056,0.0,0.0
2022-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16291,0.0,0.0
2022-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13498,0.0,0.0
2022-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9432,0.0,0.0
2022-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22988,0.0,0.0
2022-10-13 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,47476,0.0,0.0
2022-10-14 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,184603,0.0,0.0
2022-10-15 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,74066,0.0,0.0
2022-10-16 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,88179,0.0,0.0
2022-10-17 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,81570,0.0,0.0
2022-10-18 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,158753,0.0,0.0
2022-10-19 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,59247,0.0,0.0
2022-10-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,26388,0.0,0.0
2022-10-21 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,15294,0.0,0.0
2022-10-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,38034,0.0,0.0
2022-10-23 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,22351,0.0,0.0
2022-10-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,34339,0.0,0.0
2022-10-25 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.000000106112566e-06,6.000000212225132e-06,75863,0.0,0.0
2022-10-26 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,156369,0.0,0.0
2022-10-27 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,3.000000106112566e-06,3.999999989900971e-06,164128,0.0,0.0
2022-10-28 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,9.999999974752427e-07,9.999999974752427e-07,309469,0.0,0.0
2022-10-29 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,112638,0.0,0.0
2022-10-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,36356,0.0,0.0
2022-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,28423,0.0,0.0
2022-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10289,0.0,0.0
2022-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,14122,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,8302,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,4714,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,3106,0.0,0.0
2022-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6596,0.0,0.0
2022-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4851,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,4067,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,5582,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,5647,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,2069,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,788,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,2616,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,3086,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,4071,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,1354,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,4078,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,586,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,2694,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,986,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,5938,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,2006,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,743,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,3974,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,3923,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,1744,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,950,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,1825,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,141,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,4969,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,15455,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,5792,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,2876,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,1485,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,7745,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,2196,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,758,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,2125,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,967,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,921,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,3719,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,933,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,163,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,1451,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,793,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,2609,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,5336,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,3205,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,829,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,789,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,360,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,415,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,515,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,1195,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,238,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,1750,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,1062,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,1086,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,2804,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,1846,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,1146,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,421,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,474,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,6111,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,3092,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,889,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,505,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,584,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,810,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,600,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,7928,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,2723,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,3345,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,741,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,912,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,372,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,1668,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,2180,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,2091,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,464,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,616,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,97,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,1117,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,610,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,775,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,2227,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,348,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,1265,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,2027,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,703,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,965,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,751,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,789,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,488,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,362,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,367,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,446,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,3238,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,3291,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,3771,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,1385,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,745,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,1074,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,413,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,179,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,185,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,929,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,1325,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,547,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,132,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,2084,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,179,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,148,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,471,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,636,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,820,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,212,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,198,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,803,0.0,0.0
