TIMESTAMP,HOLD28510_OPEN_PRICE_USD,HOLD28510_HIGH_PRICE_USD,HOLD28510_LOW_PRICE_USD,HOLD28510_CLOSE_PRICE_USD,HOLD28510_VOLUME_USD,HOLD28510_DIVIDENDS_USD,HOLD28510_STOCK_SPLITS_USD
2023-11-27 00:00:00+00:00,1.2771090269088745,1.3885480165481567,1.0124499797821045,1.1621589660644531,5666880,0.0,0.0
2023-11-28 00:00:00+00:00,1.1617439985275269,1.4238879680633545,1.0473109483718872,1.262416958808899,3852617,0.0,0.0
2023-11-29 00:00:00+00:00,1.2472679615020752,1.4812849760055542,1.1933799982070923,1.2783030271530151,2174449,0.0,0.0
2023-11-30 00:00:00+00:00,1.2802159786224365,1.2850860357284546,1.1402829885482788,1.1831209659576416,727072,0.0,0.0
2023-12-01 00:00:00+00:00,1.1831140518188477,1.2435439825057983,1.0935230255126953,1.138206958770752,1132761,0.0,0.0
2023-12-02 00:00:00+00:00,1.1382420063018799,1.4053690433502197,1.0811539888381958,1.2923029661178589,1014370,0.0,0.0
2023-12-03 00:00:00+00:00,1.2919700145721436,1.316884994506836,1.1810530424118042,1.2753390073776245,940822,0.0,0.0
2023-12-04 00:00:00+00:00,1.2754989862442017,1.608456015586853,1.248487949371338,1.5931450128555298,1296344,0.0,0.0
2023-12-05 00:00:00+00:00,1.5883949995040894,1.95387601852417,1.479854941368103,1.9120500087738037,1496722,0.0,0.0
2023-12-06 00:00:00+00:00,1.9119789600372314,2.272944927215576,1.7388399839401245,1.9578640460968018,1249426,0.0,0.0
2023-12-07 00:00:00+00:00,1.9668229818344116,2.194844961166382,1.9197750091552734,2.0160670280456543,1066971,0.0,0.0
2023-12-08 00:00:00+00:00,2.0087718963623047,2.2128360271453857,1.9624370336532593,2.06866192817688,875850,0.0,0.0
2023-12-09 00:00:00+00:00,2.067991018295288,3.017630100250244,2.026560068130493,2.902811050415039,1817341,0.0,0.0
2023-12-10 00:00:00+00:00,2.894463062286377,3.5777249336242676,2.795485019683838,3.2150659561157227,2195534,0.0,0.0
2023-12-11 00:00:00+00:00,3.214677095413208,3.286932945251465,2.4964599609375,2.7491509914398193,1682522,0.0,0.0
2023-12-12 00:00:00+00:00,2.7674400806427,2.8978569507598877,2.4212100505828857,2.461393117904663,944194,0.0,0.0
2023-12-13 00:00:00+00:00,2.461435079574585,3.206291913986206,2.3145949840545654,3.1552839279174805,1202866,0.0,0.0
2023-12-14 00:00:00+00:00,3.152837038040161,3.152837038040161,2.849410057067871,3.055579900741577,920728,0.0,0.0
2023-12-15 00:00:00+00:00,3.0552361011505127,3.055569887161255,2.3747239112854004,2.510580062866211,1186642,0.0,0.0
2023-12-16 00:00:00+00:00,2.5105578899383545,2.675507068634033,2.5039589405059814,2.6111299991607666,773387,0.0,0.0
2023-12-17 00:00:00+00:00,2.6109840869903564,2.67802095413208,2.554028034210205,2.55888295173645,937309,0.0,0.0
2023-12-18 00:00:00+00:00,2.5581119060516357,2.568408966064453,2.2634310722351074,2.550518035888672,1005776,0.0,0.0
2023-12-19 00:00:00+00:00,2.5509679317474365,2.8047940731048584,2.5151519775390625,2.776324987411499,1101999,0.0,0.0
2023-12-20 00:00:00+00:00,2.7773420810699463,2.94671893119812,2.646630048751831,2.776982069015503,855676,0.0,0.0
2023-12-21 00:00:00+00:00,2.7788400650024414,2.8475499153137207,2.5176620483398438,2.8063809871673584,992155,0.0,0.0
2023-12-22 00:00:00+00:00,2.8067638874053955,2.8761301040649414,2.448298931121826,2.5424869060516357,1066831,0.0,0.0
2023-12-23 00:00:00+00:00,2.545670986175537,2.642314910888672,2.4093968868255615,2.4587650299072266,1200620,0.0,0.0
2023-12-24 00:00:00+00:00,2.470221996307373,2.7181079387664795,2.166821002960205,2.5727319717407227,1731296,0.0,0.0
2023-12-25 00:00:00+00:00,2.5706710815429688,2.598294973373413,2.4479730129241943,2.475904941558838,1085162,0.0,0.0
2023-12-26 00:00:00+00:00,2.4864399433135986,2.569817066192627,2.2213048934936523,2.5425479412078857,1422137,0.0,0.0
2023-12-27 00:00:00+00:00,2.5429189205169678,2.7022159099578857,2.3720479011535645,2.6852240562438965,1199255,0.0,0.0
2023-12-28 00:00:00+00:00,2.6847939491271973,2.806947946548462,2.431488037109375,2.431488037109375,1128711,0.0,0.0
2023-12-29 00:00:00+00:00,2.4321560859680176,2.722727060317993,2.3821868896484375,2.6263599395751953,1008324,0.0,0.0
2023-12-30 00:00:00+00:00,2.626913070678711,2.7663779258728027,2.5604960918426514,2.736807107925415,793685,0.0,0.0
2023-12-31 00:00:00+00:00,2.7372500896453857,3.0013840198516846,2.6786210536956787,2.9293339252471924,893048,0.0,0.0
2024-01-01 00:00:00+00:00,2.928570032119751,3.0237460136413574,2.7570199966430664,2.8552091121673584,813299,0.0,0.0
2024-01-02 00:00:00+00:00,2.855787992477417,3.0886149406433105,2.816992998123169,2.8967769145965576,765183,0.0,0.0
2024-01-03 00:00:00+00:00,2.8968489170074463,3.5341949462890625,2.815031051635742,3.3509340286254883,1535803,0.0,0.0
2024-01-04 00:00:00+00:00,3.3497519493103027,3.8610000610351562,3.220628023147583,3.7077829837799072,1260207,0.0,0.0
