TIMESTAMP,COSMIC30339_OPEN_PRICE_USD,COSMIC30339_HIGH_PRICE_USD,COSMIC30339_LOW_PRICE_USD,COSMIC30339_CLOSE_PRICE_USD,COSMIC30339_VOLUME_USD,COSMIC30339_DIVIDENDS_USD,COSMIC30339_STOCK_SPLITS_USD
2024-04-03 00:00:00+00:00,0.38832899928092957,0.6768559813499451,0.29884999990463257,0.486299991607666,5395351,0.0,0.0
2024-04-04 00:00:00+00:00,0.48210999369621277,0.49447599053382874,0.3846299946308136,0.39807701110839844,1036073,0.0,0.0
2024-04-05 00:00:00+00:00,0.39807701110839844,0.546970009803772,0.3569459915161133,0.528823971748352,1659367,0.0,0.0
2024-04-06 00:00:00+00:00,0.528823971748352,0.5293470025062561,0.3867250084877014,0.4983299970626831,883656,0.0,0.0
2024-04-07 00:00:00+00:00,0.4983299970626831,0.5010899901390076,0.3891560137271881,0.45184099674224854,774970,0.0,0.0
2024-04-08 00:00:00+00:00,0.45184099674224854,0.5184500217437744,0.3701539933681488,0.4132770001888275,1152714,0.0,0.0
2024-04-09 00:00:00+00:00,0.4132770001888275,0.4285230040550232,0.30426400899887085,0.3236669898033142,1021974,0.0,0.0
2024-04-10 00:00:00+00:00,0.3236669898033142,0.3660129904747009,0.26710501313209534,0.3352630138397217,767091,0.0,0.0
2024-04-11 00:00:00+00:00,0.3352630138397217,0.3760949969291687,0.24646799266338348,0.35364899039268494,894151,0.0,0.0
2024-04-12 00:00:00+00:00,0.35364899039268494,0.36182400584220886,0.2647779881954193,0.2720229923725128,689888,0.0,0.0
2024-04-13 00:00:00+00:00,0.2720229923725128,0.34605199098587036,0.0606830008327961,0.235275998711586,2168401,0.0,0.0
2024-04-14 00:00:00+00:00,0.235275998711586,0.30548998713493347,0.2237969934940338,0.30222201347351074,553987,0.0,0.0
2024-04-15 00:00:00+00:00,0.3000440001487732,0.31921499967575073,0.1945199966430664,0.2325350046157837,864960,0.0,0.0
2024-04-16 00:00:00+00:00,0.2325350046157837,0.23254700005054474,0.1838569939136505,0.20891700685024261,295618,0.0,0.0
2024-04-17 00:00:00+00:00,0.20975400507450104,0.22250400483608246,0.18184299767017365,0.2066749930381775,201828,0.0,0.0
2024-04-18 00:00:00+00:00,0.2066749930381775,0.22537900507450104,0.1861869990825653,0.22407899796962738,318686,0.0,0.0
2024-04-19 00:00:00+00:00,0.22407899796962738,0.22407899796962738,0.1833209991455078,0.20285600423812866,267096,0.0,0.0
2024-04-20 00:00:00+00:00,0.20285600423812866,0.21801500022411346,0.1828480064868927,0.21801500022411346,160381,0.0,0.0
2024-04-21 00:00:00+00:00,0.2335679978132248,0.2842879891395569,0.23120099306106567,0.26179999113082886,505654,0.0,0.0
2024-04-22 00:00:00+00:00,0.26179999113082886,0.2663930058479309,0.22941499948501587,0.2522580027580261,253363,0.0,0.0
2024-04-23 00:00:00+00:00,0.2522580027580261,0.2621529996395111,0.20520800352096558,0.2388399988412857,532536,0.0,0.0
2024-04-24 00:00:00+00:00,0.2279520034790039,0.23865999281406403,0.19971300661563873,0.20912699401378632,266914,0.0,0.0
2024-04-25 00:00:00+00:00,0.20912699401378632,0.2234559953212738,0.18934999406337738,0.19014999270439148,1127705,0.0,0.0
2024-04-26 00:00:00+00:00,0.19014999270439148,0.21875,0.158842995762825,0.17785699665546417,624728,0.0,0.0
2024-04-27 00:00:00+00:00,0.17785699665546417,0.18758399784564972,0.15616700053215027,0.1800049990415573,521804,0.0,0.0
2024-04-28 00:00:00+00:00,0.1800049990415573,0.2120400071144104,0.1776130050420761,0.18065300583839417,320586,0.0,0.0
2024-04-29 00:00:00+00:00,0.18065300583839417,0.18976299464702606,0.15557900071144104,0.18325500190258026,417053,0.0,0.0
2024-04-30 00:00:00+00:00,0.18325500190258026,0.190310999751091,0.1540919989347458,0.18308399617671967,333915,0.0,0.0
2024-05-01 00:00:00+00:00,0.18308399617671967,0.22919699549674988,0.17495599389076233,0.22788900136947632,365720,0.0,0.0
2024-05-02 00:00:00+00:00,0.22788900136947632,0.28927698731422424,0.21538899838924408,0.27204298973083496,922000,0.0,0.0
2024-05-03 00:00:00+00:00,0.26139700412750244,0.3012639880180359,0.24326500296592712,0.28290900588035583,642560,0.0,0.0
2024-05-04 00:00:00+00:00,0.28290900588035583,0.3126929998397827,0.2481909990310669,0.28692299127578735,681519,0.0,0.0
2024-05-05 00:00:00+00:00,0.28692299127578735,0.3436630070209503,0.2439579963684082,0.31874701380729675,850589,0.0,0.0
2024-05-06 00:00:00+00:00,0.31874701380729675,0.3604550063610077,0.28665000200271606,0.354449987411499,777137,0.0,0.0
2024-05-07 00:00:00+00:00,0.354449987411499,0.38317200541496277,0.3069339990615845,0.3203499913215637,496178,0.0,0.0
2024-05-08 00:00:00+00:00,0.3203499913215637,0.343425989151001,0.28237101435661316,0.3019630014896393,622093,0.0,0.0
2024-05-09 00:00:00+00:00,0.3019630014896393,0.31279900670051575,0.2737880051136017,0.2925429940223694,348528,0.0,0.0
2024-05-10 00:00:00+00:00,0.2925429940223694,0.31511300802230835,0.25719499588012695,0.29346299171447754,448828,0.0,0.0
2024-05-11 00:00:00+00:00,0.29346299171447754,0.3579599857330322,0.2833069860935211,0.33156999945640564,610530,0.0,0.0
2024-05-12 00:00:00+00:00,0.33156999945640564,0.37746700644493103,0.3280470073223114,0.34653300046920776,508832,0.0,0.0
2024-05-13 00:00:00+00:00,0.34640398621559143,0.38898900151252747,0.31780698895454407,0.36781901121139526,669808,0.0,0.0
2024-05-14 00:00:00+00:00,0.36781901121139526,0.3894299864768982,0.3256169855594635,0.33083099126815796,476594,0.0,0.0
2024-05-15 00:00:00+00:00,0.33083099126815796,0.42404499650001526,0.32395800948143005,0.39952701330184937,1013949,0.0,0.0
2024-05-16 00:00:00+00:00,0.39952701330184937,0.4113270044326782,0.35211899876594543,0.35463398694992065,864317,0.0,0.0
2024-05-17 00:00:00+00:00,0.35463398694992065,0.4265980124473572,0.3467229902744293,0.4076949954032898,1166843,0.0,0.0
2024-05-18 00:00:00+00:00,0.4076949954032898,0.41629499197006226,0.3764230012893677,0.3913530111312866,795709,0.0,0.0
2024-05-19 00:00:00+00:00,0.3913530111312866,0.39441201090812683,0.3627699911594391,0.38135001063346863,609423,0.0,0.0
